date,g0,grid,planned_cost,adjustment_cost,emergency_cost,total_cost,emergency,charge,discharge,spill,emergency_events,emergency_slots,throughput,soc_start,soc_end
2025-09-29,74808.741782008859,66564.519369961024,47430.244270892785,-2606.2885822572107,439.03422478093165,45262.98991341651,91.893183830614774,20723.282401837496,17033.247602586947,206.48615454109643,3,4,37756.530004424443,6319.1020017739256,6044.2254938866226
2025-09-30,71857.056745928654,71637.768205196044,45761.956151588107,554.48639260736752,610.00372044463234,46926.446264640108,117.15039351545909,22464.339619151237,17371.960636353899,1240.3648492475052,5,6,39836.300255505135,6044.2254938866226,6959.9526662850631
2025-10-01,68808.309428854016,62523.209560021176,43001.852266309375,-1892.941805074292,6.9974035592704933,41115.907864794361,3.1966210869211937,21063.698458642761,15002.184517627791,6803.3707067597961,1,1,36065.88297627055,6959.9526662850631,9248.1873705882208
2025-10-02,71055.913606034854,60554.891237690339,45692.771869584518,-3648.8144533332552,63.261707548646498,42107.219123799907,29.521374325930651,18487.372003609045,14937.802110572178,5304.0596023127346,2,2,33425.174114181224,9248.1873705882208,9289.2642732006061
2025-10-03,29516.916028329946,29555.604472928255,16287.289471076463,146.85503490621605,24.836306620796051,16458.980812603477,13.378026728142231,17159.186597870015,14257.395468729515,18850.037670515892,1,1,31416.582066599531,9289.2642732006061,8890.9816904730542
2025-10-04,32937.702867706648,32188.510009822647,18488.711117894185,-369.41145014110458,41.08878435848213,18160.388452111561,9.0314945287354931,15823.390158100083,12969.371267759376,16247.540180677341,1,1,28792.761425859459,8890.9816904730542,8721.6203130304839
2025-10-05,73054.098300314581,61131.605452411895,46066.920105783589,-3710.0250752246038,105.49160862843613,42462.386639187418,35.100367013459255,19457.117253505683,14961.945682703416,1935.5731819564262,2,3,34419.062936209099,8721.6203130304839,9608.6417492929104
2025-10-06,60105.516167629605,61283.720789787534,38257.333520372682,1219.0150951671981,0,39476.348615539886,0,19370.908943041046,15843.812653279347,23.51525002584026,0,0,35214.721596320393,9608.6417492929104,9438.2235166083483
2025-10-07,65952.197539613495,63338.302501994818,41135.973850294577,-416.95167767865712,0,40719.022172615914,0,19128.271280015502,15272.998322375475,1711.4665443547947,0,0,34401.269602390981,9438.2235166083483,9683.6695326495574
2025-10-08,62168.168937623748,59026.771168145169,38070.582250133026,-789.49250219458179,116.13259357602226,37397.222341514462,25.227180064536583,19450.99948990882,17098.717290369852,221.22048200407426,2,3,36549.716780278672,9683.6695326495574,8190.9943064898798
2025-10-09,73455.277593838793,60170.683211871525,45145.342672433238,-3763.1746294377522,632.344032303007,42014.512075298495,120.18914759258324,20715.21708129636,16760.885917201031,576.55951203544168,5,8,37476.102998497387,8190.9943064898798,8211.483104988798
2025-10-10,32156.6402519445,31785.440209108645,16900.295227600145,-152.23389032956939,67.639558541340762,16815.700895811919,16.969282122764866,17841.616052305711,14227.234356067656,18844.416878326687,1,1,32068.850408373368,8211.483104988798,8460.8993786554274
2025-10-11,32090.173905096693,32158.37865610743,16610.222995168449,188.37844519097737,13.383703318589586,16811.985143678015,1.9975676594909828,17679.983906753467,14317.849873672567,14691.928607352693,1,1,31997.833780426034,8460.8993786554274,8464.1628128751436
2025-10-12,66655.102900764832,63094.231705603568,40500.228307692036,104.00259550559713,1453.5699926293535,42057.800895826986,264.88250258406254,20380.153949739579,16855.045645215723,1319.0499203304489,7,9,37235.199594955302,8464.1628128751436,8078.472872956635
2025-10-13,67372.242558778846,61318.163827125762,41213.348827643276,-7.8646323104053408,581.24925135003309,41786.733446682898,122.01708166400208,20451.076552247079,16359.703467865475,321.4125244081639,3,4,36810.78002011255,8078.472872956635,8306.9934723507104
2025-10-14,71644.484180654166,65070.145847879292,44494.787177407939,-1908.4589928448813,0,42586.328184563063,0,20749.780339688932,16966.231381986392,512.76760684341593,0,0,37716.011721675328,8306.9934723507104,8130.427575863645
2025-10-15,75235.250119570512,66284.604514027757,46625.421285733297,-2776.0321866389968,21.393492474665734,43870.782591568961,5.214840042142356,20552.546096979917,16357.811340145287,175.06094723527508,2,2,36910.357437125203,8130.427575863645,8452.3731296508067
2025-10-16,71006.331303887244,67013.63547358397,44291.754903800167,-1174.9299526540372,26.685162742895965,43143.510113889031,6.264858021574355,20995.149131234408,17185.222321640671,243.50057201179848,1,1,38180.371452875079,8452.3731296508067,8253.3158792721406
2025-10-17,30987.442291487878,31895.895514054373,15993.247348379144,1301.5877954898863,20.022139956391758,17314.857283825422,9.1929017246977764,17928.376924190045,14492.108422400219,12464.620597322573,1,1,32420.485346590263,8253.3158792721406,8286.5124194873861
2025-10-18,32795.487752320383,32065.938924972615,17493.076346675283,-294.8121148330103,131.22172078813833,17329.485952630414,39.615674189039211,18292.525603569986,14452.879452952713,12189.315181877717,3,3,32745.405056522701,8286.5124194873861,8691.0305149751348
2025-10-19,73254.080833876738,67587.383986641755,45678.671187953543,-1468.9806593939934,1004.9775743239688,45214.668102883516,210.9287737519611,20255.070636716795,16934.890701154298,592.41029149788847,6,10,37189.961337871093,8691.0305149751348,8104.0488645154728
2025-10-20,77593.551814058344,69876.805176426627,48738.493620138062,-2774.9819084146911,54.611128955946974,46018.122840679323,10.29427501525862,21741.862150876164,17756.252880222164,1460.7078141212191,1,1,39498.115031098328,8104.0488645154728,7942.5549333905128
2025-10-21,76883.884010333262,71243.838179370738,48212.146969615096,-2099.7258236557959,0,46112.421145959299,0,21382.635476355776,17670.745107006824,1069.3664600218051,0,0,39053.380583362596,7942.5549333905128,7552.7656321031191
2025-10-22,75196.355721235508,70737.048208920402,46913.313714203672,-1457.7900892237735,63.97243557837011,45519.49606055826,23.805563847176892,21559.485949692396,17265.458953701036,911.93007677622688,2,2,38824.944903393436,7552.7656321031191,7772.4597049362392
2025-10-23,82420.909017057216,67777.483932231335,51348.147585406368,-4406.9056782431308,342.99849739193246,47284.240404555174,63.583700264716327,20968.185673164087,16694.769087119461,188.1540131180974,3,3,37662.954760283552,7772.4597049362392,8094.0833806511837
2025-10-24,33135.954437776316,33437.36214542573,17420.580990078284,388.45040378895555,47.300610048150027,17856.332003915388,10.137293195060014,18142.44161062481,14535.350051202719,11420.357162532033,1,1,32677.791661827527,8094.0833806511837,8271.8918844327163
2025-10-25,33454.905532926685,33403.385927691044,17519.497382019872,10.233113132491914,219.45546062672764,17749.185955779092,49.860529512471672,16912.375277096697,13992.018844351638,11134.457291125123,4,5,30904.394121448335,8271.8918844327163,7946.3420289845908
2025-10-26,74550.451404760213,69480.797991537504,46623.715047101534,-1676.5345751312723,71.266915854206161,45018.447387824468,15.555886446342015,21843.331906395091,17119.469492932483,228.17944785457678,2,2,38962.801399327574,7946.3420289845908,8583.7079748151918
2025-10-27,67394.485688046232,68935.590444684873,42603.53283490242,2029.8166150783309,165.24437605616225,44798.593826036908,24.544468009192769,20907.680426647283,17330.216919576644,1830.0897389567644,2,3,38237.897346223923,8583.7079748151918,8144.8237814903705
2025-10-28,67938.929093312705,71139.03994412141,42894.680560492387,2895.7718633933805,0,45790.45242388577,0,20607.835257783252,16446.796201194913,1005.5791875330865,0,0,37054.631458978169,8144.8237814903705,8417.6575121676178
2025-10-29,76644.60566426345,73944.984175093632,48091.010778749085,-923.52989160401387,25.946996017600803,47193.427883162673,11.812882320783428,21820.312626310995,17925.290211567124,749.51784267054768,1,1,39745.602837878119,8417.6575121676178,8138.9497518840517
2025-10-30,68779.718563783681,69103.94953177945,43207.497158179875,480.55324386605793,22.741595353087916,43710.791997399021,4.8738952749866939,21209.05886000075,17031.652208926185,143.59912597986693,1,1,38240.711068926932,8138.9497518840517,8303.0447159667565
2025-10-31,35896.105386192809,34662.179971210091,19466.141575044792,-502.97288270471364,69.528062528495269,19032.696754868572,14.589100005150783,18049.305243885712,14137.800927120017,6860.9726877828862,2,2,32187.106171005729,8303.0447159667565,8838.751738663881
2025-11-01,33969.201217937269,33874.583932364782,18088.915231610932,-37.520628908924195,68.906957566609606,18120.301560268617,31.612371514222332,18484.809280086029,14714.392834908302,7591.7414253679426,1,2,33199.202114994332,8838.751738663881,9125.7547186209795
2025-11-02,74022.766552690053,73658.975055200717,46768.277025517731,904.69073513627927,643.29875009893112,48316.266510752939,122.76754610516946,22071.1492704989,18409.230988877207,1323.4403863508728,3,5,40480.380259376107,9125.7547186209795,8535.0879633175336
2025-11-03,80503.807720793367,75862.565038478337,50253.57090116731,-1614.5852022660658,131.27852726764044,48770.264226168889,22.07255540578663,22159.893408216238,17107.434383300228,1327.2482856347747,2,2,39267.327791516465,8535.0879633175336,9470.7316048230041
2025-11-04,71910.424454473454,71973.945531929261,45370.670529595867,1026.5351900915327,81.441824311483856,46478.647543998879,24.538063511511837,20940.660902893218,17033.219396353641,510.97005556786894,3,3,37973.880299246855,9470.7316048230041,9391.5270881450742
2025-11-05,80857.353198739555,75574.733542453832,50992.787559279313,-1990.2312091499284,317.03816644219967,49319.594516571582,83.278022507306559,23497.893548119377,18306.510508323619,788.60845849872157,3,4,41804.404056442996,9391.5270881450742,10199.064049981829
2025-11-06,74686.613525551671,76334.488452585996,47105.025493670255,1520.3115404243595,17.870952379930475,48643.207986474539,8.197684577949758,22081.740574686453,18161.908793603099,1053.2698060805847,1,1,40243.649368289553,10199.064049981829,9892.7319076406384
2025-11-07,35093.549033034993,35300.588972851016,18407.127161344008,257.28366788899768,41.429328003482105,18705.840157236489,11.109596672044312,20001.202064179553,15853.576787742079,7845.6115097522506,2,2,35854.778851921634,9892.7319076406384,10278.728445688828
2025-11-08,35290.263125892991,35252.307472762157,18619.38982707393,-17.378292077399824,39.614681556587328,18641.626216553119,5.8836598182960529,19077.556303492816,15332.649475174559,7722.0772042622038,1,1,34410.205778667376,10278.728445688828,10412.251924193959
2025-11-09,76508.051931660288,75296.057980958984,48416.869026360291,-420.78224752403605,7.9002256342448867,48003.987004470502,2.0693522769352057,21705.054903465658,17997.511622338046,243.76686877498145,2,2,39702.566525803704,10412.251924193959,9949.5662013818837
2025-11-10,77826.707234181391,78988.037168973504,49154.960632671449,2208.3783450230139,573.47297272529454,51936.811950419753,120.24075784767754,22743.78516576286,18485.112305410014,991.16196646833566,5,8,41228.897471172873,9949.5662013818837,9879.9591778906597
2025-11-11,80612.382078337556,76330.177252735826,51425.915706280008,-1444.9257567349055,28.585467202599311,50009.575416747699,6.8599633315573101,20806.477070590947,16684.717209834431,656.25768864420365,1,1,37491.194280425378,9879.9591778906597,10067.2138638287
2025-11-12,77194.018904094701,76687.895905693818,48618.674196079774,1019.2730408931066,154.27091460790507,49792.21815158079,24.846513365473356,22317.961619335718,18132.574194561537,1571.3672442851055,2,3,40450.535813897252,10067.2138638287,10006.074660606921
2025-11-13,74767.048253545188,76447.062772471108,47382.877585142094,2365.0160322377369,500.85163626783498,50248.74525364767,82.0501872033513,20466.882127510202,16641.537619130733,307.89713462832378,5,5,37108.419746640939,10006.074660606921,9935.6712207764049
2025-11-14,36351.02993243876,35988.791505888905,19506.403476099786,-111.71393768751666,0,19394.689538412269,0,19895.430528420224,15619.873657840808,4114.7793353094858,0,0,35515.304186261033,9935.6712207764049,10486.143520975937
2025-11-15,37345.375223233234,36568.182359272403,19885.434391656068,-309.62889855701803,179.95606631657631,19755.76155941563,44.086379646291647,18563.320642038077,15294.426326271201,5131.4875064851576,3,3,33857.746968309279,10486.143520975937,10199.325069619979
2025-11-16,76891.857505799242,79114.136581512576,48610.246315068944,2142.9828100410655,133.74068120055546,50886.969806310575,19.601710798674731,22879.200112927301,18842.089871340002,662.08366739061535,1,2,41721.289984267307,10199.325069619979,9854.949758654544
2025-11-17,74549.216462767843,78579.808065453399,47313.574101339953,3300.2362457895706,10.618643272855433,50624.42899040239,4.8553467182695158,22475.025691076011,17856.796402497162,1270.679790259489,1,1,40331.822093573173,9854.949758654544,10241.587988959442
2025-11-18,78278.12402869662,78994.824466446618,49510.932924177301,1085.7237695792592,219.33971344293133,50815.996407199491,42.400290867357796,23156.226167733141,19054.229184286884,44.675940534392453,4,4,42210.455352020028,10241.587988959442,9910.8257796005018
2025-11-19,77723.673938821419,80897.782235546736,49148.62807972759,3912.6034589619476,264.15690912077116,53325.388447810314,53.236082280266146,22358.338738165345,18172.697197724348,1397.0651773860031,2,3,40531.035935889697,9910.8257796005018,9841.4448687000386
2025-11-20,78197.932703625003,79756.270537842356,49325.247260578333,1152.0053655026695,9.9669417141803081,50487.219567795182,3.0136903049302646,23603.606414041449,19163.816936537369,526.41871730987327,2,2,42767.423350578814,9841.4448687000386,9791.5607118513726
2025-11-21,36338.75927159268,37044.628752083438,19484.49605360542,622.05389449196616,123.90981316846401,20230.459761265847,56.99695898465626,20022.895012109278,15646.361324128322,3860.7079564204796,3,5,35669.256336237602,9791.5607118513726,10427.320307051592
2025-11-22,39025.696578207884,37771.926286792484,20596.949831741764,-354.6694048442929,250.96788001714827,20493.248306914618,65.07184691396202,18691.84984408184,15484.594182889021,4409.912989180295,3,4,34176.444026970858,10427.320307051592,10044.880519070779
2025-11-23,78434.11764236867,79925.923301616567,49627.277707972571,2223.4066148347156,276.46415350578866,52127.148476313079,53.163614952357648,22671.633236794674,18400.88347758312,476.24087402405303,3,4,41072.516714377794,10044.880519070779,10003.924345982519
2025-11-24,77728.796463329432,78007.480608948055,49116.266270063177,305.40199102510684,653.63537956412006,50075.303640652404,116.51095565364912,22745.779748283574,18818.851293691041,35.119410009174999,4,7,41564.631041974615,10003.924345982519,9565.2913486699126
2025-11-25,89843.438035053827,81602.616025978321,57700.544621015128,-3043.0530119368032,21.645250540203179,54679.13685961852,5.3032073094605039,22793.052344551819,18105.290845704989,751.49726777429316,2,2,40898.343190256812,9565.2913486699126,9962.0486302054487
2025-11-26,84041.375245717281,82298.271430416702,53170.980436107289,-30.674777894206727,56.366673432542257,53196.672331645634,11.739661608752726,23668.988244653097,18923.8729984985,807.22896253752742,2,2,42592.861243151594,9962.0486302054487,10237.612496506019
2025-11-27,81066.678671015645,80830.021543080744,51419.788044472072,311.21888745377026,50.094756193803633,51781.101688119648,13.430226411254921,23181.582325816322,18933.843457319417,814.82016766175707,2,3,42115.425783135739,10237.612496506019,10063.432748274681
2025-11-28,37075.062543990542,37154.933336521601,19769.627928481787,75.549459912467029,100.96093946508731,19946.138327859342,32.717884402418271,19914.303627022782,15944.767065494503,2296.8761093957369,3,3,35859.070692517285,10063.432748274681,10269.898162045733
2025-11-29,46635.992527227398,39982.216206721721,24413.116273574156,-1627.8335263687413,95.652069141950093,22880.934816347362,42.766140503807321,18090.849572738469,14746.102396357493,1750.785070844558,2,2,32836.951969095964,10269.898162045733,10167.104559335356
2025-11-30,83982.73850816951,84847.741750308705,53179.245837745031,888.34007994412752,332.58147763862786,54400.167395327793,75.212085218791557,24162.834550683612,19900.679488677706,415.97065685493294,4,6,44063.514039361318,10167.104559335356,9801.7895564198152
2025-12-01,87895.462683551683,87008.483599911357,56551.562370430293,777.97585686892978,15892.194835942155,73221.73306324138,3544.5419783251427,23471.848667964667,19234.28165090167,16.53082784017181,14,39,42706.130318866337,9801.7895564198152,9555.0293010305959
2025-12-02,94238.543347321029,91743.426432733861,60511.84620666923,4.432252718966005,9130.7311462801263,69647.009605668325,1908.1300699788731,24089.108310267049,19462.015206233998,386.65344867967485,16,33,43551.123516501044,9555.0293010305959,9610.7654400109495
2025-12-03,84695.238783208537,91443.205544561701,54233.725875626231,6724.443931180138,2196.7991135910188,63154.968920397383,541.80418015319742,24258.928153476336,19687.022860408339,250.35586498024463,11,14,43945.951013884674,9610.7654400109495,9569.3309332415029
2025-12-04,93252.566058637778,90058.104802559305,60397.661151068831,-1098.6808933842703,6756.8720609365355,66055.852318621095,1505.507577852215,24602.069437664715,19907.211233182519,97.545425929315229,12,25,44509.280670847234,9569.3309332415029,9592.0698347147245
2025-12-05,45404.082480614568,45575.606341692634,24089.323373322168,429.30555979684198,1065.4173688586,25584.046301977607,366.05059296949929,20717.000127860432,16412.703122682557,325.73224615092943,9,15,37129.703250542989,9592.0698347147245,10001.033146808501
2025-12-06,48211.849977635829,47172.69801255771,25595.054003894755,-322.51827681939045,701.81532090773271,25974.351047983095,193.17542830082135,20006.860841329464,16456.028714154192,150.41049701659449,9,11,36462.889555483656,10001.033146808501,9722.7315549448031
2025-12-07,95179.41811271412,92528.199072569492,61761.669724432453,-818.97696562932015,639.16364378413482,61581.856402587269,191.20571598346424,24729.889575858084,20122.766458540369,459.60042123524397,8,11,44852.656034398453,9722.7315549448031,9621.0027748388839
2025-12-08,98896.182594064187,94565.211029685452,64182.04814105804,-1181.2787275537601,62.773036883993896,63063.542450388275,9.1111170688634502,22842.562940966025,17907.504329471234,1792.0524185928607,1,2,40750.067270437256,9621.0027748388839,10282.082388962484
2025-12-09,97313.711179812206,92757.401924152044,63398.820162734686,-1606.0920697078277,74.954775438630463,61867.68286846549,13.771303358375008,23942.786803712661,19608.437255077504,1048.3694122086001,2,2,43551.224058790162,10282.082388962484,10043.438006662211
2025-12-10,93505.754533748666,93916.951809178194,60421.732666725758,774.14803468202683,41.986462501762546,61237.867163909541,6.2096372848868668,24235.869806145784,19750.367447239718,1050.0406208903541,1,1,43986.237253385501,10043.438006662211,9910.8681130381829
2025-12-11,96888.825430207464,91867.096891944733,62793.010267710037,-1740.0981342636978,98.939245563713996,61151.851379010055,20.129991178464934,23131.940940236182,18690.843724187554,1484.8749670745801,2,2,41822.784664423736,9910.8681130381829,9962.0108212645682
2025-12-12,50630.142063823921,49805.907096906245,26956.067294967237,652.88312597561946,38.464989495823829,27647.415410438683,9.5631571795584573,18800.549042273913,15021.04886092209,2321.556589400649,2,3,33821.597903196001,9962.0108212645682,10192.450669397655
2025-12-13,51189.05588432146,49382.567611046761,27412.566011968345,-324.5178597122615,0,27088.048152256084,0,18432.893130623743,14918.362739498963,2069.5038365886494,0,0,33351.25587012271,10192.450669397655,10206.095887515727
2025-12-14,90955.904897018161,94763.120282624004,58456.788895823716,3422.3119353610455,127.72222432844583,62006.82305551321,18.903607537696416,24507.858317342325,20137.860177909104,1633.3039507284936,1,1,44645.718495251429,10206.095887515727,9887.7681754470395
2025-12-15,91730.216706384264,95345.315647742973,59111.871155011548,3054.2722377385458,26.35876229228208,62192.50215504237,12.22860695536167,24730.444288315677,19814.883678254177,972.42567797016102,1,1,44545.32796656985,9887.7681754470395,10128.630614648733
2025-12-16,96876.076709309651,94271.393994752289,63129.074514316148,-980.99753533082685,27.237201109161862,62175.31418009448,5.5848269651756937,23234.451428105196,18987.491202511635,611.92726279058024,1,1,42221.942630616832,10128.630614648733,9942.4244527082701
2025-12-17,97876.558358461349,93302.725856167846,63377.491015569816,-1668.6719746702724,42.262734516098007,61751.081775415638,9.0198985201361666,24064.567215912943,19324.000254257262,379.33172636563961,1,1,43388.567470170208,9942.4244527082701,10129.423553410736
2025-12-18,93153.113747925381,92118.506473478716,60532.585438434515,-132.23896352452815,25.388511701125836,60425.734986611118,11.778479100499112,23319.607388390123,19012.886063314199,457.29666083662494,1,1,42332.493451704322,10129.423553410736,9991.6412437238469
2025-12-19,48435.280810461991,48083.000228033721,26116.454993429019,692.71396648381506,0,26809.168959912837,0,18991.820457722293,15260.341308456274,1443.1297787677117,0,0,34252.161766178571,9991.6412437238469,10128.344868500273
2025-12-20,51799.575551433074,47448.429973130042,27967.92544149817,-1218.8198701147417,0,26749.105571383428,0,19120.942318164525,15475.340088720843,946.47549368636442,0,0,34596.282406885366,10128.344868500273,10142.370634047416
2025-12-21,95313.738479471373,94774.98725217121,61689.420930697044,208.66807432231201,150.4611628710696,62048.550167890426,26.023778103517667,24473.297586564626,19854.679395069135,1144.6109721125617,2,2,44327.976981633765,10142.370634047416,10107.583578545424
2025-12-22,93749.036949636589,93729.296002249044,61008.495415574282,120.97314440903742,59.915009067654267,61189.383569050973,14.834177250200696,23421.488061977183,19143.581038996712,528.79607318544936,2,2,42565.069100973895,10107.583578545424,9916.2772354396602
2025-12-23,96433.337156425638,93136.49911788266,62514.535510424663,-1266.7296948699604,48.01624893057091,61295.82206448527,7.1187915390023591,24154.710869875969,19314.606012837408,1045.4205190497835,1,1,43469.316882713378,9916.2772354396602,10194.843670730923
2025-12-24,94690.674748194549,93025.943479803274,61651.820601236912,-534.75016637480485,80.681806707839883,61197.75224156995,21.833350706388387,22922.880680030004,18706.65743302412,976.99426683710817,3,3,41629.538113054121,10194.843670730923,10040.261357175577
2025-12-25,91372.553126489918,93849.611718785032,58797.543314109236,2247.1699852750708,62.861303403406268,61107.574602787718,26.42038648710647,23905.524940388688,19348.429894406952,1506.4885259570697,2,2,43253.954834795644,10040.261357175577,10056.97836529545
2025-12-26,49679.705836793932,47764.688414081167,26747.502504905984,-553.98544083786442,71.315550960002469,26264.832615028125,21.411047196736597,19574.511081928871,15315.143405367136,519.10935138284185,2,2,34889.654487296008,10056.97836529545,10657.212333067941
2025-12-27,50102.893987062576,47818.989788432882,26787.016325770837,-637.98393374967623,0,26149.032392021159,0,18998.159902085652,15788.115295805042,1270.1361154856054,0,0,34786.275197890696,10657.212333067941,10213.20591627276
2025-12-28,93460.226600263253,92034.123586905378,60669.23706826703,-569.68763237549797,101.91396641939002,60201.463402310925,15.110677799598193,23084.722480037595,18605.099530220486,760.35656488786981,1,1,41689.822010258082,10213.20591627276,10317.123336950497
2025-12-29,92681.8324360923,93794.861407374527,59626.917511586813,1200.7225372055848,34.949594681384575,60862.589643473795,8.2660303407781157,23192.819653222745,19114.982960584188,2201.5244784100905,2,2,42307.802613806933,10317.123336950497,9951.7910686463183
2025-12-30,93301.626536776865,91938.320477469359,60269.813070397395,-390.1850628222021,4.1089247862056899,59883.736932361397,1.8813758178597482,23673.053981259327,19019.739212084576,1062.4844841124711,1,1,42692.793193343903,9951.7910686463183,10124.496082796846
2025-12-31,95098.102920965757,93505.905821175722,61377.396055788049,-485.94119549647235,0,60891.454860291575,0,24123.3427143058,19862.908931319867,599.04910485645655,0,0,43986.251645625671,10124.496082796846,9765.6057130944282
