model,slot0,soc_low,soc_high,count,probability
Q3,127,10400,10800,0,0
Q3,128,1200,1600,172,0.51497005988023947
Q3,128,1600,2000,74,0.22155688622754491
Q3,128,2000,2400,10,0.029940119760479042
Q3,128,2400,2800,17,0.05089820359281437
Q3,128,2800,3200,17,0.05089820359281437
Q3,128,3200,3600,23,0.068862275449101798
Q3,128,3600,4000,17,0.05089820359281437
Q3,128,4000,4400,4,0.011976047904191617
Q3,128,4400,4800,0,0
Q3,128,4800,5200,0,0
Q3,128,5200,5600,0,0
Q3,128,5600,6000,0,0
Q3,128,6000,6400,0,0
Q3,128,6400,6800,0,0
Q3,128,6800,7200,0,0
Q3,128,7200,7600,0,0
Q3,128,7600,8000,0,0
Q3,128,8000,8400,0,0
Q3,128,8400,8800,0,0
Q3,128,8800,9200,0,0
Q3,128,9200,9600,0,0
Q3,128,9600,10000,0,0
Q3,128,10000,10400,0,0
Q3,128,10400,10800,0,0
Q3,129,1200,1600,192,0.57485029940119758
Q3,129,1600,2000,55,0.16467065868263472
Q3,129,2000,2400,8,0.023952095808383235
Q3,129,2400,2800,17,0.05089820359281437
Q3,129,2800,3200,17,0.05089820359281437
Q3,129,3200,3600,23,0.068862275449101798
Q3,129,3600,4000,16,0.04790419161676647
Q3,129,4000,4400,6,0.017964071856287425
Q3,129,4400,4800,0,0
Q3,129,4800,5200,0,0
Q3,129,5200,5600,0,0
Q3,129,5600,6000,0,0
Q3,129,6000,6400,0,0
Q3,129,6400,6800,0,0
Q3,129,6800,7200,0,0
Q3,129,7200,7600,0,0
Q3,129,7600,8000,0,0
Q3,129,8000,8400,0,0
Q3,129,8400,8800,0,0
Q3,129,8800,9200,0,0
Q3,129,9200,9600,0,0
Q3,129,9600,10000,0,0
Q3,129,10000,10400,0,0
Q3,129,10400,10800,0,0
Q3,130,1200,1600,192,0.57485029940119758
Q3,130,1600,2000,54,0.16167664670658682
Q3,130,2000,2400,9,0.026946107784431138
Q3,130,2400,2800,16,0.04790419161676647
Q3,130,2800,3200,16,0.04790419161676647
Q3,130,3200,3600,21,0.062874251497005984
Q3,130,3600,4000,18,0.053892215568862277
Q3,130,4000,4400,8,0.023952095808383235
Q3,130,4400,4800,0,0
Q3,130,4800,5200,0,0
Q3,130,5200,5600,0,0
Q3,130,5600,6000,0,0
Q3,130,6000,6400,0,0
Q3,130,6400,6800,0,0
Q3,130,6800,7200,0,0
Q3,130,7200,7600,0,0
Q3,130,7600,8000,0,0
Q3,130,8000,8400,0,0
Q3,130,8400,8800,0,0
Q3,130,8800,9200,0,0
Q3,130,9200,9600,0,0
Q3,130,9600,10000,0,0
Q3,130,10000,10400,0,0
Q3,130,10400,10800,0,0
Q3,131,1200,1600,0,0
Q3,131,1600,2000,87,0.26047904191616766
Q3,131,2000,2400,135,0.40419161676646709
Q3,131,2400,2800,26,0.077844311377245512
Q3,131,2800,3200,11,0.032934131736526949
Q3,131,3200,3600,17,0.05089820359281437
Q3,131,3600,4000,16,0.04790419161676647
Q3,131,4000,4400,21,0.062874251497005984
Q3,131,4400,4800,17,0.05089820359281437
Q3,131,4800,5200,4,0.011976047904191617
Q3,131,5200,5600,0,0
Q3,131,5600,6000,0,0
Q3,131,6000,6400,0,0
Q3,131,6400,6800,0,0
Q3,131,6800,7200,0,0
Q3,131,7200,7600,0,0
Q3,131,7600,8000,0,0
Q3,131,8000,8400,0,0
Q3,131,8400,8800,0,0
Q3,131,8800,9200,0,0
Q3,131,9200,9600,0,0
Q3,131,9600,10000,0,0
Q3,131,10000,10400,0,0
Q3,131,10400,10800,0,0
Q3,132,1200,1600,0,0
Q3,132,1600,2000,0,0
Q3,132,2000,2400,4,0.011976047904191617
Q3,132,2400,2800,123,0.36826347305389223
Q3,132,2800,3200,106,0.31736526946107785
Q3,132,3200,3600,15,0.044910179640718563
Q3,132,3600,4000,12,0.035928143712574849
Q3,132,4000,4400,16,0.04790419161676647
Q3,132,4400,4800,19,0.056886227544910177
Q3,132,4800,5200,23,0.068862275449101798
Q3,132,5200,5600,13,0.038922155688622756
Q3,132,5600,6000,3,0.0089820359281437123
Q3,132,6000,6400,0,0
Q3,132,6400,6800,0,0
Q3,132,6800,7200,0,0
Q3,132,7200,7600,0,0
Q3,132,7600,8000,0,0
Q3,132,8000,8400,0,0
Q3,132,8400,8800,0,0
Q3,132,8800,9200,0,0
Q3,132,9200,9600,0,0
Q3,132,9600,10000,0,0
Q3,132,10000,10400,0,0
Q3,132,10400,10800,0,0
Q3,133,1200,1600,0,0
Q3,133,1600,2000,0,0
Q3,133,2000,2400,6,0.017964071856287425
Q3,133,2400,2800,108,0.32335329341317365
Q3,133,2800,3200,114,0.3413173652694611
Q3,133,3200,3600,20,0.059880239520958084
Q3,133,3600,4000,10,0.029940119760479042
Q3,133,4000,4400,18,0.053892215568862277
Q3,133,4400,4800,17,0.05089820359281437
Q3,133,4800,5200,19,0.056886227544910177
Q3,133,5200,5600,17,0.05089820359281437
Q3,133,5600,6000,5,0.014970059880239521
Q3,133,6000,6400,0,0
Q3,133,6400,6800,0,0
Q3,133,6800,7200,0,0
Q3,133,7200,7600,0,0
Q3,133,7600,8000,0,0
Q3,133,8000,8400,0,0
Q3,133,8400,8800,0,0
Q3,133,8800,9200,0,0
Q3,133,9200,9600,0,0
Q3,133,9600,10000,0,0
Q3,133,10000,10400,0,0
Q3,133,10400,10800,0,0
Q3,134,1200,1600,0,0
Q3,134,1600,2000,0,0
Q3,134,2000,2400,0,0
Q3,134,2400,2800,0,0
Q3,134,2800,3200,24,0.071856287425149698
Q3,134,3200,3600,121,0.36227544910179643
Q3,134,3600,4000,92,0.27544910179640719
Q3,134,4000,4400,12,0.035928143712574849
Q3,134,4400,4800,13,0.038922155688622756
Q3,134,4800,5200,17,0.05089820359281437
Q3,134,5200,5600,21,0.062874251497005984
Q3,134,5600,6000,16,0.04790419161676647
Q3,134,6000,6400,14,0.041916167664670656
Q3,134,6400,6800,4,0.011976047904191617
Q3,134,6800,7200,0,0
Q3,134,7200,7600,0,0
Q3,134,7600,8000,0,0
Q3,134,8000,8400,0,0
Q3,134,8400,8800,0,0
Q3,134,8800,9200,0,0
Q3,134,9200,9600,0,0
Q3,134,9600,10000,0,0
Q3,134,10000,10400,0,0
Q3,134,10400,10800,0,0
Q3,135,1200,1600,0,0
Q3,135,1600,2000,0,0
Q3,135,2000,2400,0,0
Q3,135,2400,2800,0,0
Q3,135,2800,3200,0,0
Q3,135,3200,3600,6,0.017964071856287425
Q3,135,3600,4000,37,0.11077844311377245
Q3,135,4000,4400,133,0.39820359281437123
Q3,135,4400,4800,69,0.20658682634730538
Q3,135,4800,5200,6,0.017964071856287425
Q3,135,5200,5600,16,0.04790419161676647
Q3,135,5600,6000,15,0.044910179640718563
Q3,135,6000,6400,24,0.071856287425149698
Q3,135,6400,6800,15,0.044910179640718563
Q3,135,6800,7200,10,0.029940119760479042
Q3,135,7200,7600,3,0.0089820359281437123
Q3,135,7600,8000,0,0
Q3,135,8000,8400,0,0
Q3,135,8400,8800,0,0
Q3,135,8800,9200,0,0
Q3,135,9200,9600,0,0
Q3,135,9600,10000,0,0
Q3,135,10000,10400,0,0
Q3,135,10400,10800,0,0
Q3,136,1200,1600,0,0
Q3,136,1600,2000,0,0
Q3,136,2000,2400,0,0
Q3,136,2400,2800,0,0
Q3,136,2800,3200,0,0
Q3,136,3200,3600,0,0
Q3,136,3600,4000,16,0.04790419161676647
Q3,136,4000,4400,18,0.053892215568862277
Q3,136,4400,4800,43,0.12874251497005987
Q3,136,4800,5200,126,0.3772455089820359
Q3,136,5200,5600,44,0.1317365269461078
Q3,136,5600,6000,9,0.026946107784431138
Q3,136,6000,6400,25,0.074850299401197598
Q3,136,6400,6800,22,0.065868263473053898
Q3,136,6800,7200,19,0.056886227544910177
Q3,136,7200,7600,11,0.032934131736526949
Q3,136,7600,8000,1,0.0029940119760479044
Q3,136,8000,8400,0,0
Q3,136,8400,8800,0,0
Q3,136,8800,9200,0,0
Q3,136,9200,9600,0,0
Q3,136,9600,10000,0,0
Q3,136,10000,10400,0,0
Q3,136,10400,10800,0,0
Q3,137,1200,1600,0,0
Q3,137,1600,2000,0,0
Q3,137,2000,2400,0,0
Q3,137,2400,2800,0,0
Q3,137,2800,3200,0,0
Q3,137,3200,3600,0,0
Q3,137,3600,4000,0,0
Q3,137,4000,4400,6,0.017964071856287425
Q3,137,4400,4800,17,0.05089820359281437
Q3,137,4800,5200,15,0.044910179640718563
Q3,137,5200,5600,72,0.21556886227544911
Q3,137,5600,6000,114,0.3413173652694611
Q3,137,6000,6400,25,0.074850299401197598
Q3,137,6400,6800,13,0.038922155688622756
Q3,137,6800,7200,26,0.077844311377245512
Q3,137,7200,7600,22,0.065868263473053898
Q3,137,7600,8000,17,0.05089820359281437
Q3,137,8000,8400,6,0.017964071856287425
Q3,137,8400,8800,1,0.0029940119760479044
Q3,137,8800,9200,0,0
Q3,137,9200,9600,0,0
Q3,137,9600,10000,0,0
Q3,137,10000,10400,0,0
Q3,137,10400,10800,0,0
Q3,138,1200,1600,0,0
Q3,138,1600,2000,0,0
Q3,138,2000,2400,0,0
Q3,138,2400,2800,0,0
Q3,138,2800,3200,0,0
Q3,138,3200,3600,0,0
Q3,138,3600,4000,0,0
Q3,138,4000,4400,3,0.0089820359281437123
Q3,138,4400,4800,19,0.056886227544910177
Q3,138,4800,5200,10,0.029940119760479042
Q3,138,5200,5600,3,0.0089820359281437123
Q3,138,5600,6000,17,0.05089820359281437
Q3,138,6000,6400,97,0.29041916167664672
Q3,138,6400,6800,86,0.25748502994011974
Q3,138,6800,7200,32,0.09580838323353294
Q3,138,7200,7600,24,0.071856287425149698
Q3,138,7600,8000,27,0.080838323353293412
Q3,138,8000,8400,15,0.044910179640718563
Q3,138,8400,8800,0,0
Q3,138,8800,9200,0,0
Q3,138,9200,9600,1,0.0029940119760479044
Q3,138,9600,10000,0,0
Q3,138,10000,10400,0,0
Q3,138,10400,10800,0,0
Q3,139,1200,1600,0,0
Q3,139,1600,2000,0,0
Q3,139,2000,2400,0,0
Q3,139,2400,2800,0,0
Q3,139,2800,3200,0,0
Q3,139,3200,3600,0,0
Q3,139,3600,4000,0,0
Q3,139,4000,4400,1,0.0029940119760479044
Q3,139,4400,4800,11,0.032934131736526949
Q3,139,4800,5200,9,0.026946107784431138
Q3,139,5200,5600,6,0.017964071856287425
Q3,139,5600,6000,6,0.017964071856287425
Q3,139,6000,6400,4,0.011976047904191617
Q3,139,6400,6800,30,0.089820359281437126
Q3,139,6800,7200,102,0.30538922155688625
Q3,139,7200,7600,77,0.23053892215568864
Q3,139,7600,8000,23,0.068862275449101798
Q3,139,8000,8400,30,0.089820359281437126
Q3,139,8400,8800,27,0.080838323353293412
Q3,139,8800,9200,7,0.020958083832335328
Q3,139,9200,9600,0,0
Q3,139,9600,10000,0,0
Q3,139,10000,10400,1,0.0029940119760479044
Q3,139,10400,10800,0,0
Q3,140,1200,1600,0,0
Q3,140,1600,2000,0,0
Q3,140,2000,2400,0,0
Q3,140,2400,2800,0,0
Q3,140,2800,3200,0,0
Q3,140,3200,3600,0,0
Q3,140,3600,4000,0,0
Q3,140,4000,4400,0,0
Q3,140,4400,4800,0,0
Q3,140,4800,5200,5,0.014970059880239521
Q3,140,5200,5600,9,0.026946107784431138
Q3,140,5600,6000,9,0.026946107784431138
Q3,140,6000,6400,8,0.023952095808383235
Q3,140,6400,6800,4,0.011976047904191617
Q3,140,6800,7200,6,0.017964071856287425
Q3,140,7200,7600,39,0.11676646706586827
Q3,140,7600,8000,115,0.34431137724550898
Q3,140,8000,8400,57,0.17065868263473055
Q3,140,8400,8800,26,0.077844311377245512
Q3,140,8800,9200,30,0.089820359281437126
Q3,140,9200,9600,22,0.065868263473053898
Q3,140,9600,10000,3,0.0089820359281437123
Q3,140,10000,10400,0,0
Q3,140,10400,10800,1,0.0029940119760479044
Q3,141,1200,1600,0,0
Q3,141,1600,2000,0,0
Q3,141,2000,2400,0,0
Q3,141,2400,2800,0,0
Q3,141,2800,3200,0,0
Q3,141,3200,3600,0,0
Q3,141,3600,4000,0,0
Q3,141,4000,4400,0,0
Q3,141,4400,4800,0,0
Q3,141,4800,5200,2,0.0059880239520958087
Q3,141,5200,5600,5,0.014970059880239521
Q3,141,5600,6000,11,0.032934131736526949
Q3,141,6000,6400,6,0.017964071856287425
Q3,141,6400,6800,3,0.0089820359281437123
Q3,141,6800,7200,5,0.014970059880239521
Q3,141,7200,7600,4,0.011976047904191617
Q3,141,7600,8000,12,0.035928143712574849
Q3,141,8000,8400,61,0.18263473053892215
Q3,141,8400,8800,114,0.3413173652694611
Q3,141,8800,9200,36,0.10778443113772455
Q3,141,9200,9600,27,0.080838323353293412
Q3,141,9600,10000,30,0.089820359281437126
Q3,141,10000,10400,16,0.04790419161676647
Q3,141,10400,10800,2,0.0059880239520958087
Q3,142,1200,1600,0,0
Q3,142,1600,2000,0,0
Q3,142,2000,2400,0,0
Q3,142,2400,2800,0,0
Q3,142,2800,3200,0,0
Q3,142,3200,3600,0,0
Q3,142,3600,4000,0,0
Q3,142,4000,4400,0,0
Q3,142,4400,4800,0,0
Q3,142,4800,5200,1,0.0029940119760479044
Q3,142,5200,5600,6,0.017964071856287425
Q3,142,5600,6000,9,0.026946107784431138
Q3,142,6000,6400,8,0.023952095808383235
Q3,142,6400,6800,3,0.0089820359281437123
Q3,142,6800,7200,5,0.014970059880239521
Q3,142,7200,7600,4,0.011976047904191617
Q3,142,7600,8000,5,0.014970059880239521
Q3,142,8000,8400,18,0.053892215568862277
Q3,142,8400,8800,20,0.059880239520958084
Q3,142,8800,9200,78,0.23353293413173654
Q3,142,9200,9600,107,0.32035928143712578
Q3,142,9600,10000,48,0.1437125748502994
Q3,142,10000,10400,17,0.05089820359281437
Q3,142,10400,10800,5,0.014970059880239521
Q3,143,1200,1600,0,0
Q3,143,1600,2000,0,0
Q3,143,2000,2400,0,0
Q3,143,2400,2800,0,0
Q3,143,2800,3200,0,0
Q3,143,3200,3600,0,0
Q3,143,3600,4000,0,0
Q3,143,4000,4400,0,0
Q3,143,4400,4800,0,0
Q3,143,4800,5200,1,0.0029940119760479044
Q3,143,5200,5600,6,0.017964071856287425
Q3,143,5600,6000,5,0.014970059880239521
Q3,143,6000,6400,12,0.035928143712574849
Q3,143,6400,6800,3,0.0089820359281437123
Q3,143,6800,7200,3,0.0089820359281437123
Q3,143,7200,7600,6,0.017964071856287425
Q3,143,7600,8000,4,0.011976047904191617
Q3,143,8000,8400,15,0.044910179640718563
Q3,143,8400,8800,15,0.044910179640718563
Q3,143,8800,9200,9,0.026946107784431138
Q3,143,9200,9600,37,0.11077844311377245
Q3,143,9600,10000,112,0.33532934131736525
Q3,143,10000,10400,88,0.26347305389221559
Q3,143,10400,10800,18,0.053892215568862277
Q4-2,0,1200,1600,68,0.20359281437125748
Q4-2,0,1600,2000,39,0.11676646706586827
Q4-2,0,2000,2400,2,0.0059880239520958087
Q4-2,0,2400,2800,21,0.062874251497005984
Q4-2,0,2800,3200,0,0
Q4-2,0,3200,3600,20,0.059880239520958084
Q4-2,0,3600,4000,2,0.0059880239520958087
Q4-2,0,4000,4400,11,0.032934131736526949
Q4-2,0,4400,4800,2,0.0059880239520958087
Q4-2,0,4800,5200,16,0.04790419161676647
Q4-2,0,5200,5600,6,0.017964071856287425
Q4-2,0,5600,6000,12,0.035928143712574849
Q4-2,0,6000,6400,12,0.035928143712574849
Q4-2,0,6400,6800,14,0.041916167664670656
Q4-2,0,6800,7200,10,0.029940119760479042
Q4-2,0,7200,7600,8,0.023952095808383235
Q4-2,0,7600,8000,21,0.062874251497005984
Q4-2,0,8000,8400,0,0
Q4-2,0,8400,8800,16,0.04790419161676647
Q4-2,0,8800,9200,0,0
Q4-2,0,9200,9600,6,0.017964071856287425
Q4-2,0,9600,10000,1,0.0029940119760479044
Q4-2,0,10000,10400,20,0.059880239520958084
Q4-2,0,10400,10800,27,0.080838323353293412
Q4-2,1,1200,1600,65,0.19461077844311378
Q4-2,1,1600,2000,23,0.068862275449101798
Q4-2,1,2000,2400,2,0.0059880239520958087
Q4-2,1,2400,2800,34,0.10179640718562874
Q4-2,1,2800,3200,1,0.0029940119760479044
Q4-2,1,3200,3600,14,0.041916167664670656
Q4-2,1,3600,4000,1,0.0029940119760479044
Q4-2,1,4000,4400,20,0.059880239520958084
Q4-2,1,4400,4800,3,0.0089820359281437123
Q4-2,1,4800,5200,9,0.026946107784431138
Q4-2,1,5200,5600,7,0.020958083832335328
Q4-2,1,5600,6000,11,0.032934131736526949
Q4-2,1,6000,6400,12,0.035928143712574849
Q4-2,1,6400,6800,15,0.044910179640718563
Q4-2,1,6800,7200,13,0.038922155688622756
Q4-2,1,7200,7600,6,0.017964071856287425
Q4-2,1,7600,8000,22,0.065868263473053898
Q4-2,1,8000,8400,1,0.0029940119760479044
Q4-2,1,8400,8800,15,0.044910179640718563
Q4-2,1,8800,9200,0,0
Q4-2,1,9200,9600,12,0.035928143712574849
Q4-2,1,9600,10000,2,0.0059880239520958087
Q4-2,1,10000,10400,12,0.035928143712574849
Q4-2,1,10400,10800,34,0.10179640718562874
Q4-2,2,1200,1600,64,0.19161676646706588
Q4-2,2,1600,2000,22,0.065868263473053898
Q4-2,2,2000,2400,1,0.0029940119760479044
Q4-2,2,2400,2800,22,0.065868263473053898
Q4-2,2,2800,3200,1,0.0029940119760479044
Q4-2,2,3200,3600,22,0.065868263473053898
Q4-2,2,3600,4000,3,0.0089820359281437123
Q4-2,2,4000,4400,15,0.044910179640718563
Q4-2,2,4400,4800,2,0.0059880239520958087
Q4-2,2,4800,5200,14,0.041916167664670656
Q4-2,2,5200,5600,7,0.020958083832335328
Q4-2,2,5600,6000,7,0.020958083832335328
Q4-2,2,6000,6400,16,0.04790419161676647
Q4-2,2,6400,6800,17,0.05089820359281437
Q4-2,2,6800,7200,8,0.023952095808383235
Q4-2,2,7200,7600,8,0.023952095808383235
Q4-2,2,7600,8000,20,0.059880239520958084
Q4-2,2,8000,8400,1,0.0029940119760479044
Q4-2,2,8400,8800,20,0.059880239520958084
Q4-2,2,8800,9200,1,0.0029940119760479044
Q4-2,2,9200,9600,14,0.041916167664670656
Q4-2,2,9600,10000,2,0.0059880239520958087
Q4-2,2,10000,10400,13,0.038922155688622756
Q4-2,2,10400,10800,34,0.10179640718562874
Q4-2,3,1200,1600,61,0.18263473053892215
Q4-2,3,1600,2000,20,0.059880239520958084
Q4-2,3,2000,2400,2,0.0059880239520958087
Q4-2,3,2400,2800,18,0.053892215568862277
Q4-2,3,2800,3200,0,0
Q4-2,3,3200,3600,21,0.062874251497005984
Q4-2,3,3600,4000,3,0.0089820359281437123
Q4-2,3,4000,4400,20,0.059880239520958084
Q4-2,3,4400,4800,2,0.0059880239520958087
Q4-2,3,4800,5200,12,0.035928143712574849
Q4-2,3,5200,5600,8,0.023952095808383235
Q4-2,3,5600,6000,8,0.023952095808383235
Q4-2,3,6000,6400,14,0.041916167664670656
Q4-2,3,6400,6800,14,0.041916167664670656
Q4-2,3,6800,7200,15,0.044910179640718563
Q4-2,3,7200,7600,6,0.017964071856287425
Q4-2,3,7600,8000,23,0.068862275449101798
Q4-2,3,8000,8400,0,0
Q4-2,3,8400,8800,17,0.05089820359281437
Q4-2,3,8800,9200,2,0.0059880239520958087
Q4-2,3,9200,9600,16,0.04790419161676647
Q4-2,3,9600,10000,2,0.0059880239520958087
Q4-2,3,10000,10400,17,0.05089820359281437
Q4-2,3,10400,10800,33,0.09880239520958084
Q4-2,4,1200,1600,55,0.16467065868263472
Q4-2,4,1600,2000,23,0.068862275449101798
Q4-2,4,2000,2400,3,0.0089820359281437123
Q4-2,4,2400,2800,15,0.044910179640718563
Q4-2,4,2800,3200,1,0.0029940119760479044
Q4-2,4,3200,3600,13,0.038922155688622756
Q4-2,4,3600,4000,2,0.0059880239520958087
Q4-2,4,4000,4400,22,0.065868263473053898
Q4-2,4,4400,4800,1,0.0029940119760479044
Q4-2,4,4800,5200,19,0.056886227544910177
Q4-2,4,5200,5600,6,0.017964071856287425
Q4-2,4,5600,6000,9,0.026946107784431138
Q4-2,4,6000,6400,15,0.044910179640718563
Q4-2,4,6400,6800,11,0.032934131736526949
Q4-2,4,6800,7200,16,0.04790419161676647
Q4-2,4,7200,7600,5,0.014970059880239521
Q4-2,4,7600,8000,28,0.083832335329341312
Q4-2,4,8000,8400,0,0
Q4-2,4,8400,8800,17,0.05089820359281437
Q4-2,4,8800,9200,2,0.0059880239520958087
Q4-2,4,9200,9600,14,0.041916167664670656
Q4-2,4,9600,10000,1,0.0029940119760479044
Q4-2,4,10000,10400,22,0.065868263473053898
Q4-2,4,10400,10800,34,0.10179640718562874
Q4-2,5,1200,1600,54,0.16167664670658682
Q4-2,5,1600,2000,20,0.059880239520958084
Q4-2,5,2000,2400,3,0.0089820359281437123
Q4-2,5,2400,2800,19,0.056886227544910177
Q4-2,5,2800,3200,0,0
Q4-2,5,3200,3600,9,0.026946107784431138
Q4-2,5,3600,4000,2,0.0059880239520958087
Q4-2,5,4000,4400,18,0.053892215568862277
Q4-2,5,4400,4800,1,0.0029940119760479044
Q4-2,5,4800,5200,17,0.05089820359281437
Q4-2,5,5200,5600,7,0.020958083832335328
Q4-2,5,5600,6000,13,0.038922155688622756
Q4-2,5,6000,6400,12,0.035928143712574849
Q4-2,5,6400,6800,13,0.038922155688622756
Q4-2,5,6800,7200,19,0.056886227544910177
Q4-2,5,7200,7600,2,0.0059880239520958087
Q4-2,5,7600,8000,26,0.077844311377245512
Q4-2,5,8000,8400,0,0
Q4-2,5,8400,8800,23,0.068862275449101798
Q4-2,5,8800,9200,3,0.0089820359281437123
Q4-2,5,9200,9600,15,0.044910179640718563
Q4-2,5,9600,10000,1,0.0029940119760479044
Q4-2,5,10000,10400,20,0.059880239520958084
Q4-2,5,10400,10800,37,0.11077844311377245
Q4-2,6,1200,1600,54,0.16167664670658682
Q4-2,6,1600,2000,18,0.053892215568862277
Q4-2,6,2000,2400,3,0.0089820359281437123
Q4-2,6,2400,2800,18,0.053892215568862277
Q4-2,6,2800,3200,0,0
Q4-2,6,3200,3600,10,0.029940119760479042
Q4-2,6,3600,4000,3,0.0089820359281437123
Q4-2,6,4000,4400,12,0.035928143712574849
Q4-2,6,4400,4800,1,0.0029940119760479044
Q4-2,6,4800,5200,17,0.05089820359281437
Q4-2,6,5200,5600,8,0.023952095808383235
Q4-2,6,5600,6000,10,0.029940119760479042
Q4-2,6,6000,6400,12,0.035928143712574849
Q4-2,6,6400,6800,17,0.05089820359281437
Q4-2,6,6800,7200,20,0.059880239520958084
Q4-2,6,7200,7600,4,0.011976047904191617
Q4-2,6,7600,8000,26,0.077844311377245512
Q4-2,6,8000,8400,1,0.0029940119760479044
Q4-2,6,8400,8800,18,0.053892215568862277
Q4-2,6,8800,9200,1,0.0029940119760479044
Q4-2,6,9200,9600,21,0.062874251497005984
Q4-2,6,9600,10000,2,0.0059880239520958087
Q4-2,6,10000,10400,20,0.059880239520958084
Q4-2,6,10400,10800,38,0.11377245508982035
Q4-2,7,1200,1600,45,0.1347305389221557
Q4-2,7,1600,2000,26,0.077844311377245512
Q4-2,7,2000,2400,2,0.0059880239520958087
Q4-2,7,2400,2800,11,0.032934131736526949
Q4-2,7,2800,3200,2,0.0059880239520958087
Q4-2,7,3200,3600,15,0.044910179640718563
Q4-2,7,3600,4000,4,0.011976047904191617
Q4-2,7,4000,4400,11,0.032934131736526949
Q4-2,7,4400,4800,1,0.0029940119760479044
Q4-2,7,4800,5200,14,0.041916167664670656
Q4-2,7,5200,5600,8,0.023952095808383235
Q4-2,7,5600,6000,7,0.020958083832335328
Q4-2,7,6000,6400,15,0.044910179640718563
Q4-2,7,6400,6800,11,0.032934131736526949
Q4-2,7,6800,7200,26,0.077844311377245512
Q4-2,7,7200,7600,5,0.014970059880239521
Q4-2,7,7600,8000,28,0.083832335329341312
Q4-2,7,8000,8400,1,0.0029940119760479044
Q4-2,7,8400,8800,20,0.059880239520958084
Q4-2,7,8800,9200,1,0.0029940119760479044
Q4-2,7,9200,9600,20,0.059880239520958084
Q4-2,7,9600,10000,3,0.0089820359281437123
Q4-2,7,10000,10400,19,0.056886227544910177
Q4-2,7,10400,10800,39,0.11676646706586827
Q4-2,8,1200,1600,42,0.12574850299401197
Q4-2,8,1600,2000,22,0.065868263473053898
Q4-2,8,2000,2400,3,0.0089820359281437123
Q4-2,8,2400,2800,14,0.041916167664670656
Q4-2,8,2800,3200,3,0.0089820359281437123
Q4-2,8,3200,3600,11,0.032934131736526949
Q4-2,8,3600,4000,3,0.0089820359281437123
Q4-2,8,4000,4400,14,0.041916167664670656
Q4-2,8,4400,4800,2,0.0059880239520958087
Q4-2,8,4800,5200,10,0.029940119760479042
Q4-2,8,5200,5600,8,0.023952095808383235
Q4-2,8,5600,6000,11,0.032934131736526949
Q4-2,8,6000,6400,14,0.041916167664670656
Q4-2,8,6400,6800,6,0.017964071856287425
Q4-2,8,6800,7200,20,0.059880239520958084
Q4-2,8,7200,7600,7,0.020958083832335328
Q4-2,8,7600,8000,33,0.09880239520958084
Q4-2,8,8000,8400,1,0.0029940119760479044
Q4-2,8,8400,8800,22,0.065868263473053898
Q4-2,8,8800,9200,1,0.0029940119760479044
Q4-2,8,9200,9600,24,0.071856287425149698
Q4-2,8,9600,10000,3,0.0089820359281437123
Q4-2,8,10000,10400,20,0.059880239520958084
Q4-2,8,10400,10800,40,0.11976047904191617
Q4-2,9,1200,1600,41,0.12275449101796407
Q4-2,9,1600,2000,22,0.065868263473053898
Q4-2,9,2000,2400,2,0.0059880239520958087
Q4-2,9,2400,2800,10,0.029940119760479042
Q4-2,9,2800,3200,4,0.011976047904191617
Q4-2,9,3200,3600,13,0.038922155688622756
Q4-2,9,3600,4000,1,0.0029940119760479044
Q4-2,9,4000,4400,13,0.038922155688622756
Q4-2,9,4400,4800,5,0.014970059880239521
Q4-2,9,4800,5200,10,0.029940119760479042
Q4-2,9,5200,5600,8,0.023952095808383235
Q4-2,9,5600,6000,8,0.023952095808383235
Q4-2,9,6000,6400,11,0.032934131736526949
Q4-2,9,6400,6800,9,0.026946107784431138
Q4-2,9,6800,7200,20,0.059880239520958084
Q4-2,9,7200,7600,5,0.014970059880239521
Q4-2,9,7600,8000,28,0.083832335329341312
Q4-2,9,8000,8400,3,0.0089820359281437123
Q4-2,9,8400,8800,31,0.092814371257485026
Q4-2,9,8800,9200,1,0.0029940119760479044
Q4-2,9,9200,9600,24,0.071856287425149698
Q4-2,9,9600,10000,2,0.0059880239520958087
Q4-2,9,10000,10400,20,0.059880239520958084
Q4-2,9,10400,10800,43,0.12874251497005987
Q4-2,10,1200,1600,39,0.11676646706586827
Q4-2,10,1600,2000,22,0.065868263473053898
Q4-2,10,2000,2400,3,0.0089820359281437123
Q4-2,10,2400,2800,11,0.032934131736526949
Q4-2,10,2800,3200,4,0.011976047904191617
Q4-2,10,3200,3600,9,0.026946107784431138
Q4-2,10,3600,4000,1,0.0029940119760479044
Q4-2,10,4000,4400,14,0.041916167664670656
Q4-2,10,4400,4800,3,0.0089820359281437123
Q4-2,10,4800,5200,9,0.026946107784431138
Q4-2,10,5200,5600,9,0.026946107784431138
Q4-2,10,5600,6000,8,0.023952095808383235
Q4-2,10,6000,6400,8,0.023952095808383235
Q4-2,10,6400,6800,7,0.020958083832335328
Q4-2,10,6800,7200,20,0.059880239520958084
Q4-2,10,7200,7600,7,0.020958083832335328
Q4-2,10,7600,8000,30,0.089820359281437126
Q4-2,10,8000,8400,3,0.0089820359281437123
Q4-2,10,8400,8800,29,0.086826347305389226
Q4-2,10,8800,9200,2,0.0059880239520958087
Q4-2,10,9200,9600,31,0.092814371257485026
