model,date,hour,empirical,worst,premium_yuan,premium_pct,rho,ESS,history_n,S
Q4-3,2025-06-18,12,63868.370624331743,66535.644384735875,2667.2737604041322,4.1762044879660509,0.27667903835678015,48.041217564205986,56,20
Q4-3,2025-06-18,18,60801.040401064492,64315.739099613624,3514.6986985491312,5.7806555206374233,0.27686165044462557,48.319372737050422,56,20
Q4-3,2025-06-19,0,58580.062116465197,60455.525998962548,1875.4638824973517,3.2015395934006818,0.28914166211772041,56,56,20
Q4-3,2025-06-19,6,47723.869262070832,50809.447221713584,3085.5779596427528,6.4654815448818903,0.25820633895546219,47.338459579669212,56,20
Q4-3,2025-06-19,12,45872.239984260319,48898.817159459963,3026.5771751996435,6.5978403850305067,0.28027470180129271,48.801173797362402,56,20
Q4-3,2025-06-19,18,27034.784168128812,28454.691535429756,1419.9073673009443,5.2521498173263348,0.27765487717172349,47.390234245754392,56,20
Q4-3,2025-06-20,0,22000.508125981574,23069.73144644994,1069.2233204683653,4.8599937526245585,0.27770416321215469,56,56,20
Q4-3,2025-06-20,6,20767.998307004134,21747.970710954265,979.97240395013068,4.7186656579205843,0.25891169270169345,47.885233551488845,56,20
Q4-3,2025-06-20,12,24204.985607789455,25478.067513948899,1273.0819061594448,5.2595854704815537,0.28889409489983375,48.877044740852995,56,20
Q4-3,2025-06-20,18,17060.352955278511,18021.431988699842,961.07903342133068,5.6334065065398953,0.28363928512799125,49.116030756289895,56,20
Q4-3,2025-06-21,0,22003.395401279744,23083.761872546769,1080.3664712670252,4.9099988959167229,0.27861154751918743,56,56,20
Q4-3,2025-06-21,6,25114.694937036387,26264.570410677599,1149.875473641212,4.5784966790319404,0.25998472713242121,47.797939133551218,56,20
Q4-3,2025-06-21,12,31199.224095894737,32803.97547712455,1604.751381229813,5.1435618280038176,0.27589270222186285,48.00823078231511,56,20
Q4-3,2025-06-21,18,40452.441249928699,43354.074906941081,2901.6336570123822,7.1729506733230863,0.2556173250850986,46.919534911118134,56,20
Q4-3,2025-06-22,0,55620.148511934545,57343.335412905741,1723.1869009711954,3.0981343039770071,0.26672238107762547,56,56,20
Q4-3,2025-06-22,6,52497.584940427754,56202.437706052631,3704.8527656248771,7.0571870493261857,0.25910254909555963,50.063264964735396,56,20
Q4-3,2025-06-22,12,56683.386798650921,60114.669799769115,3431.2830011181941,6.0534191672538817,0.27570846914626868,48.775189818287501,56,20
Q4-3,2025-06-22,18,59586.426214427745,62639.736210470423,3053.3099960426771,5.1241703690283913,0.27480195949101011,49.183144486036142,56,20
Q4-3,2025-06-23,0,59303.461823498321,61054.933558536854,1751.4717350385326,2.9534055537117521,0.26856915692311684,56,56,20
Q4-3,2025-06-23,6,53409.031336238564,56828.435265961903,3419.4039297233394,6.4022953500061597,0.26507122260336435,49.446032785427882,56,20
Q4-3,2025-06-23,12,55032.102854631026,57578.880186052767,2546.7773314217411,4.6278030446140317,0.2844211160890272,48.935056354781068,56,20
Q4-3,2025-06-23,18,59020.997819990174,62121.688361786415,3100.6905417962407,5.2535379887224565,0.25880707939532505,47.666560809440575,56,20
Q4-3,2025-06-24,0,68497.708988910264,70748.903237538994,2251.1942486287298,3.2865248806981162,0.30071375690820973,56,56,20
Q4-3,2025-06-24,6,60348.91543034021,62644.340790836482,2295.4253604962723,3.8035900796690392,0.27797084640999803,47.759724780259212,56,20
Q4-3,2025-06-24,12,59248.537997646563,61505.901071643428,2257.3630739968648,3.8099894955830438,0.27533406148121464,50.130531506331934,56,20
Q4-3,2025-06-24,18,63652.581222335444,66924.327152012382,3271.7459296769375,5.1400051134594005,0.26384543128715865,48.648935121467332,56,20
Q4-3,2025-06-25,0,60233.64092039039,62270.977508442185,2037.3365880517958,3.382389901922922,0.29578375603879559,56,56,20
Q4-3,2025-06-25,6,55125.92800570582,58701.422394286448,3575.4943885806279,6.4860484311675348,0.2561119323367837,46.393305439897034,56,20
Q4-3,2025-06-25,12,59112.21540349118,63150.108746050144,4037.8933425589639,6.830894959691336,0.30151886685454454,48.507166760486349,56,20
Q4-3,2025-06-25,18,50778.021408762084,53763.137988618451,2985.116579856367,5.8787571808405881,0.27073289451938803,48.116134098579622,56,20
Q4-3,2025-06-26,0,57042.018098707296,58824.413660720791,1782.3955620134948,3.1247063505522865,0.30299752208962943,56,56,20
Q4-3,2025-06-26,6,47375.763343605286,50669.797688454841,3294.0343448495551,6.9529947643454326,0.26889585696067547,47.624914652386714,56,20
Q4-3,2025-06-26,12,41724.013561136693,44731.054942237024,3007.0413811003309,7.2069801642984821,0.27931343113929741,48.0631986163459,56,20
Q4-3,2025-06-26,18,27537.159239268723,28940.927932495215,1403.7686932264915,5.0977251539609858,0.27466473536793667,47.287148893731363,56,20
Q4-3,2025-06-27,0,21724.512324075204,22815.246476732689,1090.7341526574855,5.0207532228409457,0.29243624811070057,56,56,20
Q4-3,2025-06-27,6,20188.311927871913,21225.591468544564,1037.2795406726509,5.1380201790947488,0.27520421343282669,48.375838774056767,56,20
Q4-3,2025-06-27,12,22191.678372169656,23236.192190900856,1044.5138187312004,4.7067815296075732,0.26573141858127958,49.813228288631862,56,20
Q4-3,2025-06-27,18,17268.75268629377,18138.74005513651,869.98736884273967,5.037928243267098,0.25617383835951457,49.306020601873229,56,20
Q4-3,2025-06-28,0,21102.400655825331,22146.155164928747,1043.7545091034153,4.9461410866317168,0.28915833320761836,56,56,20
Q4-3,2025-06-28,6,24487.817491986178,25913.158409175245,1425.3409171890671,5.8206123010166921,0.2634839473500456,46.720228411071666,56,20
Q4-3,2025-06-28,12,31727.158927022818,33273.302283918623,1546.1433568958055,4.8732486903481087,0.26391155442966291,46.44969929537929,56,20
Q4-3,2025-06-28,18,41662.956124537486,44846.075473823366,3183.1193492858802,7.6401668181465876,0.26255750067155037,49.186201773722964,56,20
Q4-3,2025-06-29,0,54171.362593300444,56199.366087510498,2028.0034942100538,3.7436818959781126,0.28008683247041144,56,56,20
Q4-3,2025-06-29,6,51623.598772180361,55137.516301944728,3513.9175297643669,6.8068046655786363,0.27389544863259813,48.273523317931748,56,20
Q4-3,2025-06-29,12,53200.244839645886,57223.349724348183,4023.1048847022976,7.562192423791636,0.29020143487862593,49.016899838134911,56,20
Q4-3,2025-06-29,18,56184.493519730429,59468.98949523145,3284.4959755010204,5.8459118695225021,0.28041380126819077,49.762653417091265,56,20
Q4-3,2025-06-30,0,60416.500963503073,62786.021413748887,2369.5204502458146,3.9219756398623851,0.30244936127211675,56,56,20
Q4-3,2025-06-30,6,53579.701614246645,56449.545730459475,2869.8441162128292,5.3562151892420085,0.25417142532797188,44.200334767766151,56,20
Q4-3,2025-06-30,12,52609.149882444995,55461.240655477741,2852.0907730327453,5.421282760519297,0.26784756105637864,47.763361853621682,56,20
Q4-3,2025-06-30,18,43806.352762959825,46883.95332635416,3077.600563394335,7.025466329158947,0.28239851372377128,46.101532314450026,56,20
Q4-3,2025-07-01,0,54333.732306970967,56369.067436536505,2035.3351295655375,3.745988068823336,0.29585965316169172,56,56,20
Q4-3,2025-07-01,6,50443.995339114132,53037.968323525027,2593.9729844108952,5.1422829753525301,0.31855652382651578,55.054173896032005,56,20
Q4-3,2025-07-01,12,49008.141781069506,52305.196144447837,3297.0543633783309,6.7275645302101506,0.27903542924893648,51.180346230051235,56,20
Q4-3,2025-07-01,18,42821.341881151238,45210.727548714392,2389.3856675631541,5.5798944231939096,0.29436730855679982,53.64417676330396,56,20
Q4-3,2025-07-02,0,55351.020149267344,58401.648336561062,3050.6281872937179,5.5114217932514364,0.29682219909873503,56,56,20
Q4-3,2025-07-02,6,51037.789040417963,53016.446584020479,1978.6575436025159,3.8768480782652492,0.32488188756756931,53.813931962362339,56,20
Q4-3,2025-07-02,12,51712.210095669019,53986.664902031887,2274.4548063628681,4.398293559983335,0.30061860721225792,50.224258845246666,56,20
Q4-3,2025-07-02,18,53522.109391820428,56588.542350842232,3066.432959021804,5.7292827092693566,0.29664601734626334,51.481119576944046,56,20
Q4-3,2025-07-03,0,64828.567487122622,67885.57617134387,3057.0086842212477,4.71552712440928,0.30719395735639382,56,56,20
Q4-3,2025-07-03,6,55830.120244035512,58287.229213829851,2457.1089697943389,4.4010454554892942,0.30951908481178236,51.56008581876511,56,20
Q4-3,2025-07-03,12,48546.896878996457,50502.329101257914,1955.4322222614574,4.0279242299160467,0.32038918549622697,50.585082572355731,56,20
Q4-3,2025-07-03,18,31048.985372516916,32325.947075370328,1276.9617028534121,4.1127324694600675,0.31561468667541892,50.804609006978275,56,20
Q4-3,2025-07-04,0,21485.421249201157,22648.929555636416,1163.5083064352584,5.4153385821025912,0.30332393509033218,56,56,20
Q4-3,2025-07-04,6,22607.10299768165,23862.320532390062,1255.2175347084121,5.5523148403275435,0.32601278966332192,52.361448370677856,56,20
Q4-3,2025-07-04,12,22943.537553092909,24382.55132610444,1439.0137730115312,6.2719786331186134,0.31947840868736316,50.872563796097779,56,20
Q4-3,2025-07-04,18,19586.861467038983,20628.773484825244,1041.9120177862605,5.3194434419194803,0.31943696246214781,51.706099509896909,56,20
Q4-3,2025-07-05,0,24479.864056790197,25828.058047464743,1348.1939906745465,5.5073589769408349,0.30672591801782745,56,56,20
Q4-3,2025-07-05,6,28619.060936257076,29897.534334572072,1278.4733983149963,4.4672094628210424,0.32803608426241948,54.027268305599087,56,20
Q4-3,2025-07-05,12,40436.015153347173,42748.441577969461,2312.4264246222883,5.7187297409321269,0.30458584539726075,48.637257881390099,56,20
Q4-3,2025-07-05,18,48893.802058087953,51212.399808305265,2318.5977502173118,4.7421097411543434,0.31048233628533267,50.532947057152732,56,20
Q4-3,2025-07-06,0,61667.304889818945,64677.977787862539,3010.6728980435946,4.8821217392632343,0.28600867051144041,56,56,20
Q4-3,2025-07-06,6,63063.338478845348,66142.253429328557,3078.9149504832094,4.8822580991585651,0.35034560481113897,51.904765578443815,56,20
Q4-3,2025-07-06,12,61519.360491322783,64215.048000947863,2695.6875096250806,4.3818522951084793,0.29508996162204076,52.089176871425273,56,20
Q4-3,2025-07-06,18,49676.211386556817,52060.33874740894,2384.1273608521224,4.799334116484788,0.33609801334187583,51.245224129720107,56,20
Q4-3,2025-07-07,0,68246.314253278877,71715.962751448023,3469.6484981691465,5.0840086180953703,0.29428111409660918,56,56,20
Q4-3,2025-07-07,6,62433.288489721686,64460.085041080907,2026.7965513592208,3.2463395736280765,0.30677828797795348,52.285832997328548,56,20
Q4-3,2025-07-07,12,68569.575751813085,71445.974126112967,2876.3983742998826,4.1948609755308564,0.30633266644669738,49.445472638673401,56,20
Q4-3,2025-07-07,18,57618.016716239115,60811.446716317674,3193.4300000785588,5.5424156923098655,0.24091461139307005,42.005187608108649,56,20
Q4-3,2025-07-08,0,77212.322703889004,80979.926799396941,3767.604095507937,4.8795373116241825,0.30828360831626717,56,56,20
Q4-3,2025-07-08,6,67232.264586410631,70103.515887506146,2871.2513010955154,4.2706449332897689,0.25988903763680765,45.549260000742535,56,20
Q4-3,2025-07-08,12,75870.669672286123,79066.370358192798,3195.7006859066751,4.2120370094400172,0.24216501135834845,47.573838778754237,56,20
Q4-3,2025-07-08,18,65743.347201111639,68600.69048193132,2857.3432808196812,4.3462090119612329,0.27870718512117071,48.165753013429644,56,20
Q4-3,2025-07-09,0,75756.386859144943,79203.41482993518,3447.0279707902373,4.5501483290106615,0.27168802484231303,56,56,20
Q4-3,2025-07-09,6,65719.121260759493,68586.329288761714,2867.2080280022201,4.3628216156843536,0.25570895793239662,44.757965476474489,56,20
Q4-3,2025-07-09,12,76533.867280533159,79984.438783011487,3450.5715024783276,4.5085550032776256,0.27013000489580119,46.581395166528132,56,20
Q4-3,2025-07-09,18,65795.938393624645,68873.201770117827,3077.2633764931816,4.6769807553825427,0.28435416726614193,47.732690410195367,56,20
Q4-3,2025-07-10,0,70210.164090499748,73634.039498867554,3423.8754083678068,4.8766093239071218,0.29534929059159437,56,56,20
Q4-3,2025-07-10,6,58757.248560222593,61584.119753893843,2826.8711936712498,4.8111020562405571,0.26610840520566298,48.991666039678407,56,20
Q4-3,2025-07-10,12,57292.812579909179,59727.613513507029,2434.8009335978495,4.2497493559107591,0.28289840150973095,47.806824222234994,56,20
Q4-3,2025-07-10,18,40355.967986847318,42126.64334779379,1770.6753609464722,4.3876419010034917,0.25895716046822442,47.53259302414461,56,20
Q4-3,2025-07-11,0,32500.442007798109,34321.521915767371,1821.0799079692624,5.6032465882535298,0.30003986308044645,56,56,20
Q4-3,2025-07-11,6,31130.515892990319,32391.932801736191,1261.4169087458722,4.0520269984664958,0.29040553681830666,52.152529084735711,56,20
Q4-3,2025-07-11,12,34083.959141023683,35713.751437059313,1629.79229603563,4.7816988903557345,0.28876600405692565,48.990274501938863,56,20
Q4-3,2025-07-11,18,28587.774966241181,30299.653924054292,1711.8789578131109,5.9881503888800092,0.27001982764822963,48.915865773288921,56,20
Q4-3,2025-07-12,0,30259.718561318572,31694.550247383315,1434.8316860647428,4.7417218476675016,0.28788291005079897,56,56,20
Q4-3,2025-07-12,6,32888.975960191499,35066.719502929918,2177.7435427384189,6.6214999985841461,0.2019323289232442,40.968374188841075,56,20
Q4-3,2025-07-12,12,46363.322451935703,48887.893421566354,2524.5709696306512,5.4451899391978253,0.28674451793733186,47.927426366625156,56,20
Q4-3,2025-07-12,18,49063.523246212208,51239.402523410186,2175.8792771979788,4.434820683950691,0.29388087434426002,50.096070028485848,56,20
Q4-3,2025-07-13,0,75474.727506302603,79035.026295071817,3560.2987887692143,4.7172065490026505,0.29228036261667767,56,56,20
Q4-3,2025-07-13,6,64506.512311989347,67059.58546853665,2553.0731565473034,3.9578533469601052,0.23322912349751029,44.661626468711219,56,20
Q4-3,2025-07-13,12,73639.67451550602,76603.831837645368,2964.1573221393483,4.0252178484509793,0.26183129304085018,46.65864542669123,56,20
Q4-3,2025-07-13,18,69532.194672309692,72504.259596933116,2972.0649246234243,4.2743723804924194,0.26606099404044492,48.283318608184409,56,20
Q4-3,2025-07-14,0,71002.183767454204,74689.279256762646,3687.0954893084418,5.192932517941129,0.30165087515502875,56,56,20
Q4-3,2025-07-14,6,61701.568243513226,64967.055337033104,3265.4870935198778,5.2923891344742069,0.22286105773282355,42.577768508427887,56,20
Q4-3,2025-07-14,12,66104.842017731062,69645.017118749514,3540.1751010184526,5.3553945413996829,0.26724175147449203,46.064911061954838,56,20
Q4-3,2025-07-14,18,67991.55259869108,70936.13767314225,2944.5850744511699,4.330810169656063,0.2608122367658593,47.582403633227891,56,20
Q4-3,2025-07-15,0,75182.929982693895,78888.546263496741,3705.6162808028457,4.9288000369975382,0.28883241891451594,56,56,20
Q4-3,2025-07-15,6,64921.620003122167,67926.671125139066,3005.0511220168992,4.6287371169610125,0.22283666106632319,42.730535954031545,56,20
Q4-3,2025-07-15,12,70800.530756090535,73851.439794492209,3050.9090384016745,4.3091612532003776,0.26547220512953262,46.757657010264808,56,20
Q4-3,2025-07-15,18,60065.07033062588,63117.166157391337,3052.0958267654569,5.0813156631055456,0.25510705515235765,46.009425031706911,56,20
Q4-3,2025-07-16,0,72455.616389608273,75942.517059322039,3486.9006697137665,4.8124642967137365,0.30242988766650236,56,56,20
Q4-3,2025-07-16,6,63166.386655515271,65690.574395539763,2524.1877400244921,3.9960932921340397,0.22940162231412994,47.346433526970365,56,20
Q4-3,2025-07-16,12,72239.538816738903,75268.11210267237,3028.5732859334676,4.1924039598543406,0.26281324074080287,46.092053309865292,56,20
Q4-3,2025-07-16,18,66961.938943463116,70185.54752779234,3223.608584329224,4.8140908629467294,0.24444794396128811,46.58180181494911,56,20
Q4-3,2025-07-17,0,69282.319166905902,72784.809630056843,3502.4904631509417,5.0553885973608992,0.28407593959397348,56,56,20
Q4-3,2025-07-17,6,58019.163586611336,62169.332666397073,4150.1690797857373,7.153100498579823,0.23959653885144655,44.826776609008327,56,20
Q4-3,2025-07-17,12,56488.189211819408,60049.454070836407,3561.2648590169993,6.3044415278793453,0.26137899648108476,46.30920994942322,56,20
Q4-3,2025-07-17,18,41072.56108710586,43152.54589383275,2079.9848067268904,5.0641711928206767,0.28024763067151343,46.199228754744574,56,20
Q4-3,2025-07-18,0,33599.794803067285,35773.00112783756,2173.2063247702754,6.4679154664714966,0.26672471817170373,56,56,20
Q4-3,2025-07-18,6,29916.409483699579,31826.848351726527,1910.4388680269476,6.3859229800550699,0.24348994727528933,45.174499752448142,56,20
Q4-3,2025-07-18,12,31293.86803536817,32807.537336687325,1513.6693013191543,4.8369517619503366,0.26764573659043117,47.67527226838866,56,20
Q4-3,2025-07-18,18,25422.941980201638,26998.26428051732,1575.3223003156818,6.1964594874286405,0.26416052754337432,46.242276034019582,56,20
Q4-3,2025-07-19,0,32826.239341185879,34903.64909469086,2077.4097535049805,6.3285036458578858,0.28653167910757271,56,56,20
Q4-3,2025-07-19,6,34336.820509321755,36330.564913457223,1993.7444041354684,5.8064327872005661,0.23883034341212384,43.215547008926919,56,20
Q4-3,2025-07-19,12,41322.388606735381,43230.981232011196,1908.5926252758145,4.6187858195707587,0.26738207290120303,46.442034379161576,56,20
Q4-3,2025-07-19,18,46859.080359876658,49551.90724300532,2692.8268831286623,5.7466490218071264,0.25888184069591258,45.419392412265296,56,20
Q4-3,2025-07-20,0,71630.934640057385,75201.881259713497,3570.9466196561116,4.9852017673648552,0.28619873560741915,56,56,20
Q4-3,2025-07-20,6,63178.102515369246,66227.373397142641,3049.2708817733946,4.8264679697077151,0.2270689692546396,41.169657488042397,56,20
Q4-3,2025-07-20,12,68725.395190908981,72062.924596848548,3337.5294059395674,4.8563262483517278,0.26903093875253264,46.853701001809235,56,20
Q4-3,2025-07-20,18,62087.384292341507,64859.843102176099,2772.4588098345921,4.4654140956886357,0.25038884116680354,48.212160918693499,56,20
Q4-3,2025-07-21,0,74624.905702374643,78301.077691481085,3676.1719891064422,4.9261998450866651,0.28096450285912272,56,56,20
Q4-3,2025-07-21,6,65635.329278556426,68298.381586088057,2663.0523075316305,4.0573458483458502,0.24056287010200486,46.889861694126154,56,20
Q4-3,2025-07-21,12,72876.562031043475,76171.907656076248,3295.3456250327727,4.5218181719783201,0.25964593563069377,44.97399772597371,56,20
Q4-3,2025-07-21,18,59437.379980538019,62266.751937890396,2829.3719573523776,4.7602568590318306,0.26730849973588183,49.750371160678519,56,20
Q4-3,2025-07-22,0,72032.945701523044,75817.566126586054,3784.6204250630108,5.2540131299711579,0.27800622023512944,56,56,20
Q4-3,2025-07-22,6,72150.389220772879,77151.429723141628,5001.040502368749,6.9314116755019528,0.27841538008510086,47.694337066691908,56,20
Q4-3,2025-07-22,12,68456.835753844993,71251.139465338172,2794.3037114931794,4.0818476061921016,0.26678096284879621,45.524894343358014,56,20
Q4-3,2025-07-22,18,62666.944473925592,65469.811096236066,2802.8666223104738,4.4726396760523146,0.27465139151875623,44.421392378770399,56,20
Q4-3,2025-07-23,0,79851.156567469574,83646.033610567116,3794.8770430975419,4.7524384194624458,0.28230056365333561,56,56,20
Q4-3,2025-07-23,6,67005.764721013446,69610.711470367401,2604.946749353956,3.887645727498179,0.20739923470509475,39.542195696689745,56,20
Q4-3,2025-07-23,12,71586.899693140818,74507.805085852073,2920.9053927112545,4.080223344259637,0.26394661894627963,48.189752780518177,56,20
Q4-3,2025-07-23,18,73142.003602271725,76173.907866166759,3031.9042638950341,4.1452299835560869,0.24512793849338996,47.757443227218964,56,20
Q4-3,2025-07-24,0,77872.775688369031,81627.424912022339,3754.6492236533086,4.8215171354346609,0.27175138127776927,56,56,20
Q4-3,2025-07-24,6,63223.813360756976,65549.486496964935,2325.673136207959,3.6784765305717837,0.25847305343821286,48.361690938299425,56,20
Q4-3,2025-07-24,12,59593.965395327716,61632.419919467487,2038.4545241397718,3.4205720505714021,0.24046375838289699,44.424657538641938,56,20
Q4-3,2025-07-24,18,36789.863029462264,38524.050982080065,1734.1879526178018,4.7137657219028517,0.24709555772370856,47.388088827072963,56,20
Q4-3,2025-07-25,0,29784.647044179896,31189.999064574858,1405.3520203949629,4.7183772844794358,0.27955844571148464,56,56,20
Q4-3,2025-07-25,6,27945.476105086276,29599.791989909205,1654.3158848229286,5.9197985341242099,0.23452305778323559,46.501699705241727,56,20
Q4-3,2025-07-25,12,31937.780408368159,33595.357351042054,1657.5769426738952,5.1900192232506637,0.29115781211735581,49.111333437374498,56,20
Q4-3,2025-07-25,18,24400.920965171481,25670.441174763477,1269.5202095919958,5.2027553033921814,0.2760223148812716,46.175385957161033,56,20
Q4-3,2025-07-26,0,31370.780131174062,33282.278155013177,1911.4980238391145,6.0932435082786007,0.29351477459423025,56,56,20
Q4-3,2025-07-26,6,34148.473410262304,36271.101300948925,2122.627890686621,6.2158793020853809,0.23654683575187499,43.838087506114093,56,20
Q4-3,2025-07-26,12,51603.863151993675,54039.142839409411,2435.2796874157357,4.7191809656631278,0.23896904951548029,46.553668724658579,56,20
Q4-3,2025-07-26,18,43925.232404087074,46515.625657968019,2590.3932538809458,5.8972784254180066,0.24037404568382678,43.684846706428495,56,20
Q4-3,2025-07-27,0,69890.586708719464,73568.0457486995,3677.4590399800363,5.2617372569877752,0.27708053919866726,56,56,20
Q4-3,2025-07-27,6,62851.899800451705,66690.463729725205,3838.5639292734995,6.1073156761538572,0.25026127236825646,47.235509734938482,56,20
Q4-3,2025-07-27,12,68996.056286060091,72870.686798626339,3874.6305125662475,5.6157275083982938,0.24601681399484437,45.693803813442827,56,20
Q4-3,2025-07-27,18,65097.071055278866,67907.312046502004,2810.2409912231378,4.3170006663383553,0.28086519320028436,49.296677462185997,56,20
Q4-3,2025-07-28,0,74867.535567554762,78628.368679523817,3760.8331119690556,5.0233162925144903,0.28089394589147748,56,56,20
Q4-3,2025-07-28,6,67586.543636742426,71167.857070666912,3581.3134339244862,5.2988557207082287,0.23184289296374719,44.553442867004506,56,20
Q4-3,2025-07-28,12,72582.153548815113,76174.342555670766,3592.1890068556531,4.9491353331638566,0.27225473939472572,48.573458743596504,56,20
Q4-3,2025-07-28,18,78396.455252600193,81384.508414008611,2988.0531614084175,3.8114646278083031,0.26047210952837729,48.014907098431429,56,20
Q4-3,2025-07-29,0,71897.856234053834,75481.786066259985,3583.9298322061513,4.9847520078194707,0.27430364192222023,56,56,20
Q4-3,2025-07-29,6,65232.662275164068,69859.091014915335,4626.4287397512671,7.0921967284365728,0.23565063736110245,42.947580272191715,56,20
Q4-3,2025-07-29,12,69517.942786380881,72943.786375537718,3425.843589156837,4.9279990918085437,0.27063009006201005,47.780573860438139,56,20
Q4-3,2025-07-29,18,60452.49978384639,63944.4366154897,3491.9368316433101,5.7763315729358666,0.25882327564854324,47.411046940613055,56,20
Q4-3,2025-07-30,0,66326.246534590071,69672.786832952639,3346.5402983625681,5.0455746755054154,0.27676399509498339,56,56,20
Q4-3,2025-07-30,6,62384.124569274267,67578.380622597091,5194.2560533228243,8.3262466039014207,0.21824831983153092,43.705287003600688,56,20
Q4-3,2025-07-30,12,68028.467990702207,71736.103247085164,3707.6352563829569,5.4501231115328119,0.29140174506797994,47.927855859785581,56,20
Q4-3,2025-07-30,18,73810.83575104535,76570.192721391839,2759.3569703464891,3.7384171880311179,0.29517305713732034,50.248536543501821,56,20
Q4-3,2025-07-31,0,68894.727831853961,72468.110809182341,3573.3829773283796,5.1867292168562784,0.28535115349665696,56,56,20
Q4-3,2025-07-31,6,55744.405439677015,59179.948106532698,3435.5426668556829,6.1630268360713059,0.22096926353530649,41.735971775293876,56,20
Q4-3,2025-07-31,12,54282.895784269378,57539.534526622236,3256.6387423528577,5.9993828540307881,0.26337747267032868,47.259753515612502,56,20
Q4-3,2025-07-31,18,36359.210237424966,38121.930752187676,1762.7205147627101,4.8480715154487042,0.28556958769515961,48.03095833597142,56,20
Q4-3,2025-08-01,0,28904.155948188585,30339.81948024864,1435.6635320600544,4.9669796088614993,0.31169251496211642,56,56,20
Q4-3,2025-08-01,6,28628.964566342311,29902.621727102665,1273.6571607603546,4.448841165068651,0.29909386655549058,50.698046192885677,56,20
Q4-3,2025-08-01,12,28852.028923126763,30241.144698672455,1389.1157755456916,4.8146207646153627,0.28381092364902166,48.178454703157129,56,20
Q4-3,2025-08-01,18,23759.796846465571,25147.087022110405,1387.2901756448337,5.8388132887222222,0.25370506492070666,44.851863283085194,56,20
Q4-3,2025-08-02,0,31448.052337500951,33607.572879705374,2159.5205422044237,6.8669452690691912,0.27616374601612631,56,56,20
Q4-3,2025-08-02,6,33182.62760619411,35460.051441347918,2277.4238351538079,6.8633016715309303,0.24543398832326926,45.104084677770388,56,20
Q4-3,2025-08-02,12,41048.562063711644,43154.650942961438,2106.0888792497935,5.1307251055004555,0.28748665588809513,50.200413898349161,56,20
Q4-3,2025-08-02,18,43510.516153298689,46056.288992199523,2545.7728389008334,5.8509368859965383,0.27016159990304245,48.721187588106091,56,20
Q4-3,2025-08-03,0,61584.158668561548,64804.532901471015,3220.3742329094675,5.229225019117556,0.27518920576952749,56,56,20
Q4-3,2025-08-03,6,55438.994908578803,59499.703409997579,4060.708501418776,7.3246430749963176,0.26002222281940129,47.96616096630062,56,20
Q4-3,2025-08-03,12,60083.592201070205,63228.529924722839,3144.9377236526343,5.2342704695952147,0.32104361659912445,49.82191084181747,56,20
Q4-3,2025-08-03,18,59349.706227793373,62531.635914944338,3181.929687150965,5.3613233988694553,0.29960299833067988,51.12594282011419,56,20
Q4-3,2025-08-04,0,67015.132555296208,70664.180321166248,3649.0477658700402,5.4451101217461551,0.30590560485100826,56,56,20
Q4-3,2025-08-04,6,59795.683482055698,63324.732046785626,3529.0485647299283,5.9018450149315171,0.23272248602577081,44.425089625253612,56,20
Q4-3,2025-08-04,12,64790.252582561225,67593.687892761838,2803.4353102006135,4.3269399307067635,0.28334845423451277,49.257180663587391,56,20
Q4-3,2025-08-04,18,57791.024247185982,60723.828931726806,2932.8046845408244,5.0748446194629038,0.28000330037048105,48.522215851244383,56,20
Q4-3,2025-08-05,0,64330.94628271024,67820.711970554752,3489.7656878445123,5.4247075311286475,0.28482294563713872,56,56,20
Q4-3,2025-08-05,6,57534.460907984532,61543.819486803186,4009.3585788186538,6.9686210934188919,0.22891297659478241,44.739300130021981,56,20
Q4-3,2025-08-05,12,71215.209302946285,74325.75574798249,3110.5464450362051,4.3678119821344286,0.30273868059205933,50.029602872782725,56,20
Q4-3,2025-08-05,18,67326.477981894597,70839.246462243857,3512.7684803492593,5.2175140979362045,0.27633015583686993,47.530190109115509,56,20
Q4-3,2025-08-06,0,70479.0611106664,74141.076224895805,3662.0151142294053,5.1958908880458843,0.30418406307982443,56,56,20
Q4-3,2025-08-06,6,61312.058020535922,64135.232518041557,2823.1744975056354,4.6045991419176202,0.25361280352011895,46.602380588277335,56,20
Q4-3,2025-08-06,12,68916.478830680047,71902.031908651436,2985.5530779713881,4.332132355900753,0.29256623640398716,48.286768084729182,56,20
Q4-3,2025-08-06,18,52301.154406109446,55356.160953539817,3055.0065474303701,5.8411837790592003,0.26088614205363758,47.037579310584,56,20
Q4-3,2025-08-07,0,68456.21784575675,72046.577116211454,3590.3592704547045,5.2447526074905104,0.30203226685957357,56,56,20
Q4-3,2025-08-07,6,54406.407427275204,57354.204134166182,2947.7967068909784,5.4181057825427814,0.24188030492008916,46.075639767230392,56,20
Q4-3,2025-08-07,12,52245.518484215565,55041.715139680258,2796.1966554646933,5.3520315935030593,0.29865774289436137,50.487735800619298,56,20
Q4-3,2025-08-07,18,35853.361806632682,37758.784322462823,1905.4225158301415,5.3144877350877806,0.27328556462647929,49.540306342189169,56,20
Q4-3,2025-08-08,0,28030.16847001532,29446.894102381666,1416.725632366346,5.0542886814321397,0.31113635570161746,56,56,20
Q4-3,2025-08-08,6,25523.054340895396,27337.167457042437,1814.1131161470403,7.1077430307402434,0.24968614940868866,46.826649306055366,56,20
