model,date,total_cost,emergency_cost,emergency_kwh,end_soc,initial_soc,mean_soc,lower_bound_fraction,upper_bound_fraction
Q4-2,2025-04-02,47453.866725352804,1922.1021280162204,468.95740791901306,7950,3450.0000000000009,6959.3076402118568,0.090277777777777776,0.13194444444444445
Q4-2,2025-04-03,43459.637069078395,1244.1075942060388,332.60922995587583,1200.0000000000036,7950,6771.2305741999317,0.1111111111111111,0.13194444444444445
Q4-2,2025-04-04,14010.844214296923,435.96645940345695,152.59229727801372,6647.9521745991624,1200.0000000000036,4653.3902358574369,0.11805555555555555,0.083333333333333329
Q4-2,2025-04-05,17550.478785987536,4157.0732196837216,1426.9639084710107,10800.000000000007,6647.9521745991624,5217.9363000574976,0.15972222222222221,0.090277777777777776
Q4-2,2025-04-06,39434.029143863518,1052.2826084586673,205.2969996752376,5700,10800.000000000007,7404.9108710809342,0.055555555555555552,0.39583333333333331
Q4-2,2025-04-07,42415.931452739926,5773.1647087124029,1471.1756647590812,7200.0000000000109,5700,6874.4942811672972,0.0625,0.15277777777777779
Q4-2,2025-04-08,42087.685771644043,1485.5747194960027,323.82979942608335,4800,7200.0000000000109,7183.2799842064996,0.069444444444444448,0.29166666666666669
Q4-2,2025-04-09,46422.096605382474,4934.0063548296575,1333.6251628702796,5550,4800,6616.5396743396232,0.0625,0.15972222222222221
Q4-2,2025-04-10,39803.521445622129,1342.4950861965431,288.49412863885527,1200.0000000000036,5550,6760.3582082207522,0.16666666666666666,0.14583333333333334
Q4-2,2025-04-11,15126.545170902253,1582.7978342137567,570.65576286699786,7607.2800273436969,1200.0000000000036,4079.9789837911394,0.28472222222222221,0.0625
Q4-2,2025-04-12,13341.327286956537,246.8186303999284,136.5350626017426,10800.000000000002,7607.2800273436969,5725.1828607526895,0.125,0.1111111111111111
Q4-2,2025-04-13,36681.89323074968,1575.3637286916933,390.54211944534097,4199.9999999999964,10800.000000000002,7179.2592507763684,0.069444444444444448,0.375
Q4-2,2025-04-14,42654.852020437087,1232.8803988294594,274.56702310584967,6450.0000000000009,4199.9999999999964,6863.3104336198048,0.0625,0.15972222222222221
Q4-2,2025-04-15,39419.671461848913,4208.7196916890407,1009.7733494912775,7950.0000000000055,6450.0000000000009,7063.2496782918024,0.0625,0.14583333333333334
Q4-2,2025-04-16,39071.002902106746,1874.7214384395979,488.73430817224255,4200.0000000000036,7950.0000000000055,6801.2414830641665,0.0625,0.14583333333333334
Q4-2,2025-04-17,36802.046879518835,1755.7315026153206,581.20755014567908,1200,4200.0000000000036,6428.1903821304932,0.14583333333333334,0.1388888888888889
Q4-2,2025-04-18,13871.173716000678,1006.1502293103863,365.72696745474616,6109.7569356059994,1200,4402.2072814850953,0.1736111111111111,0.083333333333333329
Q4-2,2025-04-19,13660.890348464041,1098.2297819519297,412.04792360931185,10799.999999999998,6109.7569356059994,5076.4822424128934,0.14583333333333334,0.076388888888888895
Q4-2,2025-04-20,34289.755792025353,1848.0441932396236,531.68247567203093,2699.9999999999982,10799.999999999998,7179.6260446256892,0.069444444444444448,0.375
Q4-2,2025-04-21,40661.668124244803,1316.8940315196685,401.42057175726518,5550.0000000000055,2699.9999999999982,7098.3080273905325,0.055555555555555552,0.16666666666666666
Q4-2,2025-04-22,43175.496107185812,6980.5841815029726,2187.1323416980081,8550.0000000000055,5550.0000000000055,6922.2085376541763,0.0625,0.16666666666666666
Q4-2,2025-04-23,39283.710146723926,8128.0124523831491,2340.1192566361919,3299.9999999999973,8550.0000000000055,7182.7031793686183,0.0625,0.1388888888888889
Q4-2,2025-04-24,35931.014499601362,2012.486920299064,493.66000877345425,1200.0000000000014,3299.9999999999973,6094.7566842247643,0.15277777777777779,0.15972222222222221
Q4-2,2025-04-25,12659.637757680663,737.82654493091388,210.93623757388065,5168.5413362736817,1200.0000000000014,3934.244538495635,0.25,0.069444444444444448
Q4-2,2025-04-26,13903.977253912861,887.82658706007726,238.52608670529369,10800.000000000004,5168.5413362736817,5060.7244335580262,0.097222222222222224,0.069444444444444448
Q4-2,2025-04-27,35060.542761491655,5589.9462126194476,1149.5940997895916,2700.0000000000073,10800.000000000004,7312.9625345000886,0.0625,0.25694444444444442
Q4-2,2025-04-28,44758.796236760063,1700.8881466285316,381.0204533724949,7199.9999999999982,2700.0000000000073,7104.3950752691781,0.0625,0.14583333333333334
Q4-2,2025-04-29,36773.245567465419,2353.3425987013034,543.70883865722635,7950.0000000000055,7199.9999999999982,7418.5399823136358,0.0625,0.15972222222222221
Q4-2,2025-04-30,37871.228060480957,5270.6929047164731,1510.8809796207227,7800.0000000000009,7950.0000000000055,7380.0720726265054,0.055555555555555552,0.14583333333333334
Q4-2,2025-05-01,44718.969296241063,12484.145373421963,2566.4675079879994,1200.0000000000045,7800.0000000000009,6772.9751765202745,0.14583333333333334,0.15277777777777779
Q4-2,2025-05-02,19895.637686747825,5627.851818500073,1416.3286338034609,6450.0000000000082,1200.0000000000045,4744.8083633834322,0.1736111111111111,0.097222222222222224
Q4-2,2025-05-03,18937.480002448949,5031.6097148313247,1130.1728651478811,10800,6450.0000000000082,5911.4352130865136,0.0625,0.090277777777777776
Q4-2,2025-05-04,40824.011033805655,4380.1442621996803,995.9041995706873,6299.9999999999982,10800,7662.7173574202716,0.055555555555555552,0.34722222222222221
Q4-2,2025-05-05,45124.609507706336,4438.7801194332415,1181.4537350604232,6299.9999999999973,6299.9999999999982,6590.4660026897081,0.076388888888888895,0.14583333333333334
Q4-2,2025-05-06,46834.03857665525,10994.379900477388,2599.6760094809224,6449.9999999999982,6299.9999999999973,6595.2145968304076,0.055555555555555552,0.14583333333333334
Q4-2,2025-05-07,44962.574956857854,6423.8454659626241,1916.6230621286145,7050.0000000000018,6449.9999999999982,6763.9855931163484,0.0625,0.15972222222222221
Q4-2,2025-05-08,42352.260019045556,2435.4524126869751,518.80503571086615,1200.0000000000045,7050.0000000000018,6725.557365326722,0.14583333333333334,0.16666666666666666
Q4-2,2025-05-09,15545.225259297742,908.88748114105897,275.51037600807138,4200.0000000000036,1200.0000000000045,4589.0524333746944,0.16666666666666666,0.090277777777777776
Q4-2,2025-05-10,17936.50257673319,1322.1471461931417,470.41470831362437,10800,4200.0000000000036,5099.7831693260387,0.15277777777777779,0.090277777777777776
Q4-2,2025-05-11,37769.143504638931,1562.0156318467839,401.90162274091989,1199.9999999999982,10800,7104.4507291673899,0.14583333333333334,0.1736111111111111
Q4-2,2025-05-12,44877.247129616866,5307.5946224752815,1456.6398822377641,5700,1199.9999999999982,6726.0339383615874,0.090277777777777776,0.15277777777777779
Q4-2,2025-05-13,43547.574908379873,1328.0437583496941,347.55918591339082,6449.9999999999982,5700,6878.4441681731341,0.069444444444444448,0.1736111111111111
Q4-2,2025-05-14,42376.932807136676,1998.8313600675747,595.63887267534199,4949.9999999999973,6449.9999999999982,7052.8218917098811,0.090277777777777776,0.18055555555555555
Q4-2,2025-05-15,41573.154451611044,2296.8893393607686,807.32365958964249,1199.9999999999945,4949.9999999999973,6868.3429428930394,0.14583333333333334,0.14583333333333334
Q4-2,2025-05-16,14829.284980751752,561.41783023546259,232.76576894024413,3450.0000000000036,1199.9999999999945,4537.5392258206884,0.22222222222222221,0.090277777777777776
Q4-2,2025-05-17,16663.134803974855,541.75683694154793,243.39912997640215,10049.999999999996,3450.0000000000036,4991.3758468012729,0.18055555555555555,0.097222222222222224
Q4-2,2025-05-18,39331.979339140933,404.63699918514135,188.43410436887871,1800,10049.999999999996,7167.4949336910104,0.083333333333333329,0.18055555555555555
Q4-2,2025-05-19,40869.374462710897,1018.1968628920976,197.69054260915033,4949.9999999999964,1800,6448.30372714841,0.0625,0.15972222222222221
Q4-2,2025-05-20,44061.400696025448,6218.7803148189123,1576.4666708477416,3450.0000000000027,4949.9999999999964,6780.9407374444672,0.0625,0.16666666666666666
Q4-2,2025-05-21,41108.201935007906,4117.0580320889458,1158.5615147088497,3450,3450.0000000000027,6432.2344359774197,0.0625,0.15972222222222221
Q4-2,2025-05-22,40218.440185663043,3224.7172206636778,1282.8886726741598,1200,3450,6431.693288519793,0.14583333333333334,0.18055555555555555
Q4-2,2025-05-23,14557.063985512646,663.92044399650536,234.79643395595249,4200.0000000000027,1200,4066.1004961072435,0.31944444444444442,0.083333333333333329
Q4-2,2025-05-24,16039.776798900662,160.53073450489828,70.954018062689045,10200.000000000004,4200.0000000000027,4704.154854899044,0.1736111111111111,0.090277777777777776
Q4-2,2025-05-25,35709.848619316232,1286.658271244926,319.25694396125243,1949.9999999999982,10200.000000000004,7489.4670691646588,0.0625,0.1736111111111111
Q4-2,2025-05-26,45531.010532794178,6461.440575589213,2037.6690471262079,4199.9999999999982,1949.9999999999982,6166.8420560796276,0.0625,0.16666666666666666
Q4-2,2025-05-27,40248.99872852832,3168.6322801357146,780.90798350841862,5700.0000000000036,4199.9999999999982,6888.1175330154974,0.0625,0.15972222222222221
Q4-2,2025-05-28,40092.305345938148,1259.5897456928296,342.97267984466038,1950.0000000000009,5700.0000000000036,6563.519058014087,0.069444444444444448,0.14583333333333334
Q4-2,2025-05-29,43432.125633981937,3665.9049960086936,912.13831241796902,1200.0000000000007,1950.0000000000009,6089.4748999940748,0.15972222222222221,0.16666666666666666
Q4-2,2025-05-30,15232.854760775859,651.17444570044927,244.26269391057491,4200.0000000000009,1200.0000000000007,4351.6069146565069,0.24305555555555555,0.090277777777777776
Q4-2,2025-05-31,17379.463184439042,976.24828132049413,345.45884131749312,10730.900651676875,4200.0000000000009,5295.4634422722838,0.1388888888888889,0.13194444444444445
Q4-2,2025-06-01,63797.323066754878,12037.592694432944,3160.8880284979141,4200.0000000000036,10730.900651676875,7556.3932939585247,0.055555555555555552,0.15277777777777779
Q4-2,2025-06-02,71664.595013388578,15812.260852170908,3851.5156260807462,6449.9999999999964,4200.0000000000036,7076.2607192745154,0.0625,0.16666666666666666
Q4-2,2025-06-03,61768.008495381036,11570.756220184943,2415.6929351182916,4800.0000000000027,6449.9999999999964,7389.0673764509456,0.055555555555555552,0.1736111111111111
Q4-2,2025-06-04,65563.31318314161,4547.0036066479679,1376.4229435485126,3450.0000000000036,4800.0000000000027,6991.4726603815461,0.0625,0.16666666666666666
Q4-2,2025-06-05,60033.083906859887,6432.3174851691811,1375.745509196898,1200,3450.0000000000036,6504.6465150031536,0.14583333333333334,0.16666666666666666
Q4-2,2025-06-06,27032.273119202659,7772.0945202089915,1852.0936356199054,3421.6667694917296,1200,4753.5637877087638,0.125,0.13194444444444445
Q4-2,2025-06-07,30489.638912765837,7357.1196998336936,1811.6987551141542,10200,3421.6667694917296,5539.7347705949087,0.055555555555555552,0.13194444444444445
Q4-2,2025-06-08,52948.706487755437,3504.1572411771213,830.52821894913825,1199.9999999997945,10200,7615.5724892914332,0.14583333333333334,0.18055555555555555
Q4-2,2025-06-09,63688.326754016096,750.38445340216708,245.62368932920003,1200.0000000000016,1199.9999999997945,6176.3939589958281,0.19444444444444445,0.18055555555555555
Q4-2,2025-06-10,60363.007275590273,1767.3771318676152,434.51292178707934,2700.0000000000014,1200.0000000000016,6300.2571759310003,0.097222222222222224,0.16666666666666666
Q4-2,2025-06-11,66210.428514267056,4122.7962223468894,868.36116204820689,1199.9999999999959,2700.0000000000014,6394.4453141308868,0.14583333333333334,0.1875
Q4-2,2025-06-12,62577.091227097866,1472.7905888943164,333.67181116369136,1200.000000000003,1199.9999999999959,5960.5211709110245,0.20833333333333334,0.20833333333333334
Q4-2,2025-06-13,22735.816095893882,383.01252496534448,151.84542273076346,2700.0000000000091,1200.000000000003,4593.3362423245462,0.1736111111111111,0.15972222222222221
Q4-2,2025-06-14,26007.695484783777,292.40104269839077,121.1542507982515,9450.0000000000055,2700.0000000000091,6007.6310592991986,0.055555555555555552,0.15277777777777779
Q4-2,2025-06-15,62881.782891876908,12240.501454319863,2906.8724719925704,1200.0000000000018,9450.0000000000055,7205.2116696357216,0.14583333333333334,0.1875
Q4-2,2025-06-16,63119.598164210038,3834.0621625829767,941.4963173617773,1800.0000000000016,1200.0000000000018,5891.0096811390367,0.24305555555555555,0.20833333333333334
Q4-2,2025-06-17,65123.761856907848,5499.2175910717724,1130.810836415015,1200.0000000000023,1800.0000000000016,5905.0771331870264,0.14583333333333334,0.20833333333333334
Q4-2,2025-06-18,62131.644134007984,1922.8362902469726,470.9204910368536,1950.000000000002,1200.0000000000023,5924.2541499919444,0.15972222222222221,0.19444444444444445
Q4-2,2025-06-19,59309.128994819082,4586.7355711568271,1057.5806709932708,1200.0000000000011,1950.000000000002,6254.0723617485719,0.14583333333333334,0.1875
Q4-2,2025-06-20,20946.92643659062,208.49617528271941,108.25521226221872,1200.0000000000034,1200.0000000000011,4521.4066051949603,0.2986111111111111,0.1388888888888889
Q4-2,2025-06-21,22570.06869706705,213.86858765601275,93.64770581088797,6450.0000000000064,1200.0000000000034,4427.4023201061891,0.30555555555555558,0.1111111111111111
Q4-2,2025-06-22,56636.549107300132,7021.5408411623566,1509.4032930115745,1199.9999999999991,6450.0000000000064,6794.2778033271834,0.14583333333333334,0.18055555555555555
Q4-2,2025-06-23,58266.065549140068,3652.9373326590953,1061.0442094586799,1199.9999999999989,1199.9999999999991,6127.2443924596464,0.24305555555555555,0.19444444444444445
Q4-2,2025-06-24,67071.472710420596,973.56783129836276,282.97646018204819,1200.0000000000023,1199.9999999999989,6310.0436646823746,0.15277777777777779,0.18055555555555555
Q4-2,2025-06-25,62941.770183457498,6694.4546174388597,1325.5730060731619,1200.000000000002,1200.0000000000023,6346.0696799475945,0.1736111111111111,0.1736111111111111
Q4-2,2025-06-26,61569.213111644931,7705.154178107744,1911.6723531529253,1200.0000000000005,1200.000000000002,5834.2702794120514,0.22916666666666666,0.15972222222222221
Q4-2,2025-06-27,20676.619911759597,317.12236203038248,173.54012390163626,1200.000000000002,1200.0000000000005,4560.7210406047207,0.38194444444444442,0.15972222222222221
Q4-2,2025-06-28,23309.390322377443,649.54961976488767,267.39953095990222,8700.0000000000055,1200.000000000002,4711.9044090151165,0.34027777777777779,0.14583333333333334
Q4-2,2025-06-29,61618.467824923559,13206.625665619567,3126.0292319721138,1199.9999999999982,8700.0000000000055,6803.8523412712075,0.14583333333333334,0.16666666666666666
Q4-2,2025-06-30,57776.014715419675,1069.2066264092821,290.67204177044221,1199.9999999999998,1199.9999999999982,6421.7094252787838,0.1736111111111111,0.19444444444444445
Q4-2,2025-07-01,96156.655283288783,41468.147647941965,10086.549585032179,1799.9999999999995,1199.9999999999998,5892.7547226232637,0.19444444444444445,0.1736111111111111
Q4-2,2025-07-02,75138.326573213824,20554.572072454219,5092.2078826319794,1199.9999999999984,1799.9999999999995,5990.2036053255597,0.14583333333333334,0.1736111111111111
Q4-2,2025-07-03,71987.523944016444,3759.5670443573149,889.01145009959646,1200.0000000000018,1199.9999999999984,5972.9737769609828,0.24305555555555555,0.18055555555555555
Q4-2,2025-07-04,37803.844415601678,15582.673311411414,4577.995319347574,1883.8442929213529,1200.0000000000018,4416.2257944582889,0.3263888888888889,0.15277777777777779
Q4-2,2025-07-05,34392.648058865117,8966.4802440894273,2836.1314387762222,7200.0000000000036,1883.8442929213529,4605.1623746776395,0.30555555555555558,0.16666666666666666
Q4-2,2025-07-06,85077.559564267343,26743.245476562661,6267.9184804991764,2700,7200.0000000000036,6784.1006724402587,0.0625,0.2013888888888889
Q4-2,2025-07-07,68638.611882695172,3699.3175303171511,878.63313120852729,1199.9999999999991,2700,6145.8194286128464,0.14583333333333334,0.19444444444444445
Q4-2,2025-07-08,73550.758154155934,383.12264195347495,83.775727427115953,1199.9999999999989,1199.9999999999991,6027.0394439031761,0.21527777777777779,0.19444444444444445
Q4-2,2025-07-09,73136.844601262797,405.24554252500263,76.038054106533423,1199.9999999999986,1199.9999999999989,5986.9194695945525,0.2361111111111111,0.20833333333333334
Q4-2,2025-07-10,69556.814466425203,501.50801197892133,123.51896254839022,1200,1199.9999999999986,5616.0661378350842,0.28472222222222221,0.20833333333333334
Q4-2,2025-07-11,33160.434570085723,172.89152531639149,79.629398551015697,2005.0441513763776,1200,4674.2657057617134,0.25,0.18055555555555555
Q4-2,2025-07-12,32768.488344082929,451.42039110288079,158.44330513072339,8549.9999999999982,2005.0441513763776,4768.9256746188039,0.3611111111111111,0.1736111111111111
Q4-2,2025-07-13,66030.665179867909,105.7705548609642,20.434805807759702,1199.9999999999982,8549.9999999999982,6771.9211105115392,0.14583333333333334,0.18055555555555555
Q4-2,2025-07-14,66691.056362338131,77.15285178469621,22.144710624351205,1200.0000000000016,1199.9999999999982,5929.5665028116118,0.19444444444444445,0.2013888888888889
Q4-2,2025-07-15,70736.127392173366,0,0,1950.0000000000014,1200.0000000000016,5690.2822585613367,0.15972222222222221,0.21527777777777779
Q4-2,2025-07-16,71320.661324590314,2266.2334223159228,680.63059330960812,1949.9999999999984,1950.0000000000014,5780.5360929278231,0.083333333333333329,0.18055555555555555
Q4-2,2025-07-17,67601.298258399853,1343.6925334898519,246.86534741560766,1199.9999999999975,1949.9999999999984,6033.7200783650951,0.14583333333333334,0.18055555555555555
Q4-2,2025-07-18,30396.355927347926,367.29511525453597,113.26302889466697,1200.0000000000016,1199.9999999999975,4792.0577248781447,0.33333333333333331,0.16666666666666666
Q4-2,2025-07-19,33209.338477675512,203.39903909231674,81.501071948395918,7950.0000000000009,1200.0000000000016,5328.4076208603092,0.22916666666666666,0.1736111111111111
Q4-2,2025-07-20,63756.093779956565,954.05485731252281,211.96542273886695,1200,7950.0000000000009,6715.7351946192848,0.14583333333333334,0.20833333333333334
Q4-2,2025-07-21,71272.509527748422,579.32222033537698,125.84258711706593,2550.0000000000014,1200,5693.8377006814517,0.15972222222222221,0.2013888888888889
Q4-2,2025-07-22,67734.498025246256,731.12863217754079,225.70476139508824,2550.0000000000005,2550.0000000000014,6087.0035054519794,0.076388888888888895,0.19444444444444445
Q4-2,2025-07-23,72325.238152536389,19.696752090316256,7.7166511617301694,1199.9999999999995,2550.0000000000005,6101.140407470939,0.14583333333333334,0.2013888888888889
Q4-2,2025-07-24,75036.765218511719,19.254387685663136,7.7125526479724158,1199.9999999999993,1199.9999999999995,5795.9361944493321,0.2361111111111111,0.19444444444444445
Q4-2,2025-07-25,28364.373672416012,493.49215175296729,140.20665113766216,1200.0000000000018,1199.9999999999993,4681.6290875604182,0.34027777777777779,0.16666666666666666
Q4-2,2025-07-26,32206.46231276021,552.17453763590993,225.76048017374774,8700.0000000000018,1200.0000000000018,5107.0949104207366,0.2361111111111111,0.1736111111111111
Q4-2,2025-07-27,64396.116776442934,2747.7812464642971,636.04496481417311,1199.9999999999991,8700.0000000000018,6821.8288997650416,0.14583333333333334,0.1875
Q4-2,2025-07-28,71592.031989661715,2256.5957479072654,487.87746441153411,1199.9999999999986,1199.9999999999991,5891.9948670473077,0.25,0.20833333333333334
Q4-2,2025-07-29,68598.494854163437,1528.7555595006784,466.33196170579015,1200.000000000002,1199.9999999999986,6042.4472773337702,0.22916666666666666,0.1875
Q4-2,2025-07-30,70982.101120089763,8104.8503580486076,2154.4348291001861,1950,1200.000000000002,5888.7413726435661,0.15277777777777779,0.18055555555555555
Q4-2,2025-07-31,67480.104269320844,2356.0528889503798,530.27302919348358,1200.0000000000027,1950,5907.9724087349232,0.14583333333333334,0.2013888888888889
Q4-2,2025-08-01,27955.340782464133,370.78390567422753,176.76500922797692,1949.9999999999998,1200.0000000000027,4713.5629070547138,0.29166666666666669,0.15277777777777779
Q4-2,2025-08-02,32350.836696348353,0,0,9299.9999999999982,1949.9999999999998,5343.97313676254,0.15277777777777779,0.16666666666666666
Q4-2,2025-08-03,53433.674548864692,184.41366979981461,45.742560336816325,1200,9299.9999999999982,6945.8101116464159,0.14583333333333334,0.15277777777777779
Q4-2,2025-08-04,62880.043308305045,22.739890232947371,5.6224231012355972,1199.9999999999998,1200,5722.3966345203953,0.2013888888888889,0.18055555555555555
Q4-2,2025-08-05,63601.413929016067,1657.822182652827,408.80095759805442,1949.9999999999993,1199.9999999999998,5888.3613415405634,0.1111111111111111,0.18055555555555555
Q4-2,2025-08-06,69516.564516152604,1688.8421969223709,314.0919908358523,1200.0000000000002,1949.9999999999993,6142.9007853539515,0.14583333333333334,0.2013888888888889
Q4-2,2025-08-07,65812.145059333925,246.9149175435883,58.527621384595193,1200,1200.0000000000002,6114.508177828794,0.15277777777777779,0.20833333333333334
Q4-2,2025-08-08,27200.933214530334,58.692899144784811,9.2729124172185493,1200.0000000000027,1200,4630.4410126954754,0.34722222222222221,0.15972222222222221
Q4-2,2025-08-09,30787.97611537468,239.27451388276529,73.603717623307091,8700.0000000000036,1200.0000000000027,5270.3324525649241,0.2361111111111111,0.16666666666666666
Q4-2,2025-08-10,61352.272989202189,1414.373417852494,274.56943553928124,1950.0000000000018,8700.0000000000036,6919.4047330847643,0.0625,0.18055555555555555
Q4-2,2025-08-11,60199.089051783048,631.66336792291168,160.62239478034175,1199.9999999999991,1950.0000000000018,5959.1162896127116,0.14583333333333334,0.18055555555555555
Q4-2,2025-08-12,65588.45709032919,88.546629566409038,31.685246371775406,1199.999999999997,1199.9999999999991,5632.167485224033,0.24305555555555555,0.2013888888888889
Q4-2,2025-08-13,62775.528420721843,2422.518024460268,428.71038818701697,1200.0000000000023,1199.999999999997,5929.7757497491093,0.14583333333333334,0.18055555555555555
Q4-2,2025-08-14,63660.766697977742,1338.8571657071529,225.24490951998698,1200.000000000002,1200.0000000000023,5576.1428498778014,0.22916666666666666,0.1875
Q4-2,2025-08-15,29283.443935197574,15.92786451339083,8.239795493117299,2700.0000000000036,1200.000000000002,5100.2122269381407,0.1875,0.18055555555555555
Q4-2,2025-08-16,32209.621650848861,265.26899754657217,83.19656677420376,8699.9999999999964,2700.0000000000036,5309.798739585719,0.24305555555555555,0.1736111111111111
Q4-2,2025-08-17,58326.879772305001,205.74241556494633,27.900400776166407,1949.9999999999991,8699.9999999999964,6781.9790914809601,0.10416666666666667,0.1875
Q4-2,2025-08-18,62012.646644207693,59.163387046704493,11.978819001154989,1199.9999999999982,1949.9999999999991,5797.1939586255576,0.15277777777777779,0.19444444444444445
Q4-2,2025-08-19,62947.517775461922,172.48933786712249,39.669951380490261,2700,1199.9999999999982,5836.5551235127086,0.15277777777777779,0.16666666666666666
Q4-2,2025-08-20,68812.028565013999,597.37393249811896,114.98909627965881,2550.0000000000027,2700,5816.5688357497093,0.097222222222222224,0.19444444444444445
Q4-2,2025-08-21,63928.792832742678,579.17736620815162,95.725951019364857,1200.0000000000018,2550.0000000000027,6126.2578075358788,0.14583333333333334,0.20833333333333334
Q4-2,2025-08-22,29312.643600815471,443.32353145882928,71.576181517431905,1950.0000000000041,1200.0000000000018,4740.269895132722,0.30555555555555558,0.16666666666666666
Q4-2,2025-08-23,30104.294049909218,24.037279590364129,15.227924985976642,9794.3567078310643,1950.0000000000041,4965.4116611589652,0.2013888888888889,0.15972222222222221
Q4-2,2025-08-24,58047.64709256748,432.4322955314251,119.71974305933742,1800.0000000000036,9794.3567078310643,6934.0157795905998,0.1111111111111111,0.1875
Q4-2,2025-08-25,78038.865001572995,0,0,3499.8300864390121,1800.0000000000036,6027.9210818346664,0.0625,0.19444444444444445
Q4-2,2025-08-26,61655.227620528385,136.55119252595202,56.647813366293065,1200.0000000000045,3499.8300864390121,6013.5573727528572,0.15277777777777779,0.18055555555555555
Q4-2,2025-08-27,63550.918154013059,1465.3582247579664,368.58569462898225,1200.0000000000043,1200.0000000000045,5850.1102014497228,0.20833333333333334,0.2013888888888889
Q4-2,2025-08-28,63234.906428552218,2433.6986968352685,606.86911830603856,1200.0000000000077,1200.0000000000043,6139.0333045767557,0.2013888888888889,0.1875
Q4-2,2025-08-29,29092.467319993622,0,0,1200.0000000000089,1200.0000000000077,4910.7122939403143,0.29166666666666669,0.16666666666666666
Q4-2,2025-08-30,32260.872914713225,250.51328257216971,64.08689284055572,10200.000000000013,1200.0000000000089,5393.1971084808465,0.25694444444444442,0.1736111111111111
Q4-2,2025-08-31,56752.824867489573,1855.1432147480609,470.89335109421688,2700.0000000000036,10200.000000000013,7020.9492371581973,0.069444444444444448,0.1875
Q4-2,2025-09-01,54964.998714707523,0,0,1200.0000000000009,2700.0000000000036,6124.0051512438531,0.14583333333333334,0.1875
Q4-2,2025-09-02,49616.956368560743,53.30482194416274,18.396832422489297,4050.0000000000009,1200.0000000000009,5964.9405011764584,0.1388888888888889,0.1875
Q4-2,2025-09-03,50935.975782158624,52.939030371729679,21.916385995334167,3449.9999999999991,4050.0000000000009,6359.9199871083529,0.0625,0.18055555555555555
Q4-2,2025-09-04,48197.362206555379,267.02257553689094,50.735181482066011,1199.9999999999973,3449.9999999999991,6396.4266512869208,0.14583333333333334,0.16666666666666666
Q4-2,2025-09-05,21084.004461873006,0,0,2746.4384630544291,1199.9999999999973,4951.0408898147698,0.1111111111111111,0.1111111111111111
Q4-2,2025-09-06,23466.451462735546,485.21745227848749,128.86449026825321,10050.000000000004,2746.4384630544291,5347.7678746964384,0.1111111111111111,0.11805555555555555
Q4-2,2025-09-07,43962.627295113605,1668.5409722888735,297.43233428921212,4199.9999999999982,10050.000000000004,7128.1498972403288,0.0625,0.2013888888888889
Q4-2,2025-09-08,48946.572769576866,1900.4207000555082,529.18519721079747,5699.9999999999982,4199.9999999999982,6590.7656606707169,0.055555555555555552,0.1736111111111111
Q4-2,2025-09-09,45208.909298970219,4822.7963928795725,1261.5567807084119,5700,5699.9999999999982,6797.4730440808698,0.069444444444444448,0.18055555555555555
Q4-2,2025-09-10,47453.75954444825,1581.9635505559927,401.074581128349,1200.0000000000045,5700,6753.9340466355479,0.14583333333333334,0.19444444444444445
Q4-2,2025-09-11,49658.72547167138,3310.627931593488,662.46042753659503,1200.0000000000043,1200.0000000000045,6525.6240001689339,0.14583333333333334,0.2013888888888889
Q4-2,2025-09-12,18021.677333597559,1285.0683448925142,471.93488196112884,2700.0000000000014,1200.0000000000043,4620.1490341292138,0.15277777777777779,0.10416666666666667
Q4-2,2025-09-13,20081.851242910889,1252.874629614387,388.23927889832993,10800.000000000002,2700.0000000000014,4963.0394815303343,0.083333333333333329,0.1111111111111111
Q4-2,2025-09-14,47728.587860349522,1244.6539580112035,385.53904627697648,2550.0000000000036,10800.000000000002,7421.8041250361794,0.069444444444444448,0.34722222222222221
Q4-2,2025-09-15,45429.299045747452,2981.7281910514566,693.28132090108875,3790.1352163770139,2550.0000000000036,5895.786897223923,0.097222222222222224,0.15972222222222221
Q4-2,2025-09-16,51885.276663097626,1205.6015233868434,384.18052262330821,4800.0000000000018,3790.1352163770139,6503.4586334280648,0.069444444444444448,0.18055555555555555
Q4-2,2025-09-17,48610.556718048792,1217.2671045887141,384.67057157536942,2550.0000000000045,4800.0000000000018,6462.5342105017962,0.083333333333333329,0.125
Q4-2,2025-09-18,49068.191473792802,7143.3508234384708,2035.6915522903485,1199.9999999999982,2550.0000000000045,6209.209021307398,0.15277777777777779,0.18055555555555555
Q4-2,2025-09-19,18067.489116718669,561.50089245233153,246.16923498732007,2700.0000000000041,1199.9999999999982,4932.9810777832445,0.125,0.10416666666666667
Q4-2,2025-09-20,22392.122225495477,3290.594311049118,902.79264053197221,10799.999999999998,2700.0000000000041,5646.5062613131586,0.069444444444444448,0.11805555555555555
Q4-2,2025-09-21,44556.01323225761,611.73854407665908,145.9209547072054,2700,10799.999999999998,7072.5022808371205,0.069444444444444448,0.27777777777777779
Q4-2,2025-09-22,53853.594331138207,1513.080506858621,382.71850190897078,4200.0000000000018,2700,6264.3889379957945,0.069444444444444448,0.19444444444444445
Q4-2,2025-09-23,50886.040012722478,1188.8819152247479,242.78848809619467,2699.9999999999991,4200.0000000000018,6464.8175366973874,0.1111111111111111,0.13194444444444445
