origin,month,horizon,nominal,n,covered,width_sum
2025-07-04,7,2,0.80000000000000004,144,92,30816.368390811625
2025-07-04,7,2,0.90000000000000002,144,107,36411.27134237322
2025-07-05,7,0,0.80000000000000004,144,98,28524.771717987373
2025-07-05,7,0,0.90000000000000002,144,114,35246.365212008044
2025-07-05,7,1,0.80000000000000004,144,80,28122.238317958589
2025-07-05,7,1,0.90000000000000002,144,100,34183.095714534997
2025-07-05,7,2,0.80000000000000004,144,116,30976.643324661447
2025-07-05,7,2,0.90000000000000002,144,127,36206.224723281011
2025-07-06,7,0,0.80000000000000004,144,51,25177.836813484268
2025-07-06,7,0,0.90000000000000002,144,67,30575.611027192976
2025-07-06,7,1,0.80000000000000004,144,85,26768.86163179241
2025-07-06,7,1,0.90000000000000002,144,104,33635.306830872854
2025-07-06,7,2,0.80000000000000004,144,117,28275.019708749925
2025-07-06,7,2,0.90000000000000002,144,125,34147.025719865735
2025-07-07,7,0,0.80000000000000004,144,128,27369.868991545765
2025-07-07,7,0,0.90000000000000002,144,137,33348.791096726949
2025-07-07,7,1,0.80000000000000004,144,114,29061.748159703471
2025-07-07,7,1,0.90000000000000002,144,126,34623.170937906645
2025-07-07,7,2,0.80000000000000004,144,109,32032.82637997952
2025-07-07,7,2,0.90000000000000002,144,113,36498.437293590163
2025-07-08,7,0,0.80000000000000004,144,108,27768.1005675247
2025-07-08,7,0,0.90000000000000002,144,126,33706.068055842996
2025-07-08,7,1,0.80000000000000004,144,106,29848.201866798663
2025-07-08,7,1,0.90000000000000002,144,116,35183.569996933053
2025-07-08,7,2,0.80000000000000004,144,104,31785.459020907827
2025-07-08,7,2,0.90000000000000002,144,109,36451.254841759757
2025-07-09,7,0,0.80000000000000004,144,111,28648.994287466972
2025-07-09,7,0,0.90000000000000002,144,123,34395.616601446505
2025-07-09,7,1,0.80000000000000004,144,108,29918.793189069795
2025-07-09,7,1,0.90000000000000002,144,119,35245.714586109418
2025-07-09,7,2,0.80000000000000004,144,90,31788.860444169506
2025-07-09,7,2,0.90000000000000002,144,107,36424.927419894331
2025-07-10,7,0,0.80000000000000004,144,116,28065.418387343758
2025-07-10,7,0,0.90000000000000002,144,127,34137.469739206106
2025-07-10,7,1,0.80000000000000004,144,91,29941.14997648598
2025-07-10,7,1,0.90000000000000002,144,104,35152.584479972298
2025-07-10,7,2,0.80000000000000004,144,125,31782.719999879631
2025-07-10,7,2,0.90000000000000002,144,133,36777.589509075231
2025-07-11,7,0,0.80000000000000004,144,91,28320.798518427375
2025-07-11,7,0,0.90000000000000002,144,108,34001.31754968522
2025-07-11,7,1,0.80000000000000004,144,121,30089.007076342165
2025-07-11,7,1,0.90000000000000002,144,126,35372.23074637229
2025-07-11,7,2,0.80000000000000004,144,118,31938.693954234979
2025-07-11,7,2,0.90000000000000002,144,126,36917.644204238299
2025-07-12,7,0,0.80000000000000004,144,127,28503.503806425892
2025-07-12,7,0,0.90000000000000002,144,135,34338.445948079636
2025-07-12,7,1,0.80000000000000004,144,119,29851.12419880482
2025-07-12,7,1,0.90000000000000002,144,127,35568.738523123444
2025-07-12,7,2,0.80000000000000004,144,127,32100.328125658703
2025-07-12,7,2,0.90000000000000002,144,132,36811.363558877056
2025-07-13,7,0,0.80000000000000004,144,108,28219.576457861636
2025-07-13,7,0,0.90000000000000002,144,119,34171.899366205653
2025-07-13,7,1,0.80000000000000004,144,125,30374.235813134022
2025-07-13,7,1,0.90000000000000002,144,136,35900.844826491972
2025-07-13,7,2,0.80000000000000004,144,102,32037.252342076215
2025-07-13,7,2,0.90000000000000002,144,112,36896.234043055993
2025-07-14,7,0,0.80000000000000004,144,127,29206.48143526429
2025-07-14,7,0,0.90000000000000002,144,135,34954.151250188464
2025-07-14,7,1,0.80000000000000004,144,105,30455.435475217178
2025-07-14,7,1,0.90000000000000002,144,119,35919.637825535006
2025-07-14,7,2,0.80000000000000004,144,108,32341.092696193467
2025-07-14,7,2,0.90000000000000002,144,116,37117.011676297028
2025-07-15,7,0,0.80000000000000004,144,108,27820.490300845038
2025-07-15,7,0,0.90000000000000002,144,116,33566.46972362759
2025-07-15,7,1,0.80000000000000004,144,107,28325.65087484954
2025-07-15,7,1,0.90000000000000002,144,115,35063.822123258746
2025-07-15,7,2,0.80000000000000004,144,119,29884.323454546218
2025-07-15,7,2,0.90000000000000002,144,129,34387.100993234868
2025-07-16,7,0,0.80000000000000004,144,111,28040.497276115464
2025-07-16,7,0,0.90000000000000002,144,118,33797.74629026826
2025-07-16,7,1,0.80000000000000004,144,116,28400.933791371863
2025-07-16,7,1,0.90000000000000002,144,128,34866.096654247885
2025-07-16,7,2,0.80000000000000004,144,117,29366.3282647909
2025-07-16,7,2,0.90000000000000002,144,126,33992.50558353927
2025-07-17,7,0,0.80000000000000004,144,119,27843.645366910157
2025-07-17,7,0,0.90000000000000002,144,128,33910.783746016736
2025-07-17,7,1,0.80000000000000004,144,114,29191.523052887238
2025-07-17,7,1,0.90000000000000002,144,119,35035.43367802049
2025-07-17,7,2,0.80000000000000004,144,127,29554.825284071845
2025-07-17,7,2,0.90000000000000002,144,132,34379.916052618006
2025-07-18,7,0,0.80000000000000004,144,116,28087.819606578647
2025-07-18,7,0,0.90000000000000002,144,128,33965.219021043973
2025-07-18,7,1,0.80000000000000004,144,129,29337.074856456326
2025-07-18,7,1,0.90000000000000002,144,133,35370.123000115542
2025-07-18,7,2,0.80000000000000004,144,119,29233.837353912058
2025-07-18,7,2,0.90000000000000002,144,130,33729.536087731212
2025-07-19,7,0,0.80000000000000004,144,126,27621.516177263988
2025-07-19,7,0,0.90000000000000002,144,133,33342.842074595224
2025-07-19,7,1,0.80000000000000004,144,117,28358.308448124364
2025-07-19,7,1,0.90000000000000002,144,128,33737.731433249282
2025-07-19,7,2,0.80000000000000004,144,128,28463.500329753111
2025-07-19,7,2,0.90000000000000002,144,132,32816.753604803227
2025-07-20,7,0,0.80000000000000004,144,113,27158.044301785405
2025-07-20,7,0,0.90000000000000002,144,126,32738.710779334775
2025-07-20,7,1,0.80000000000000004,144,124,28171.091682203023
2025-07-20,7,1,0.90000000000000002,144,129,33761.329407809157
2025-07-20,7,2,0.80000000000000004,144,125,28124.696885848087
2025-07-20,7,2,0.90000000000000002,144,133,32929.019961674043
2025-07-21,7,0,0.80000000000000004,144,121,26836.873664029517
2025-07-21,7,0,0.90000000000000002,144,132,32276.205610306388
2025-07-21,7,1,0.80000000000000004,144,124,27963.871276385988
2025-07-21,7,1,0.90000000000000002,144,134,33660.242943912577
2025-07-21,7,2,0.80000000000000004,144,130,28485.385334645951
2025-07-21,7,2,0.90000000000000002,144,136,33413.130042017605
2025-07-22,7,0,0.80000000000000004,144,120,26888.221189759701
2025-07-22,7,0,0.90000000000000002,144,130,32760.424919968507
2025-07-22,7,1,0.80000000000000004,144,127,28176.132962331882
2025-07-22,7,1,0.90000000000000002,144,136,33746.370723311382
2025-07-22,7,2,0.80000000000000004,144,118,28572.318279210027
2025-07-22,7,2,0.90000000000000002,144,124,33098.589980942896
2025-07-23,7,0,0.80000000000000004,144,121,26232.114351847278
2025-07-23,7,0,0.90000000000000002,144,132,32141.200012271562
2025-07-23,7,1,0.80000000000000004,144,122,27970.254308371463
2025-07-23,7,1,0.90000000000000002,144,135,33575.187975452165
2025-07-23,7,2,0.80000000000000004,144,127,28530.420431637962
2025-07-23,7,2,0.90000000000000002,144,135,33021.959657836131
2025-07-24,7,0,0.80000000000000004,144,116,26514.810773673671
2025-07-24,7,0,0.90000000000000002,144,125,32654.469593282087
2025-07-24,7,1,0.80000000000000004,144,127,29043.053588090403
2025-07-24,7,1,0.90000000000000002,144,134,35157.675845691068
2025-07-24,7,2,0.80000000000000004,144,117,28751.161768885482
2025-07-24,7,2,0.90000000000000002,144,130,33779.157655913128
2025-07-25,7,0,0.80000000000000004,144,126,26896.946955411844
2025-07-25,7,0,0.90000000000000002,144,134,32663.547503617228
2025-07-25,7,1,0.80000000000000004,144,117,28844.825077761234
2025-07-25,7,1,0.90000000000000002,144,128,35199.895825551932
2025-07-25,7,2,0.80000000000000004,144,125,28805.144070211798
2025-07-25,7,2,0.90000000000000002,144,134,33884.346054584596
2025-07-26,7,0,0.80000000000000004,144,116,27825.546486027197
2025-07-26,7,0,0.90000000000000002,144,129,32884.077766066897
2025-07-26,7,1,0.80000000000000004,144,126,28400.547729714868
2025-07-26,7,1,0.90000000000000002,144,130,34656.786296930164
2025-07-27,7,0,0.80000000000000004,144,121,26864.783667614338
2025-07-27,7,0,0.90000000000000002,144,127,32417.264147616504
2025-07-27,7,1,0.80000000000000004,144,123,28604.280872709562
2025-07-27,7,1,0.90000000000000002,144,130,35097.433333769906
2025-07-27,7,2,0.80000000000000004,144,118,28764.889927544264
2025-07-27,7,2,0.90000000000000002,144,127,33769.201786819292
2025-07-28,7,0,0.80000000000000004,144,124,27041.237346999307
2025-07-28,7,0,0.90000000000000002,144,131,32650.165236300669
2025-07-28,7,1,0.80000000000000004,144,117,28785.271688428544
2025-07-28,7,1,0.90000000000000002,144,127,35225.134204913753
2025-07-28,7,2,0.80000000000000004,144,126,28861.214490722185
2025-07-28,7,2,0.90000000000000002,144,131,34334.763763984585
2025-07-29,7,0,0.80000000000000004,144,118,27364.162149892058
2025-07-29,7,0,0.90000000000000002,144,124,32492.101344956543
2025-07-29,7,1,0.80000000000000004,144,127,28194.12129211811
2025-07-29,7,1,0.90000000000000002,144,131,33509.501014623769
2025-07-29,7,2,0.80000000000000004,144,124,27677.87968020689
2025-07-29,7,2,0.90000000000000002,144,133,32808.924495971572
2025-07-30,7,0,0.80000000000000004,144,125,27057.075182744215
2025-07-30,7,0,0.90000000000000002,144,129,32339.141384849096
2025-07-30,7,1,0.80000000000000004,144,130,27741.490349359519
2025-07-30,7,1,0.90000000000000002,144,133,33151.620457798716
2025-07-30,7,2,0.80000000000000004,144,100,27397.871136357062
2025-07-30,7,2,0.90000000000000002,144,114,32639.327064602556
2025-07-31,7,0,0.80000000000000004,144,127,25995.88247973656
2025-07-31,7,0,0.90000000000000002,144,135,31814.955624450715
2025-07-31,7,1,0.80000000000000004,144,97,27736.805947101268
2025-07-31,7,1,0.90000000000000002,144,111,33377.182064131106
2025-07-31,7,2,0.80000000000000004,144,94,27203.871855510493
2025-07-31,7,2,0.90000000000000002,144,108,32258.892543458966
2025-08-01,8,0,0.80000000000000004,144,99,26285.380269970869
2025-08-01,8,0,0.90000000000000002,144,116,32118.664884583512
2025-08-01,8,1,0.80000000000000004,144,91,27466.956142910276
2025-08-01,8,1,0.90000000000000002,144,112,32951.044402228661
2025-08-01,8,2,0.80000000000000004,144,86,26592.803177326026
2025-08-01,8,2,0.90000000000000002,144,93,31627.659356838056
2025-08-02,8,0,0.80000000000000004,144,100,23661.786009700911
2025-08-02,8,0,0.90000000000000002,144,114,28916.034451856773
2025-08-02,8,1,0.80000000000000004,144,86,24662.399325768438
2025-08-02,8,1,0.90000000000000002,144,96,30396.758012300852
2025-08-02,8,2,0.80000000000000004,144,99,24891.238612677527
2025-08-02,8,2,0.90000000000000002,144,113,30665.072724674228
2025-08-03,8,0,0.80000000000000004,144,83,23503.952681501407
2025-08-03,8,0,0.90000000000000002,144,98,28738.856717085862
2025-08-03,8,1,0.80000000000000004,144,106,25404.324689497847
2025-08-03,8,1,0.90000000000000002,144,117,30940.491242599019
2025-08-03,8,2,0.80000000000000004,144,106,25634.037805162792
2025-08-03,8,2,0.90000000000000002,144,118,31025.923642797374
2025-08-04,8,0,0.80000000000000004,144,119,24103.191631444795
2025-08-04,8,0,0.90000000000000002,144,130,29331.565252789318
2025-08-04,8,1,0.80000000000000004,144,121,25809.798586831464
2025-08-04,8,1,0.90000000000000002,144,128,31414.342739033775
2025-08-04,8,2,0.80000000000000004,144,122,26346.067364551163
2025-08-04,8,2,0.90000000000000002,144,126,32303.314340657933
2025-08-05,8,0,0.80000000000000004,144,122,24149.007258593345
2025-08-05,8,0,0.90000000000000002,144,130,29386.989596487932
2025-08-05,8,1,0.80000000000000004,144,120,26308.31976661001
2025-08-05,8,1,0.90000000000000002,144,131,32660.918126616685
2025-08-05,8,2,0.80000000000000004,144,130,26855.075144903003
2025-08-05,8,2,0.90000000000000002,144,138,32653.031567272592
2025-08-06,8,0,0.80000000000000004,144,114,24801.573983758055
2025-08-06,8,0,0.90000000000000002,144,123,30462.00624176806
2025-08-06,8,1,0.80000000000000004,144,127,26487.552849899974
2025-08-06,8,1,0.90000000000000002,144,138,32818.655268584727
2025-08-06,8,2,0.80000000000000004,144,120,26743.122082121245
2025-08-06,8,2,0.90000000000000002,144,131,32618.343397060882
2025-08-07,8,0,0.80000000000000004,144,123,24752.187911498146
2025-08-07,8,0,0.90000000000000002,144,135,30552.18026662173
2025-08-07,8,1,0.80000000000000004,144,112,26553.02704125112
2025-08-07,8,1,0.90000000000000002,144,122,32748.064498093659
2025-08-07,8,2,0.80000000000000004,144,129,26315.804328387323
2025-08-07,8,2,0.90000000000000002,144,135,32008.640343525098
2025-08-08,8,0,0.80000000000000004,144,108,24671.718984250285
2025-08-08,8,0,0.90000000000000002,144,121,30530.861236877157
2025-08-08,8,1,0.80000000000000004,144,130,26106.179472454678
2025-08-08,8,1,0.90000000000000002,144,139,32334.933781217875
2025-08-08,8,2,0.80000000000000004,144,125,26119.647278422464
2025-08-08,8,2,0.90000000000000002,144,136,31710.702047068626
2025-08-09,8,0,0.80000000000000004,144,131,24268.731584494995
2025-08-09,8,0,0.90000000000000002,144,137,29884.463151771699
2025-08-09,8,1,0.80000000000000004,144,128,25860.482885973877
2025-08-09,8,1,0.90000000000000002,144,136,31936.059655668061
2025-08-09,8,2,0.80000000000000004,144,130,26259.235139615368
2025-08-09,8,2,0.90000000000000002,144,136,31689.442195452666
2025-08-10,8,0,0.80000000000000004,144,122,23545.473168496927
2025-08-10,8,0,0.90000000000000002,144,136,28726.908556082104
2025-08-10,8,1,0.80000000000000004,144,126,25816.192275551315
2025-08-10,8,1,0.90000000000000002,144,136,31647.726100940949
2025-08-10,8,2,0.80000000000000004,144,123,26168.733848235239
2025-08-10,8,2,0.90000000000000002,144,135,31751.404732879309
2025-08-11,8,0,0.80000000000000004,144,126,23521.399235162407
2025-08-11,8,0,0.90000000000000002,144,132,28773.301179140803
2025-08-11,8,1,0.80000000000000004,144,120,25761.448786224566
2025-08-11,8,1,0.90000000000000002,144,135,31636.478502424867
2025-08-11,8,2,0.80000000000000004,144,119,26024.412373358333
2025-08-11,8,2,0.90000000000000002,144,126,31563.342126449694
2025-08-12,8,0,0.80000000000000004,144,123,24112.938978123249
2025-08-12,8,0,0.90000000000000002,144,132,29735.883943520683
2025-08-12,8,1,0.80000000000000004,144,117,25705.077414470194
2025-08-12,8,1,0.90000000000000002,144,129,31675.766036639041
2025-08-12,8,2,0.80000000000000004,144,128,26018.151735668471
2025-08-12,8,2,0.90000000000000002,144,134,31575.371194305371
2025-08-13,8,0,0.80000000000000004,144,119,23878.431547189284
2025-08-13,8,0,0.90000000000000002,144,124,29185.568731274187
2025-08-13,8,1,0.80000000000000004,144,123,25353.304238149751
2025-08-13,8,1,0.90000000000000002,144,127,31271.125518390741
2025-08-13,8,2,0.80000000000000004,144,127,25914.771074200391
2025-08-13,8,2,0.90000000000000002,144,139,31757.081089206058
2025-08-14,8,0,0.80000000000000004,144,120,23708.173089494405
2025-08-14,8,0,0.90000000000000002,144,128,29003.79593624597
2025-08-14,8,1,0.80000000000000004,144,127,25449.174209078446
2025-08-14,8,1,0.90000000000000002,144,132,31243.423559171104
2025-08-14,8,2,0.80000000000000004,144,127,25956.728070385201
2025-08-14,8,2,0.90000000000000002,144,135,31608.719345747551
2025-08-15,8,0,0.80000000000000004,144,119,23757.192043878778
2025-08-15,8,0,0.90000000000000002,144,129,28955.998220114128
2025-08-15,8,1,0.80000000000000004,144,126,25076.84213778827
2025-08-15,8,1,0.90000000000000002,144,133,30631.341673856448
2025-08-15,8,2,0.80000000000000004,144,126,25921.543814502475
2025-08-15,8,2,0.90000000000000002,144,134,31538.817906261698
2025-08-16,8,0,0.80000000000000004,144,125,23712.869220787266
2025-08-16,8,0,0.90000000000000002,144,133,28933.532546232876
2025-08-16,8,1,0.80000000000000004,144,127,25171.974454245148
2025-08-16,8,1,0.90000000000000002,144,133,30841.680758504626
2025-08-16,8,2,0.80000000000000004,144,123,25689.152961906038
2025-08-16,8,2,0.90000000000000002,144,130,31389.531620287387
2025-08-17,8,0,0.80000000000000004,144,121,23443.935634970567
2025-08-17,8,0,0.90000000000000002,144,128,28798.934749478009
2025-08-17,8,1,0.80000000000000004,144,121,25007.264032336738
2025-08-17,8,1,0.90000000000000002,144,127,30762.515969448272
2025-08-17,8,2,0.80000000000000004,144,130,25732.919717026678
2025-08-17,8,2,0.90000000000000002,144,137,31192.245257974228
2025-08-18,8,0,0.80000000000000004,144,119,23645.468162893681
2025-08-18,8,0,0.90000000000000002,144,125,28942.649594062092
2025-08-18,8,1,0.80000000000000004,144,126,24717.003406168442
2025-08-18,8,1,0.90000000000000002,144,135,30746.096730842321
2025-08-18,8,2,0.80000000000000004,144,107,25743.373880865503
2025-08-18,8,2,0.90000000000000002,144,121,31353.553232562808
2025-08-19,8,0,0.80000000000000004,144,130,23731.862648025679
2025-08-19,8,0,0.90000000000000002,144,136,28952.907483635412
2025-08-19,8,1,0.80000000000000004,144,97,24669.619903273375
2025-08-19,8,1,0.90000000000000002,144,106,30772.399338151052
2025-08-19,8,2,0.80000000000000004,144,121,25939.556174962425
2025-08-19,8,2,0.90000000000000002,144,135,31526.664128307337
2025-08-20,8,0,0.80000000000000004,144,96,23500.129106622364
2025-08-20,8,0,0.90000000000000002,144,116,28860.950142489644
2025-08-20,8,1,0.80000000000000004,144,123,24774.343164521637
2025-08-20,8,1,0.90000000000000002,144,136,30960.4935499528
2025-08-20,8,2,0.80000000000000004,144,122,25788.821106726078
2025-08-20,8,2,0.90000000000000002,144,134,31180.726404978963
2025-08-21,8,0,0.80000000000000004,144,124,23687.843695071148
2025-08-21,8,0,0.90000000000000002,144,134,29032.802507262881
2025-08-21,8,1,0.80000000000000004,144,119,24369.182978499797
2025-08-21,8,1,0.90000000000000002,144,134,30887.150153616261
2025-08-21,8,2,0.80000000000000004,144,126,26330.471742976628
2025-08-21,8,2,0.90000000000000002,144,132,31562.906699194882
2025-08-22,8,0,0.80000000000000004,144,119,23498.238044567079
2025-08-22,8,0,0.90000000000000002,144,130,28549.123002056003
2025-08-22,8,1,0.80000000000000004,144,123,24997.4657187872
2025-08-22,8,1,0.90000000000000002,144,131,30993.745572209373
2025-08-22,8,2,0.80000000000000004,144,130,26260.632731869857
2025-08-22,8,2,0.90000000000000002,144,137,31425.638916510132
2025-08-23,8,0,0.80000000000000004,144,128,23801.64148637457
2025-08-23,8,0,0.90000000000000002,144,135,28874.720183998576
2025-08-23,8,1,0.80000000000000004,144,122,24971.984844713093
2025-08-23,8,1,0.90000000000000002,144,134,31031.656687412593
2025-08-23,8,2,0.80000000000000004,144,109,26337.80115977861
2025-08-23,8,2,0.90000000000000002,144,123,31547.87487314071
2025-08-24,8,0,0.80000000000000004,144,125,23770.744723830248
2025-08-24,8,0,0.90000000000000002,144,133,28924.696056047895
2025-08-24,8,1,0.80000000000000004,144,110,25302.933360216914
2025-08-24,8,1,0.90000000000000002,144,125,31247.141797980323
2025-08-24,8,2,0.80000000000000004,144,120,26417.462184535583
2025-08-24,8,2,0.90000000000000002,144,129,31630.712272014141
2025-08-25,8,0,0.80000000000000004,144,110,23748.715184073331
2025-08-25,8,0,0.90000000000000002,144,120,28685.124363646635
2025-08-25,8,1,0.80000000000000004,144,118,25531.72988089759
2025-08-25,8,1,0.90000000000000002,144,131,31332.499270275202
2025-08-25,8,2,0.80000000000000004,144,131,26325.496976340444
2025-08-25,8,2,0.90000000000000002,144,137,31514.391124291116
2025-08-26,8,0,0.80000000000000004,144,121,23595.591772803997
2025-08-26,8,0,0.90000000000000002,144,127,28500.366411169281
2025-08-26,8,1,0.80000000000000004,144,129,25475.992466566055
2025-08-26,8,1,0.90000000000000002,144,137,31355.528010135924
2025-08-26,8,2,0.80000000000000004,144,109,26455.153765713269
2025-08-26,8,2,0.90000000000000002,144,120,31766.68663653608
2025-08-27,8,0,0.80000000000000004,144,135,23548.55227917722
2025-08-27,8,0,0.90000000000000002,144,140,28612.578252087944
2025-08-27,8,1,0.80000000000000004,144,107,25297.034543136808
2025-08-27,8,1,0.90000000000000002,144,115,31457.56740464273
2025-08-27,8,2,0.80000000000000004,144,119,26452.689052706082
2025-08-27,8,2,0.90000000000000002,144,129,31811.844991288141
2025-08-28,8,0,0.80000000000000004,144,107,24067.646183366236
2025-08-28,8,0,0.90000000000000002,144,117,29743.081199457738
2025-08-28,8,1,0.80000000000000004,144,120,25737.822582083209
2025-08-28,8,1,0.90000000000000002,144,126,31579.391831310666
2025-08-28,8,2,0.80000000000000004,144,122,25719.744132374341
2025-08-28,8,2,0.90000000000000002,144,131,30936.873690332843
2025-08-29,8,0,0.80000000000000004,144,119,24058.000501904375
2025-08-29,8,0,0.90000000000000002,144,125,29756.754314278693
2025-08-29,8,1,0.80000000000000004,144,115,25213.005230886873
2025-08-29,8,1,0.90000000000000002,144,125,31107.944085314815
2025-08-29,8,2,0.80000000000000004,144,124,25559.27740155119
2025-08-29,8,2,0.90000000000000002,144,134,31145.312014345385
2025-08-30,8,0,0.80000000000000004,144,108,23455.362157982949
2025-08-30,8,0,0.90000000000000002,144,119,29089.828860062174
2025-08-30,8,1,0.80000000000000004,144,125,25142.8035615437
2025-08-30,8,1,0.90000000000000002,144,134,31115.270650244809
2025-08-30,8,2,0.80000000000000004,144,33,24512.885129841488
2025-08-30,8,2,0.90000000000000002,144,45,29974.79487347931
2025-08-31,8,0,0.80000000000000004,144,124,23828.179763294102
2025-08-31,8,0,0.90000000000000002,144,133,29487.161697396394
2025-08-31,8,1,0.80000000000000004,144,32,24338.112518994854
2025-08-31,8,1,0.90000000000000002,144,40,29916.633960842461
2025-08-31,8,2,0.80000000000000004,144,51,24288.083087663654
2025-08-31,8,2,0.90000000000000002,144,55,29476.391645371979
2025-09-01,9,0,0.80000000000000004,144,36,23222.718190748263
2025-09-01,9,0,0.90000000000000002,144,45,28581.907553294819
2025-09-01,9,1,0.80000000000000004,144,49,24200.138720601477
2025-09-01,9,1,0.90000000000000002,144,50,29690.832272693486
2025-09-01,9,2,0.80000000000000004,144,59,23831.360897779865
2025-09-01,9,2,0.90000000000000002,144,65,28898.90420468531
2025-09-02,9,0,0.80000000000000004,144,56,23812.88531161518
2025-09-02,9,0,0.90000000000000002,144,61,29252.396025474689
2025-09-02,9,1,0.80000000000000004,144,64,23396.318245632043
2025-09-02,9,1,0.90000000000000002,144,74,28161.777569661637
2025-09-02,9,2,0.80000000000000004,144,66,25305.427036469038
2025-09-02,9,2,0.90000000000000002,144,77,31141.844473330671
2025-09-03,9,0,0.80000000000000004,144,71,23585.939099649957
2025-09-03,9,0,0.90000000000000002,144,84,29030.883853614811
2025-09-03,9,1,0.80000000000000004,144,73,24191.100746468754
2025-09-03,9,1,0.90000000000000002,144,79,29866.15310397905
2025-09-03,9,2,0.80000000000000004,144,58,26318.756230994724
2025-09-03,9,2,0.90000000000000002,144,98,34478.889971870769
2025-09-04,9,0,0.80000000000000004,144,79,24413.990213368954
2025-09-04,9,0,0.90000000000000002,144,88,30257.298139784209
2025-09-04,9,1,0.80000000000000004,144,53,25518.185023070968
2025-09-04,9,1,0.90000000000000002,144,97,33334.941924364088
2025-09-04,9,2,0.80000000000000004,144,63,28626.036784659031
2025-09-04,9,2,0.90000000000000002,144,77,34872.337446173064
2025-09-05,9,0,0.80000000000000004,144,58,25208.380855791998
2025-09-05,9,0,0.90000000000000002,144,85,33037.535909173406
2025-09-05,9,1,0.80000000000000004,144,54,26992.233732980516
2025-09-05,9,1,0.90000000000000002,144,75,33470.268528061089
2025-09-05,9,2,0.80000000000000004,144,120,29422.555468312166
2025-09-05,9,2,0.90000000000000002,144,128,35515.661367042296
2025-09-06,9,0,0.80000000000000004,144,49,26047.900465792191
2025-09-06,9,0,0.90000000000000002,144,80,33308.028733882769
2025-09-06,9,1,0.80000000000000004,144,119,27740.011039057052
2025-09-06,9,1,0.90000000000000002,144,132,34220.654948290321
2025-09-06,9,2,0.80000000000000004,144,130,30035.355687306059
2025-09-06,9,2,0.90000000000000002,144,138,36107.394581899862
2025-09-07,9,0,0.80000000000000004,144,100,26903.153651855435
2025-09-07,9,0,0.90000000000000002,144,123,33977.429366628436
2025-09-07,9,1,0.80000000000000004,144,117,28167.965933347481
2025-09-07,9,1,0.90000000000000002,144,131,34872.214925031083
2025-09-07,9,2,0.80000000000000004,144,136,31114.916444846494
2025-09-07,9,2,0.90000000000000002,144,141,37093.015481657159
2025-09-08,9,0,0.80000000000000004,144,123,28281.622920427366
2025-09-08,9,0,0.90000000000000002,144,129,35098.495179283855
2025-09-08,9,1,0.80000000000000004,144,135,29590.133878309302
2025-09-08,9,1,0.90000000000000002,144,140,35754.893953570849
2025-09-08,9,2,0.80000000000000004,144,117,31143.212982464109
2025-09-08,9,2,0.90000000000000002,144,131,37105.997298856906
2025-09-09,9,0,0.80000000000000004,144,132,29556.024152479531
2025-09-09,9,0,0.90000000000000002,144,138,35865.398752487992
2025-09-09,9,1,0.80000000000000004,144,118,29603.900021192501
2025-09-09,9,1,0.90000000000000002,144,130,35626.81785716211
2025-09-09,9,2,0.80000000000000004,144,136,31368.847825401281
2025-09-09,9,2,0.90000000000000002,144,140,37101.129843052215
2025-09-10,9,0,0.80000000000000004,144,118,29622.472691414998
2025-09-10,9,0,0.90000000000000002,144,131,35990.654072546648
2025-09-10,9,1,0.80000000000000004,144,135,29820.968579905493
2025-09-10,9,1,0.90000000000000002,144,141,35943.130487619885
2025-09-10,9,2,0.80000000000000004,144,138,31270.23658225809
2025-09-10,9,2,0.90000000000000002,144,139,36858.314799416825
2025-09-11,9,0,0.80000000000000004,144,133,29641.335481545331
2025-09-11,9,0,0.90000000000000002,144,139,35939.832731164606
2025-09-11,9,1,0.80000000000000004,144,136,29940.79432346459
2025-09-11,9,1,0.90000000000000002,144,140,35865.026950442341
2025-09-11,9,2,0.80000000000000004,144,135,31320.5121131489
2025-09-11,9,2,0.90000000000000002,144,137,37089.902173151597
2025-09-12,9,0,0.80000000000000004,144,137,29652.55005622888
2025-09-12,9,0,0.90000000000000002,144,142,35941.271535428779
2025-09-12,9,1,0.80000000000000004,144,127,30285.005807443904
2025-09-12,9,1,0.90000000000000002,144,137,36208.857365034157
2025-09-12,9,2,0.80000000000000004,144,135,31210.751187583373
2025-09-12,9,2,0.90000000000000002,144,141,36891.123240550762
2025-09-13,9,0,0.80000000000000004,144,125,29026.135234576694
2025-09-13,9,0,0.90000000000000002,144,133,35579.537736470083
2025-09-13,9,1,0.80000000000000004,144,133,30629.787229000372
2025-09-13,9,1,0.90000000000000002,144,142,36757.79359161092
2025-09-13,9,2,0.80000000000000004,144,129,30892.743461139165
2025-09-13,9,2,0.90000000000000002,144,137,36501.807776936344
2025-09-14,9,0,0.80000000000000004,144,134,28919.484364758751
2025-09-14,9,0,0.90000000000000002,144,138,35435.499911223429
2025-09-14,9,1,0.80000000000000004,144,130,30565.192791972022
2025-09-14,9,1,0.90000000000000002,144,139,36771.884411272797
2025-09-14,9,2,0.80000000000000004,144,135,30937.212637410332
2025-09-14,9,2,0.90000000000000002,144,142,36611.774914255089
2025-09-15,9,0,0.80000000000000004,144,128,28787.197032320375
2025-09-15,9,0,0.90000000000000002,144,138,35600.679517535413
2025-09-15,9,1,0.80000000000000004,144,137,30731.089484235516
2025-09-15,9,1,0.90000000000000002,144,141,36866.165169118023
