model,start,end,slots,duration_h,energy_kwh,cost_yuan,weighted_price
Q4-3,2025-02-25 07:40:00,2025-02-25 08:00:00,3,0.5,71.298577859910893,355.57244847539999,0.99741806680642942
Q4-3,2025-02-25 13:00:00,2025-02-25 13:20:00,3,0.5,58.804470276205421,283.95240522897518,0.96575108625329587
Q4-3,2025-02-25 15:40:00,2025-02-25 15:50:00,2,0.33333333333333331,4.4562138152770672,18.625153930970704,0.83591832452557824
Q4-3,2025-02-25 17:50:00,2025-02-25 17:50:00,1,0.16666666666666666,1.6899318319498207,10.090582968572379,1.1941999999999999
Q4-3,2025-02-25 19:00:00,2025-02-25 19:00:00,1,0.16666666666666666,39.686593399072308,255.79993775372051,1.2890999999999999
Q4-3,2025-02-25 21:10:00,2025-02-25 21:20:00,2,0.33333333333333331,7.911177022496986,37.636442615275286,0.95147517261334613
Q4-3,2025-02-25 22:10:00,2025-02-25 22:20:00,2,0.33333333333333331,7.4495217968027418,15.922986153690491,0.42749015542244528
Q4-3,2025-02-25 22:40:00,2025-02-25 22:40:00,1,0.16666666666666666,10.841227125454452,22.652744078637078,0.41790000000000005
Q4-3,2025-02-25 23:20:00,2025-02-25 23:40:00,3,0.5,27.099984196810283,56.950094966090191,0.42029614890176442
Q4-3,2025-02-26 00:20:00,2025-02-26 00:20:00,1,0.16666666666666666,1.1081370817641982,2.3221012548368773,0.41909999999999997
Q4-3,2025-02-26 01:40:00,2025-02-26 01:50:00,2,0.33333333333333331,46.683357346654475,111.58644424904655,0.47805663770257223
Q4-3,2025-02-26 02:40:00,2025-02-26 02:40:00,1,0.16666666666666666,6.8577587266092905,15.56711230940309,0.45400000000000001
Q4-3,2025-02-26 03:10:00,2025-02-26 03:30:00,3,0.5,32.465972257494172,78.836232230776048,0.48565452841214785
Q4-3,2025-02-26 04:10:00,2025-02-26 04:30:00,3,0.5,40.779496889570964,101.00491022088303,0.49537104635890805
Q4-3,2025-02-26 06:30:00,2025-02-26 06:30:00,1,0.16666666666666666,7.8019193053212348,39.977034520466006,1.0247999999999999
Q4-3,2025-02-26 07:30:00,2025-02-26 08:00:00,4,0.66666666666666663,60.356171286933659,321.30939555031239,1.0647109937534152
Q4-3,2025-02-26 08:50:00,2025-02-26 09:00:00,2,0.33333333333333331,75.774156487504172,424.61886395026045,1.1207485074948578
Q4-3,2025-02-26 09:50:00,2025-02-26 10:00:00,2,0.33333333333333331,2.1645203839877212,10.894612782898186,1.0066537477301936
Q4-3,2025-02-26 11:00:00,2025-02-26 11:10:00,2,0.33333333333333331,25.046802886317437,74.548512127259357,0.59527367597070591
Q4-3,2025-02-26 12:50:00,2025-02-26 13:00:00,2,0.33333333333333331,74.021112569212931,290.51756660079604,0.78495865981249502
Q4-3,2025-02-26 14:40:00,2025-02-26 14:40:00,1,0.16666666666666666,0.35858416708407503,1.8918900655355797,1.0551999999999999
Q4-3,2025-02-26 16:00:00,2025-02-26 16:10:00,2,0.33333333333333331,6.4772121835611642,30.369226107672205,0.93772522026521732
Q4-3,2025-02-26 17:00:00,2025-02-26 17:10:00,2,0.33333333333333331,12.910166685982631,66.287491594301628,1.0269037295432299
Q4-3,2025-02-26 17:40:00,2025-02-26 17:50:00,2,0.33333333333333331,19.04126236855393,111.77267088711179,1.1740048398440324
Q4-3,2025-02-26 18:30:00,2025-02-26 18:30:00,1,0.16666666666666666,28.930145355328932,184.99381447465086,1.2788999999999999
Q4-3,2025-02-26 19:50:00,2025-02-26 20:00:00,2,0.33333333333333331,17.708453738301273,113.41146103009559,1.2808736743039302
Q4-3,2025-02-26 21:30:00,2025-02-26 21:30:00,1,0.16666666666666666,6.0662595203192495,31.12597759875807,1.0262
Q4-3,2025-02-26 22:30:00,2025-02-26 22:30:00,1,0.16666666666666666,2.4154487356410073,5.4468368988704707,0.45100000000000001
Q4-3,2025-02-27 01:20:00,2025-02-27 01:20:00,1,0.16666666666666666,3.1290528178519708,6.6789632397050314,0.4269
Q4-3,2025-02-27 03:30:00,2025-02-27 03:40:00,2,0.33333333333333331,31.806984422254686,74.71254613659687,0.46978704516434489
Q4-3,2025-02-27 06:20:00,2025-02-27 06:30:00,2,0.33333333333333331,62.523806114452327,321.31449634397711,1.0278148958359894
Q4-3,2025-02-27 07:40:00,2025-02-27 07:40:00,1,0.16666666666666666,11.649813386909955,41.828654965700188,0.71810000000000007
Q4-3,2025-02-27 09:00:00,2025-02-27 09:10:00,2,0.33333333333333331,17.180875706784946,104.91513841743424,1.2213014075411992
Q4-3,2025-02-27 09:40:00,2025-02-27 10:10:00,4,0.66666666666666663,103.07455628382843,546.75838340374719,1.060898835010613
Q4-3,2025-02-27 17:30:00,2025-02-27 17:40:00,2,0.33333333333333331,30.389729423413883,161.82141549357473,1.0649743749866942
Q4-3,2025-02-27 18:10:00,2025-02-27 18:40:00,4,0.66666666666666663,68.79188257263786,444.59438595364207,1.2925780464989935
Q4-3,2025-02-27 21:30:00,2025-02-27 21:30:00,1,0.16666666666666666,5.3369973086385016,24.342044724700205,0.91220000000000001
Q4-3,2025-02-27 23:50:00,2025-02-27 23:50:00,1,0.16666666666666666,11.153081188806652,21.40833934191437,0.38389999999999996
Q4-3,2025-02-28 00:20:00,2025-02-28 00:30:00,2,0.33333333333333331,32.183494146276985,58.152564058632954,0.36138129560652504
Q4-3,2025-02-28 01:40:00,2025-02-28 01:40:00,1,0.16666666666666666,1.7792381665117318,3.5540282376071843,0.39950000000000002
Q4-3,2025-02-28 02:40:00,2025-02-28 02:40:00,1,0.16666666666666666,3.8860034777952137,7.3775776025942124,0.37969999999999998
Q4-3,2025-02-28 04:10:00,2025-02-28 04:10:00,1,0.16666666666666666,15.756212701103436,27.604884652333219,0.35039999999999999
Q4-3,2025-02-28 04:40:00,2025-02-28 04:50:00,2,0.33333333333333331,39.173414492789277,77.26340187678079,0.39446855923678958
Q4-3,2025-02-28 05:10:00,2025-02-28 05:10:00,1,0.16666666666666666,4.0893693835103591,7.5571546207271432,0.36959999999999998
Q4-3,2025-02-28 06:20:00,2025-02-28 06:30:00,2,0.33333333333333331,23.765020805224253,91.810233179979988,0.77265013931565663
Q4-3,2025-02-28 07:40:00,2025-02-28 07:40:00,1,0.16666666666666666,16.913981344845439,56.93246120674975,0.67320000000000002
Q4-3,2025-02-28 20:00:00,2025-02-28 20:00:00,1,0.16666666666666666,4.4796307646981859,24.026499606458721,1.0727
Q4-3,2025-02-28 20:30:00,2025-02-28 20:30:00,1,0.16666666666666666,20.520428984780779,115.57105604228536,1.1264000000000001
Q4-3,2025-02-28 21:10:00,2025-02-28 21:10:00,1,0.16666666666666666,9.8963335997761419,38.927228214719449,0.78669999999999995
Q4-3,2025-02-28 23:10:00,2025-02-28 23:10:00,1,0.16666666666666666,12.783364351175976,23.892107972347901,0.37380000000000002
Q4-3,2025-03-01 00:00:00,2025-03-01 00:10:00,2,0.33333333333333331,17.357967821294324,26.721185665713964,0.30788380230700824
Q4-3,2025-03-01 09:00:00,2025-03-01 09:00:00,1,0.16666666666666666,13.983209384800904,66.636984323268706,0.95309999999999995
Q4-3,2025-03-01 11:00:00,2025-03-01 11:00:00,1,0.16666666666666666,30.01769662679817,59.825269377208755,0.39860000000000001
Q4-3,2025-03-01 11:30:00,2025-03-01 11:30:00,1,0.16666666666666666,40.233526979161013,74.391791384468718,0.36980000000000002
Q4-3,2025-03-01 12:00:00,2025-03-01 12:00:00,1,0.16666666666666666,21.829418518196803,32.875104288404394,0.30120000000000002
Q4-3,2025-03-01 16:20:00,2025-03-01 16:20:00,1,0.16666666666666666,5.9813716461337094,20.874987045006645,0.69799999999999995
Q4-3,2025-03-01 18:20:00,2025-03-01 18:30:00,2,0.33333333333333331,26.640590665246521,151.86721985674171,1.1401190143644768
Q4-3,2025-03-01 21:10:00,2025-03-01 21:20:00,2,0.33333333333333331,33.035740195967264,136.73963947523603,0.82782851944045799
Q4-3,2025-03-01 22:30:00,2025-03-01 22:30:00,1,0.16666666666666666,0.53230056056872854,0.85221319747053437,0.32019999999999998
Q4-3,2025-03-01 23:50:00,2025-03-01 23:50:00,1,0.16666666666666666,23.85220755151181,41.168910233909386,0.34520000000000001
Q4-3,2025-03-02 01:00:00,2025-03-02 01:00:00,1,0.16666666666666666,6.9313095739494202,12.809060092658527,0.36959999999999998
Q4-3,2025-03-02 02:40:00,2025-03-02 02:40:00,1,0.16666666666666666,8.940225961816509,22.502548745892152,0.50339999999999996
Q4-3,2025-03-02 12:30:00,2025-03-02 12:30:00,1,0.16666666666666666,3.2573911998031235,10.783593566948241,0.66210000000000013
Q4-3,2025-03-02 14:20:00,2025-03-02 14:40:00,3,0.5,58.635110441714616,335.69730425959193,1.1450385331610724
Q4-3,2025-03-02 17:40:00,2025-03-02 18:20:00,5,0.83333333333333337,102.01426972001502,622.61519584715529,1.2206433424578036
Q4-3,2025-03-02 19:00:00,2025-03-02 19:00:00,1,0.16666666666666666,16.24606413103777,105.0389276392247,1.2930999999999999
Q4-3,2025-03-02 21:00:00,2025-03-02 21:00:00,1,0.16666666666666666,37.984446338974408,178.83077336389152,0.94159999999999988
Q4-3,2025-03-02 21:30:00,2025-03-02 21:40:00,2,0.33333333333333331,28.034566785190236,136.80742108785822,0.97599097668332213
Q4-3,2025-03-02 22:40:00,2025-03-02 22:50:00,2,0.33333333333333331,45.428249545401002,89.071726292820159,0.39214245401994569
Q4-3,2025-03-02 23:10:00,2025-03-02 23:20:00,2,0.33333333333333331,12.78128624672695,26.839439432857802,0.41998025730361654
Q4-3,2025-03-02 23:40:00,2025-03-02 23:50:00,2,0.33333333333333331,23.148736626821687,51.444270203248863,0.44446719518716254
Q4-3,2025-03-03 00:10:00,2025-03-03 00:20:00,2,0.33333333333333331,10.105508141653445,19.37986133503901,0.3835504571048341
Q4-3,2025-03-03 01:40:00,2025-03-03 02:10:00,4,0.66666666666666663,75.542527396850915,176.3680630368915,0.46693715212987064
Q4-3,2025-03-03 07:20:00,2025-03-03 07:20:00,1,0.16666666666666666,40.119138917768055,172.61259519369708,0.86050000000000004
Q4-3,2025-03-03 07:40:00,2025-03-03 07:40:00,1,0.16666666666666666,24.787381265587101,93.993749759106279,0.75839999999999996
Q4-3,2025-03-03 11:30:00,2025-03-03 11:30:00,1,0.16666666666666666,29.553807101853295,89.90268120383773,0.60840000000000005
Q4-3,2025-03-03 14:30:00,2025-03-03 14:40:00,2,0.33333333333333331,25.601456363048896,149.54555641718551,1.1682581982564684
Q4-3,2025-03-03 15:20:00,2025-03-03 15:20:00,1,0.16666666666666666,4.5823855557532625,19.179574743605276,0.83709999999999996
Q4-3,2025-03-03 16:10:00,2025-03-03 16:10:00,1,0.16666666666666666,4.6476717955325739,22.134536926223884,0.9524999999999999
Q4-3,2025-03-03 19:00:00,2025-03-03 19:10:00,2,0.33333333333333331,41.183204973805459,262.78077351963151,1.2761550427499411
Q4-3,2025-03-03 20:40:00,2025-03-03 21:30:00,6,1,103.37369380424275,558.73738771503042,1.0810049774812212
Q4-3,2025-03-03 22:30:00,2025-03-03 22:50:00,3,0.5,41.88895609078952,89.328969124150731,0.42650367763064051
Q4-3,2025-03-03 23:40:00,2025-03-04 00:00:00,3,0.5,8.365925853648605,18.0628606156803,0.43181976344680623
Q4-3,2025-03-04 00:30:00,2025-03-04 00:30:00,1,0.16666666666666666,19.657844675971546,38.716125089325956,0.39389999999999997
Q4-3,2025-03-04 01:50:00,2025-03-04 02:00:00,2,0.33333333333333331,85.394253108094858,195.35189788356217,0.4575293787891776
Q4-3,2025-03-04 03:30:00,2025-03-04 03:30:00,1,0.16666666666666666,4.9932123104867969,13.222026198169036,0.52959999999999996
Q4-3,2025-03-04 04:10:00,2025-03-04 04:10:00,1,0.16666666666666666,0.29279955957019865,0.7041829407663277,0.48099999999999998
Q4-3,2025-03-04 11:30:00,2025-03-04 11:40:00,2,0.33333333333333331,63.679606865692222,202.74437164996203,0.63676389233235597
Q4-3,2025-03-04 12:10:00,2025-03-04 12:20:00,2,0.33333333333333331,37.025014093658683,112.03318041397822,0.60517562602719577
Q4-3,2025-03-04 13:40:00,2025-03-04 13:40:00,1,0.16666666666666666,8.6448781622211754,40.298099553194014,0.93229999999999991
Q4-3,2025-03-04 14:10:00,2025-03-04 14:50:00,5,0.83333333333333337,91.10209736765826,466.38882005671928,1.0238816306819514
Q4-3,2025-03-04 15:40:00,2025-03-04 15:40:00,1,0.16666666666666666,17.985937714096565,75.468994648349181,0.83919999999999995
Q4-3,2025-03-04 19:40:00,2025-03-04 19:50:00,2,0.33333333333333331,6.5658712199326601,41.278689227592849,1.2573712716837662
Q4-3,2025-03-04 22:30:00,2025-03-04 22:30:00,1,0.16666666666666666,30.670054130959784,61.968844371604249,0.40410000000000001
Q4-3,2025-03-04 23:00:00,2025-03-04 23:20:00,3,0.5,33.912444770358434,79.081309859861406,0.46638518924464767
Q4-3,2025-03-04 23:40:00,2025-03-05 00:10:00,4,0.66666666666666663,52.635749422393587,108.61026426115659,0.41268630333189082
Q4-3,2025-03-05 01:00:00,2025-03-05 01:00:00,1,0.16666666666666666,5.5971757756219631,13.606734310536993,0.48619999999999997
Q4-3,2025-03-05 05:50:00,2025-03-05 05:50:00,1,0.16666666666666666,2.8847313532958196,8.951321389276929,0.62060000000000004
Q4-3,2025-03-05 12:10:00,2025-03-05 12:20:00,2,0.33333333333333331,26.592524766124939,73.822982864542794,0.55521605047883749
Q4-3,2025-03-05 13:30:00,2025-03-05 13:50:00,3,0.5,104.64908966876769,511.9568557372566,0.97842581785983573
Q4-3,2025-03-05 14:10:00,2025-03-05 14:10:00,1,0.16666666666666666,2.5047611964794356,12.935839199218044,1.0328999999999999
Q4-3,2025-03-05 15:00:00,2025-03-05 15:00:00,1,0.16666666666666666,21.82834031676839,77.567007315636474,0.7107
Q4-3,2025-03-05 15:40:00,2025-03-05 15:40:00,1,0.16666666666666666,24.464010681629929,96.889714304595344,0.79210000000000003
Q4-3,2025-03-05 16:00:00,2025-03-05 16:00:00,1,0.16666666666666666,0.029990341769234874,0.13365195809459521,0.89129999999999998
Q4-3,2025-03-05 16:40:00,2025-03-05 16:40:00,1,0.16666666666666666,15.814892078261892,80.039168808083431,1.0122
Q4-3,2025-03-05 17:40:00,2025-03-05 17:40:00,1,0.16666666666666666,18.64306256804025,100.68185939870138,1.0801000000000001
Q4-3,2025-03-05 18:40:00,2025-03-05 18:50:00,2,0.33333333333333331,16.075953244779612,104.08675113134771,1.2949372214073598
Q4-3,2025-03-05 19:50:00,2025-03-05 20:20:00,4,0.66666666666666663,40.256982446967299,258.48424178665277,1.2841709739529934
Q4-3,2025-03-05 20:40:00,2025-03-05 20:40:00,1,0.16666666666666666,9.7184391235109615,64.651916269156672,1.3305
Q4-3,2025-03-05 22:10:00,2025-03-05 22:20:00,2,0.33333333333333331,67.690324520673016,132.1902434054108,0.39057352536414308
Q4-3,2025-03-05 22:40:00,2025-03-05 22:50:00,2,0.33333333333333331,46.597742004580596,89.058179514166341,0.38224246790933281
Q4-3,2025-03-06 00:00:00,2025-03-06 00:10:00,2,0.33333333333333331,25.057660303196826,56.30233158705331,0.44938219215838215
Q4-3,2025-03-06 00:30:00,2025-03-06 00:30:00,1,0.16666666666666666,23.160652163921441,44.468452154729164,0.38400000000000001
Q4-3,2025-03-06 02:10:00,2025-03-06 02:10:00,1,0.16666666666666666,20.50970256827577,44.782935557830143,0.43669999999999998
Q4-3,2025-03-06 02:50:00,2025-03-06 02:50:00,1,0.16666666666666666,7.6017384002536801,16.879660117763297,0.44409999999999999
Q4-3,2025-03-06 07:00:00,2025-03-06 07:00:00,1,0.16666666666666666,3.6901985636121708,16.718444592444939,0.90610000000000002
Q4-3,2025-03-06 08:00:00,2025-03-06 08:00:00,1,0.16666666666666666,7.8669074042746843,48.314611823352969,1.2282999999999999
Q4-3,2025-03-06 08:30:00,2025-03-06 08:30:00,1,0.16666666666666666,23.564855725380767,136.61725106789498,1.1595
Q4-3,2025-03-06 09:40:00,2025-03-06 09:40:00,1,0.16666666666666666,1.9881782366125549,10.189413462639344,1.0249999999999999
Q4-3,2025-03-06 17:30:00,2025-03-06 18:00:00,4,0.66666666666666663,97.746670797655952,562.08256951694227,1.1500802327692607
Q4-3,2025-03-06 20:50:00,2025-03-06 20:50:00,1,0.16666666666666666,0.85361496000791703,5.1076051132073719,1.1967000000000001
Q4-3,2025-03-06 21:10:00,2025-03-06 21:10:00,1,0.16666666666666666,2.4820231933379091,11.65558091591482,0.93920000000000015
Q4-3,2025-03-06 22:40:00,2025-03-06 23:10:00,4,0.66666666666666663,64.712793672898783,141.50071045406489,0.43731912168497317
Q4-3,2025-03-06 23:50:00,2025-03-06 23:50:00,1,0.16666666666666666,27.67520376757335,47.905777721669473,0.34620000000000001
Q4-3,2025-03-07 00:10:00,2025-03-07 00:20:00,2,0.33333333333333331,19.278889335501844,34.850060955328381,0.36153598217042937
Q4-3,2025-03-07 15:20:00,2025-03-07 15:20:00,1,0.16666666666666666,42.963417058259132,126.2050376086362,0.58750000000000002
Q4-3,2025-03-07 15:50:00,2025-03-07 16:00:00,2,0.33333333333333331,46.11751640045221,142.28812451206238,0.61706759434541947
Q4-3,2025-03-07 22:30:00,2025-03-07 22:30:00,1,0.16666666666666666,10.645697343436609,13.078239186411874,0.24570000000000003
Q4-3,2025-03-07 23:30:00,2025-03-07 23:30:00,1,0.16666666666666666,0.0046558201162838486,0.0074306889055890217,0.31919999999999998
Q4-3,2025-03-08 00:10:00,2025-03-08 00:10:00,1,0.16666666666666666,10.318086243742755,17.839971115431226,0.3458
Q4-3,2025-03-08 02:00:00,2025-03-08 02:10:00,2,0.33333333333333331,42.642453047296385,69.78712368309877,0.32731289452647194
Q4-3,2025-03-08 02:40:00,2025-03-08 03:00:00,3,0.5,17.935578687960913,26.119668226227326,0.29126094764658927
Q4-3,2025-03-08 04:30:00,2025-03-08 04:40:00,2,0.33333333333333331,9.9392967128172245,19.668937710207469,0.39578127665397861
Q4-3,2025-03-08 07:00:00,2025-03-08 07:20:00,3,0.5,17.337164477409914,60.87925394237039,0.70229770296861649
Q4-3,2025-03-08 07:40:00,2025-03-08 07:40:00,1,0.16666666666666666,32.248601319890781,90.570196806913259,0.56169999999999998
Q4-3,2025-03-08 16:40:00,2025-03-08 16:50:00,2,0.33333333333333331,37.317266810898445,131.07749742446023,0.70250320361714857
Q4-3,2025-03-08 21:30:00,2025-03-08 21:40:00,2,0.33333333333333331,29.785189676981815,125.58478943981319,0.84327003320624083
Q4-3,2025-03-08 22:10:00,2025-03-08 22:20:00,2,0.33333333333333331,28.285504383804891,48.116671498158468,0.34022141408733786
Q4-3,2025-03-08 22:40:00,2025-03-08 22:50:00,2,0.33333333333333331,37.682480088107525,62.993222419340995,0.33433692406685017
Q4-3,2025-03-08 23:50:00,2025-03-08 23:50:00,1,0.16666666666666666,15.3209835034138,26.275486708354666,0.34300000000000003
Q4-3,2025-03-09 01:40:00,2025-03-09 01:50:00,2,0.33333333333333331,7.5193073545513016,15.5447290516927,0.4134617277556491
Q4-3,2025-03-09 02:10:00,2025-03-09 02:20:00,2,0.33333333333333331,39.878399886824809,98.468541935595283,0.49384399682559854
Q4-3,2025-03-09 03:00:00,2025-03-09 04:00:00,7,1.1666666666666667,88.230565657958664,198.22601583136196,0.44933638213274085
Q4-3,2025-03-09 04:40:00,2025-03-09 05:10:00,4,0.66666666666666663,59.602514039814992,141.90031748093085,0.47615547688522064
Q4-3,2025-03-09 05:50:00,2025-03-09 06:40:00,6,1,108.3097994420724,508.08102487929551,0.93819954888021684
Q4-3,2025-03-09 07:00:00,2025-03-09 07:10:00,2,0.33333333333333331,27.023901074474821,118.13022580119508,0.87426478860799195
Q4-3,2025-03-09 07:30:00,2025-03-09 07:40:00,2,0.33333333333333331,23.116941286796134,82.133773223146534,0.7105937779931073
Q4-3,2025-03-09 08:00:00,2025-03-09 08:10:00,2,0.33333333333333331,71.282244652974896,455.30334480767931,1.2774663509103672
Q4-3,2025-03-09 09:50:00,2025-03-09 10:00:00,2,0.33333333333333331,31.12658869703106,160.22113018606214,1.0294808194085494
Q4-3,2025-03-09 11:20:00,2025-03-09 11:30:00,2,0.33333333333333331,93.869356201271444,269.59721929187299,0.57440943498922448
Q4-3,2025-03-09 17:00:00,2025-03-09 17:10:00,2,0.33333333333333331,32.871239490194625,164.47793041314563,1.0007406654818038
Q4-3,2025-03-09 18:40:00,2025-03-09 18:50:00,2,0.33333333333333331,54.825862602604616,365.17140633465755,1.3321136740940556
Q4-3,2025-03-09 20:10:00,2025-03-09 20:20:00,2,0.33333333333333331,22.862073492616787,146.78189339491274,1.28406457482796
Q4-3,2025-03-09 21:00:00,2025-03-09 21:00:00,1,0.16666666666666666,9.6116466799707041,42.767021902529649,0.88990000000000002
Q4-3,2025-03-09 21:50:00,2025-03-09 22:10:00,3,0.5,93.457500567871307,223.96171829160997,0.47928035081349746
Q4-3,2025-03-10 00:10:00,2025-03-10 00:20:00,2,0.33333333333333331,11.739235713283961,24.354953018682902,0.41493251542982762
Q4-3,2025-03-10 01:00:00,2025-03-10 01:10:00,2,0.33333333333333331,95.81406546589767,198.32911540567301,0.41398747551582116
Q4-3,2025-03-10 02:20:00,2025-03-10 02:30:00,2,0.33333333333333331,33.235587490974694,78.131465109373551,0.47016749820108084
Q4-3,2025-03-10 04:30:00,2025-03-10 05:10:00,5,0.83333333333333337,50.653741332363438,115.28279474801657,0.45517978224586014
Q4-3,2025-03-10 05:30:00,2025-03-10 05:30:00,1,0.16666666666666666,5.4579575473992463,12.435956271749184,0.45569999999999999
Q4-3,2025-03-10 05:50:00,2025-03-10 05:50:00,1,0.16666666666666666,13.682535160473094,42.874223925342442,0.62670000000000003
Q4-3,2025-03-10 06:10:00,2025-03-10 06:20:00,2,0.33333333333333331,38.535310782452825,193.82057068699413,1.005937498629184
Q4-3,2025-03-10 07:00:00,2025-03-10 07:00:00,1,0.16666666666666666,29.030606969937594,132.23441474806575,0.91100000000000003
Q4-3,2025-03-10 07:20:00,2025-03-10 07:30:00,2,0.33333333333333331,93.423127236494224,394.99711425991501,0.84560884642623224
Q4-3,2025-03-10 08:00:00,2025-03-10 08:10:00,2,0.33333333333333331,25.328492170636196,160.2271958410775,1.2651933226947629
Q4-3,2025-03-10 08:50:00,2025-03-10 08:50:00,1,0.16666666666666666,14.596771708377162,85.157566146672366,1.1668000000000001
Q4-3,2025-03-10 09:10:00,2025-03-10 09:10:00,1,0.16666666666666666,25.008330482226938,140.22170901384644,1.1214
Q4-3,2025-03-10 09:30:00,2025-03-10 10:00:00,4,0.66666666666666663,175.86126381784624,912.27290505225949,1.0374915831347311
Q4-3,2025-03-10 11:00:00,2025-03-10 11:10:00,2,0.33333333333333331,18.155704706508118,59.093896207923066,0.65096780503089124
Q4-3,2025-03-10 12:10:00,2025-03-10 12:50:00,5,0.83333333333333337,208.46439932103976,631.22980802061738,0.60559962283872726
Q4-3,2025-03-10 17:00:00,2025-03-10 17:00:00,1,0.16666666666666666,12.402745075299208,64.364045568265254,1.0379
Q4-3,2025-03-10 18:00:00,2025-03-10 18:10:00,2,0.33333333333333331,28.599599191968309,178.33625896164199,1.2471241835565625
Q4-3,2025-03-10 19:00:00,2025-03-10 19:00:00,1,0.16666666666666666,11.193076408271054,74.478730420635586,1.3308
Q4-3,2025-03-10 19:40:00,2025-03-10 20:00:00,3,0.5,122.65249914300557,776.77791264538916,1.2666320182187432
Q4-3,2025-03-10 20:40:00,2025-03-10 20:40:00,1,0.16666666666666666,0.23648251292536315,1.5208190406230104,1.2862
Q4-3,2025-03-10 21:20:00,2025-03-10 21:20:00,1,0.16666666666666666,17.719444914473115,84.468593907293339,0.95340000000000014
Q4-3,2025-03-10 22:30:00,2025-03-10 23:30:00,7,1.1666666666666667,103.09698081059435,219.69191304900448,0.42618495967910769
Q4-3,2025-03-11 00:00:00,2025-03-11 00:10:00,2,0.33333333333333331,10.32300681094739,25.116429647610964,0.48661073479047551
Q4-3,2025-03-11 01:20:00,2025-03-11 01:30:00,2,0.33333333333333331,16.671561783655193,36.928515023051929,0.4430120645236329
Q4-3,2025-03-11 04:20:00,2025-03-11 04:20:00,1,0.16666666666666666,2.1159261519513848,4.8645142233362337,0.45979999999999999
Q4-3,2025-03-11 05:30:00,2025-03-11 05:30:00,1,0.16666666666666666,8.1279408280313419,18.133435987337922,0.44619999999999999
Q4-3,2025-03-11 05:50:00,2025-03-11 05:50:00,1,0.16666666666666666,0.39784851548324696,1.2036906835945638,0.60509999999999997
Q4-3,2025-03-11 06:30:00,2025-03-11 07:40:00,8,1.3333333333333333,226.36014920677195,955.67070353675535,0.84438069764990675
Q4-3,2025-03-11 08:20:00,2025-03-11 08:30:00,2,0.33333333333333331,7.8420111201788245,45.318855254268144,1.1557967607991537
Q4-3,2025-03-11 08:50:00,2025-03-11 09:00:00,2,0.33333333333333331,16.970980927395203,97.511528874111804,1.1491560716647202
Q4-3,2025-03-11 10:10:00,2025-03-11 10:30:00,3,0.5,237.51768939438955,1168.3481929140294,0.98379888747909594
Q4-3,2025-03-11 11:10:00,2025-03-11 11:10:00,1,0.16666666666666666,4.444695082227895,12.376253456463571,0.55689999999999995
Q4-3,2025-03-11 14:00:00,2025-03-11 14:20:00,3,0.5,77.701986387736412,366.37378419892542,0.94302295534815217
Q4-3,2025-03-11 14:40:00,2025-03-11 14:50:00,2,0.33333333333333331,54.465218674827156,269.71884785498298,0.99042601651994167
Q4-3,2025-03-11 16:10:00,2025-03-11 16:10:00,1,0.16666666666666666,15.720454977764916,73.493127021050995,0.93500000000000005
Q4-3,2025-03-11 18:00:00,2025-03-11 18:10:00,2,0.33333333333333331,25.754247437530822,169.4071163742299,1.3155664267429417
Q4-3,2025-03-11 19:30:00,2025-03-11 19:30:00,1,0.16666666666666666,13.271035008296963,85.744157188606678,1.2922
Q4-3,2025-03-11 20:00:00,2025-03-11 20:10:00,2,0.33333333333333331,3.1150671156000271,19.736610396767272,1.2671707969261901
Q4-3,2025-03-11 21:10:00,2025-03-11 21:30:00,3,0.5,38.478574039281284,179.61920443907584,0.93360634547272769
Q4-3,2025-03-11 22:10:00,2025-03-11 22:20:00,2,0.33333333333333331,50.29964661613144,99.264297357814897,0.39469182801765518
Q4-3,2025-03-11 22:40:00,2025-03-11 22:50:00,2,0.33333333333333331,57.70469897747887,115.87518316337463,0.4016143753166399
Q4-3,2025-03-12 00:30:00,2025-03-12 00:30:00,1,0.16666666666666666,8.9500079313297647,18.853191707346149,0.42130000000000001
Q4-3,2025-03-12 01:40:00,2025-03-12 01:50:00,2,0.33333333333333331,44.168755080837172,109.27229454177511,0.49479454126242023
Q4-3,2025-03-12 02:10:00,2025-03-12 02:20:00,2,0.33333333333333331,15.528631817040491,33.756521478365315,0.43476491523641225
Q4-3,2025-03-12 03:00:00,2025-03-12 03:10:00,2,0.33333333333333331,59.125994979825919,135.23078137233557,0.457432577391643
Q4-3,2025-03-12 03:40:00,2025-03-12 04:00:00,3,0.5,68.863952349873671,149.79127828735619,0.43503537968985306
Q4-3,2025-03-12 04:40:00,2025-03-12 04:50:00,2,0.33333333333333331,37.513627535021669,86.846098099058779,0.46301093125681697
Q4-3,2025-03-12 05:40:00,2025-03-12 05:50:00,2,0.33333333333333331,21.236770368580437,70.773873145874276,0.66652199856700833
Q4-3,2025-03-12 06:40:00,2025-03-12 06:40:00,1,0.16666666666666666,24.691689205016814,119.85345940115162,0.9708
Q4-3,2025-03-12 07:20:00,2025-03-12 07:20:00,1,0.16666666666666666,17.580396709741308,72.659779601360825,0.8266
Q4-3,2025-03-12 13:00:00,2025-03-12 13:00:00,1,0.16666666666666666,22.663867377333929,96.978688507611878,0.85580000000000012
