job,date,completed_at,audit_unix,recorded_solver_seconds,calls,original_failed_calls,supplemental_calls,supplemental_seconds,supplemental,old_start_sha,overnight,audit_wall_since_previous_seconds
horizon_3,2025-02-21,2026-09-11T23:45:28.911320210+08:00,1789141528.91,9.022103542,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,10.047034
horizon_3,2025-02-22,2026-09-11T23:45:40.343679428+08:00,1789141540.34,10.422532625,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,11.432359
horizon_3,2025-02-23,2026-09-11T23:45:51.106362820+08:00,1789141551.11,9.991342709,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,10.762683
horizon_3,2025-02-24,2026-09-11T23:46:02.192342758+08:00,1789141562.19,10.081116834,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,11.085979
horizon_3,2025-02-25,2026-09-11T23:46:13.721212149+08:00,1789141573.72,10.569075833,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,11.528869
horizon_3,2025-02-26,2026-09-11T23:46:24.193641901+08:00,1789141584.19,9.456655625,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,10.472429
horizon_3,2025-02-27,2026-09-11T23:46:33.706934214+08:00,1789141593.71,8.264096958,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,9.513292
horizon_3,2025-02-28,2026-09-11T23:46:42.494507313+08:00,1789141602.49,7.803431542,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,8.787573
horizon_3,2025-03-01,2026-09-11T23:46:52.495132685+08:00,1789141612.5,8.903262959,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,10.000625
horizon_3,2025-03-02,2026-09-11T23:47:04.257754325+08:00,1789141624.26,10.800102667,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,11.762621
horizon_3,2025-03-03,2026-09-11T23:47:15.909098625+08:00,1789141635.91,10.652357083,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,11.651344
horizon_3,2025-03-04,2026-09-11T23:47:33.025682211+08:00,1789141653.03,15.616022791,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,17.116583
horizon_3,2025-03-05,2026-09-11T23:47:51.409996748+08:00,1789141671.41,17.212757626,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,18.384314
horizon_3,2025-03-06,2026-09-11T23:48:00.316079378+08:00,1789141680.32,7.781881208,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,8.906082
horizon_3,2025-03-07,2026-09-11T23:48:15.138352156+08:00,1789141695.14,13.752877916,1,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,14.822272
horizon_3,2025-03-08,2026-09-12T01:51:51.236173630+08:00,1789149111.24,587.634322,2,1,1,467.588004,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,2977.889416
horizon_3,2025-03-09,2026-09-12T02:01:06.106134892+08:00,1789149666.11,499.829592,2,1,1,379.787536,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,554.869961
horizon_3,2025-03-10,2026-09-12T02:09:39.538766861+08:00,1789150179.54,466.659485,2,1,1,346.617577,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,513.432631
horizon_3,2025-03-11,2026-09-12T02:17:29.485132217+08:00,1789150649.49,425.220376,2,1,1,305.185649,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,469.946365
horizon_3,2025-03-12,2026-09-12T02:25:23.837738276+08:00,1789151123.84,430.234972,2,1,1,310.199935,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,474.352606
horizon_3,2025-03-13,2026-09-12T02:25:28.235192537+08:00,1789151128.24,3.940907125,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,4.397454
horizon_3,2025-03-14,2026-09-12T02:25:33.737131119+08:00,1789151133.74,4.580402917,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,5.501938
horizon_3,2025-03-15,2026-09-12T02:32:18.578856230+08:00,1789151538.58,367.538047,2,1,1,247.49184,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,404.841725
horizon_3,2025-03-16,2026-09-12T02:40:42.495240211+08:00,1789152042.5,466.768496,2,1,1,346.729951,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,503.916383
horizon_3,2025-03-17,2026-09-12T02:49:28.276019096+08:00,1789152568.28,481.062635,2,1,1,361.024836,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,525.780778
horizon_3,2025-03-18,2026-09-12T02:58:03.382409096+08:00,1789153083.38,472.686826,2,1,1,352.651963,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,515.10639
horizon_3,2025-03-19,2026-09-12T03:05:29.055947781+08:00,1789153529.06,402.128128,2,1,1,282.091462,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,445.673538
horizon_3,2025-03-20,2026-09-12T03:05:33.692151308+08:00,1789153533.69,4.251066,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,4.636203
horizon_3,2025-03-21,2026-09-12T03:05:38.368185282+08:00,1789153538.37,4.238502417,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,4.676033
horizon_3,2025-03-22,2026-09-12T03:12:13.194398642+08:00,1789153933.19,350.416203,2,1,1,230.374061,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,394.826213
horizon_3,2025-03-23,2026-09-12T03:20:08.389227867+08:00,1789154408.39,432.412592,2,1,1,312.377689,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,475.194829
horizon_3,2025-03-24,2026-09-12T03:28:45.423038483+08:00,1789154925.42,473.915464,2,1,1,353.879933,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,517.03381
horizon_3,2025-03-25,2026-09-12T03:36:34.937300444+08:00,1789155394.94,428.217112,2,1,1,308.185192,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,469.514261
horizon_3,2025-03-26,2026-09-12T03:43:50.545718431+08:00,1789155830.55,392.893599,2,1,1,272.853529,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,435.608417
horizon_3,2025-03-27,2026-09-12T03:43:54.292021990+08:00,1789155834.29,3.338633126,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,3.746303
horizon_3,2025-03-28,2026-09-12T03:43:59.606197357+08:00,1789155839.61,4.913668708,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,5.314175
horizon_3,2025-03-29,2026-09-12T03:50:44.721639156+08:00,1789156244.72,361.69008,2,1,1,241.650629,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,405.115441
horizon_3,2025-03-30,2026-09-12T03:58:12.745334148+08:00,1789156692.75,404.77957,2,1,1,284.739383,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,448.023694
horizon_3,2025-03-31,2026-09-12T04:06:50.056524515+08:00,1789157210.06,473.462978,2,1,1,353.422219,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,517.31119
horizon_3,2025-04-01,2026-09-12T04:14:49.841683149+08:00,1789157689.84,449.7959,2,1,1,329.753452,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,479.785158
horizon_3,2025-04-02,2026-09-12T04:14:54.856604338+08:00,1789157694.86,4.604389999,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,5.014921
horizon_3,2025-04-03,2026-09-12T04:14:58.564888477+08:00,1789157698.56,3.302247126,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,3.708284
horizon_3,2025-04-04,2026-09-12T04:15:02.398410797+08:00,1789157702.4,3.419887375,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,3.833522
horizon_3,2025-04-05,2026-09-12T04:22:47.281347990+08:00,1789158167.28,422.29975,2,1,1,302.260009,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,464.882937
horizon_3,2025-04-06,2026-09-12T04:30:12.704091311+08:00,1789158612.7,401.284932,2,1,1,281.24813,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,445.422743
horizon_3,2025-04-07,2026-09-12T04:38:12.842196941+08:00,1789159092.84,436.189499,2,1,1,316.155695,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,480.138105
horizon_3,2025-04-08,2026-09-12T04:46:51.969477415+08:00,1789159611.97,473.144175,2,1,1,353.103369,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,519.12728
horizon_3,2025-04-09,2026-09-12T04:54:46.611018658+08:00,1789160086.61,430.229352,2,1,1,310.180744,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,474.641541
horizon_3,2025-04-10,2026-09-12T04:54:51.505170345+08:00,1789160091.51,4.327771542,1,0,0,0,False,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,4.894151
horizon_3,2025-04-11,2026-09-12T05:01:32.803994656+08:00,1789160492.8,346.980381,2,1,1,226.929802,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,401.298824
horizon_3,2025-04-12,2026-09-12T05:09:16.308755398+08:00,1789160956.31,414.547534,2,1,1,294.49818,True,05c1e52a9511450e22047fc15e9783dcc4165dc613280daee2bce13553f2f9ee,True,463.50476
horizon_3,2025-04-13,2026-09-12T07:51:11.877220631+08:00,1789170671.88,186.918915292,2,1,1,66.873564292,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,9715.568465
horizon_3,2025-04-14,2026-09-12T07:54:40.526925802+08:00,1789170880.53,168.4376545,2,1,1,48.3878955,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,208.649705
horizon_3,2025-04-15,2026-09-12T07:59:21.791062593+08:00,1789171161.79,252.476258667,2,1,1,132.429358667,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,281.264136
horizon_3,2025-04-16,2026-09-12T08:02:25.292808294+08:00,1789171345.29,157.562411625,2,1,1,37.517635625,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,183.501745
horizon_3,2025-04-17,2026-09-12T08:05:25.352046013+08:00,1789171525.35,139.353610916,2,1,1,19.317259916,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,180.059237
horizon_3,2025-04-18,2026-09-12T08:08:20.569544315+08:00,1789171700.57,137.442493291,2,1,1,17.405741291,True,96e4e528472b77f854e8b141c19aca36fd32cba8cbbcf1ac0084fc60c0fd8b6a,True,175.217498
window_56,2025-02-01,2026-09-11T23:28:07.257118701+08:00,1789140487.26,7.982677249,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,
window_56,2025-02-02,2026-09-11T23:28:17.361259222+08:00,1789140497.36,9.096628916,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,10.10414
window_56,2025-02-03,2026-09-11T23:28:27.502634048+08:00,1789140507.5,9.105926749,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,10.141374
window_56,2025-02-04,2026-09-11T23:28:38.351483583+08:00,1789140518.35,9.796924626,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,10.848849
window_56,2025-02-05,2026-09-11T23:28:50.293939829+08:00,1789140530.29,10.752884043,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,11.942456
window_56,2025-02-06,2026-09-11T23:29:03.137398720+08:00,1789140543.14,11.650603834,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,12.843458
window_56,2025-02-07,2026-09-11T23:32:35.431002617+08:00,1789140755.43,175.634623708,3,1,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,212.293603
window_56,2025-02-08,2026-09-11T23:34:58.452479362+08:00,1789140898.45,135.614692542,3,1,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,143.021476
window_56,2025-02-09,2026-09-11T23:35:10.819063187+08:00,1789140910.82,11.131522668,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,12.366583
window_56,2025-02-10,2026-09-11T23:35:23.783844471+08:00,1789140923.78,11.639190917,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,12.964781
window_56,2025-02-11,2026-09-11T23:35:37.245484114+08:00,1789140937.25,11.735776833,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,13.461639
window_56,2025-02-12,2026-09-11T23:35:51.133670807+08:00,1789140951.13,12.490356458,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,13.888186
window_56,2025-02-13,2026-09-11T23:36:04.618753195+08:00,1789140964.62,12.061299707,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,13.485082
window_56,2025-02-14,2026-09-11T23:36:18.332487106+08:00,1789140978.33,12.202204749,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,13.713733
window_56,2025-02-15,2026-09-11T23:36:34.667482376+08:00,1789140994.67,14.890531042,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,16.334995
window_56,2025-02-16,2026-09-11T23:36:53.377112389+08:00,1789141013.38,16.910742584,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,18.70963
window_56,2025-02-17,2026-09-11T23:37:13.031910419+08:00,1789141033.03,18.253060666,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,19.654798
window_56,2025-02-18,2026-09-11T23:37:32.240353823+08:00,1789141052.24,17.788174998,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,19.208443
window_56,2025-02-19,2026-09-11T23:37:52.139704227+08:00,1789141072.14,18.444797875,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,19.89935
window_56,2025-02-20,2026-09-11T23:38:09.340982914+08:00,1789141089.34,15.737792749,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,17.201278
window_56,2025-02-21,2026-09-11T23:38:24.960645676+08:00,1789141104.96,14.182467375,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,15.619662
window_56,2025-02-22,2026-09-11T23:38:42.633109331+08:00,1789141122.63,16.249988249,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,17.672463
window_56,2025-02-23,2026-09-11T23:39:06.447683334+08:00,1789141146.45,22.28795375,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,23.814574
window_56,2025-02-24,2026-09-11T23:39:36.848039865+08:00,1789141176.85,28.273148833,3,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,30.400356
window_56,2025-02-25,2026-09-11T23:40:25.862603188+08:00,1789141225.86,45.064554417,5,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,49.014563
window_56,2025-02-26,2026-09-11T23:41:06.057097435+08:00,1789141266.06,36.380800543,7,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,40.194494
window_56,2025-02-27,2026-09-11T23:41:43.091947317+08:00,1789141303.09,33.693590251,9,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,37.034849
window_56,2025-02-28,2026-09-11T23:42:29.848463774+08:00,1789141349.85,41.689154666,9,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,46.756516
window_56,2025-03-01,2026-09-11T23:43:23.314718246+08:00,1789141403.31,48.64185458,9,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,53.466254
window_56,2025-03-02,2026-09-11T23:44:25.668222189+08:00,1789141465.67,57.595336626,9,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,62.353503
window_56,2025-03-03,2026-09-11T23:51:06.124373198+08:00,1789141866.12,377.486194792,9,0,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,400.456151
window_56,2025-03-04,2026-09-12T00:00:59.301376581+08:00,1789142459.3,539.233948332,9,3,0,0,False,c75415e523d909907569a9824dddde9e2ec1f2e6821fd2b695d3d8fbe1c82e26,False,593.177003
