scenario,t,interval,price_yuan_per_kwh,mu_yuan_per_kwh,lambda_yuan_per_kwh,charge_threshold,discharge_threshold,charge_gain,discharge_gain,tendency,actual_action,fixed_u,mode_blocks_tendency,E_min_active,E_max_active,charge_max_active,discharge_max_active
eta085_l100_pv100,112,18:30-18:40,1.2522,1.2522,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.32154775000000013,-0.03589999999999982,idle_band,idle,0,0,0,1,0,0
eta085_l100_pv100,113,18:40-18:50,1.2881,1.2881,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.3574477500000002,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv100,114,18:50-19:00,1.3466,1.2880999999999998,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.35744774999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv100,115,19:00-19:10,1.3523,1.2880999999999998,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.35744774999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv100,116,19:10-19:20,1.3445,1.2880999999999998,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.35744774999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv100,117,19:20-19:30,1.3483,1.2880999999999998,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.35744774999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv100,118,19:30-19:40,1.349,1.2880999999999998,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.35744774999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv100,119,19:40-19:50,1.3473,1.2880999999999998,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.35744774999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv100,120,19:50-20:00,1.3482,1.2880999999999998,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.35744774999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv100,121,20:00-20:10,1.3513,1.2880999999999998,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.35744774999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv100,122,20:10-20:20,1.34,1.2880999999999998,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.35744774999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv100,123,20:20-20:30,1.3489,1.2880999999999998,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.35744774999999995,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv100,124,20:30-20:40,1.3952,1.2880999999999998,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.35744774999999995,0.0,indifferent_boundary,discharge,0,0,1,0,0,0
eta085_l100_pv100,125,20:40-20:50,1.2226,1.2226,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.29194775000000006,-0.06549999999999989,idle_band,idle,0,0,1,0,0,0
eta085_l100_pv100,126,20:50-21:00,0.9332,0.9332,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.002547750000000182,-0.35489999999999977,idle_band,idle,0,0,1,0,0,0
eta085_l100_pv100,127,21:00-21:10,0.9068,0.9068,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.023852249999999797,-0.38129999999999975,charge,idle,0,1,1,0,0,0
eta085_l100_pv100,128,21:10-21:20,0.9371,0.9371,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.006447750000000196,-0.35099999999999976,idle_band,idle,0,0,1,0,0,0
eta085_l100_pv100,129,21:20-21:30,0.9371,0.9371,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.006447750000000196,-0.35099999999999976,idle_band,idle,0,0,1,0,0,0
eta085_l100_pv100,130,21:30-21:40,0.9871,0.9871,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.05644775000000013,-0.3009999999999998,idle_band,idle,0,0,1,0,0,0
eta085_l100_pv100,131,21:40-21:50,0.7764,0.7764,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.15425224999999987,-0.5116999999999998,charge,idle,0,1,1,0,0,0
eta085_l100_pv100,132,21:50-22:00,0.4209,0.4209,0.4988235294117647,0.424,0.5868512110726644,0.0030999999999999917,-0.16595121107266436,charge,charge,1,0,0,0,1,0
eta085_l100_pv100,133,22:00-22:10,0.3859,0.3859,0.4988235294117647,0.424,0.5868512110726644,0.03809999999999997,-0.20095121107266434,charge,charge,1,0,0,0,1,0
eta085_l100_pv100,134,22:10-22:20,0.4368,0.4368,0.4988235294117647,0.424,0.5868512110726644,-0.012800000000000034,-0.15005121107266434,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv100,135,22:20-22:30,0.4198,0.4198,0.4988235294117647,0.424,0.5868512110726644,0.0041999999999999815,-0.16705121107266435,charge,charge,1,0,0,0,1,0
eta085_l100_pv100,136,22:30-22:40,0.4186,0.4186,0.4988235294117647,0.424,0.5868512110726644,0.00539999999999996,-0.16825121107266433,charge,charge,1,0,0,0,1,0
eta085_l100_pv100,137,22:40-22:50,0.4241,0.4241,0.4988235294117647,0.424,0.5868512110726644,-9.999999999998899e-05,-0.16275121107266438,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv100,138,22:50-23:00,0.4237,0.4237,0.4988235294117647,0.424,0.5868512110726644,0.00029999999999996696,-0.16315121107266434,charge,charge,1,0,0,0,1,0
eta085_l100_pv100,139,23:00-23:10,0.4248,0.4248,0.4988235294117647,0.424,0.5868512110726644,-0.0008000000000000229,-0.16205121107266435,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv100,140,23:10-23:20,0.424,0.424,0.4988235294117647,0.424,0.5868512110726644,0.0,-0.16285121107266437,indifferent_boundary,idle,0,0,0,0,0,0
eta085_l100_pv100,141,23:20-23:30,0.422,0.422,0.4988235294117647,0.424,0.5868512110726644,0.0020000000000000018,-0.16485121107266437,charge,charge,1,0,0,0,1,0
eta085_l100_pv100,142,23:30-23:40,0.424,0.424,0.4988235294117647,0.424,0.5868512110726644,0.0,-0.16285121107266437,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv100,143,23:40-23:50,0.4271,0.4271,0.4988235294117647,0.424,0.5868512110726644,-0.0030999999999999917,-0.15975121107266438,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv100,144,23:50-24:00,0.4276,0.4276,0.4988235294117647,0.424,0.5868512110726644,-0.003599999999999992,-0.15925121107266438,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,1,00:00-00:10,0.4248,0.4248,0.5034117647058823,0.42789999999999995,0.5922491349480968,0.003099999999999936,-0.16744913494809682,charge,charge,1,0,0,0,1,0
eta085_l100_pv105,2,00:10-00:20,0.4245,0.4245,0.5034117647058823,0.42789999999999995,0.5922491349480968,0.0033999999999999586,-0.16774913494809685,charge,charge,1,0,0,0,1,0
eta085_l100_pv105,3,00:20-00:30,0.4269,0.4269,0.5034117647058823,0.42789999999999995,0.5922491349480968,0.0009999999999999454,-0.16534913494809683,charge,charge,1,0,0,0,1,0
eta085_l100_pv105,4,00:30-00:40,0.4272,0.4272,0.5034117647058823,0.42789999999999995,0.5922491349480968,0.0006999999999999229,-0.1650491349480968,charge,charge,1,0,0,0,1,0
eta085_l100_pv105,5,00:40-00:50,0.4271,0.4271,0.5034117647058823,0.42789999999999995,0.5922491349480968,0.0007999999999999674,-0.16514913494809685,charge,charge,1,0,0,0,1,0
eta085_l100_pv105,6,00:50-01:00,0.4285,0.4285,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.0006000000000000449,-0.16374913494809684,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,7,01:00-01:10,0.4311,0.4311,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.003200000000000036,-0.16114913494809685,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,8,01:10-01:20,0.4302,0.4302,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.0023000000000000798,-0.1620491349480968,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,9,01:20-01:30,0.4279,0.4279,0.5034117647058823,0.42789999999999995,0.5922491349480968,-5.551115123125783e-17,-0.16434913494809683,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,10,01:30-01:40,0.4312,0.4312,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.0033000000000000806,-0.1610491349480968,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,11,01:40-01:50,0.4333,0.4333,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.005400000000000071,-0.15894913494809682,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,12,01:50-02:00,0.4311,0.4311,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.003200000000000036,-0.16114913494809685,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,13,02:00-02:10,0.4293,0.4293,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.0014000000000000679,-0.16294913494809682,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,14,02:10-02:20,0.4324,0.4324,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.0045000000000000595,-0.15984913494809683,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,15,02:20-02:30,0.4367,0.4367,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.00880000000000003,-0.15554913494809686,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,16,02:30-02:40,0.4348,0.4348,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.006900000000000073,-0.1574491349480968,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,17,02:40-02:50,0.4335,0.4335,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.005600000000000049,-0.15874913494809684,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,18,02:50-03:00,0.4357,0.4357,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.007800000000000029,-0.15654913494809686,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,19,03:00-03:10,0.4374,0.4374,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.009500000000000064,-0.15484913494809682,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,20,03:10-03:20,0.4371,0.4371,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.009200000000000041,-0.15514913494809685,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,21,03:20-03:30,0.4356,0.4356,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.00770000000000004,-0.15664913494809685,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,22,03:30-03:40,0.4353,0.4353,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.007400000000000073,-0.1569491349480968,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,23,03:40-03:50,0.436,0.436,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.008100000000000052,-0.15624913494809684,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,24,03:50-04:00,0.4378,0.4378,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.009900000000000075,-0.1544491349480968,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,25,04:00-04:10,0.4401,0.4401,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.012200000000000044,-0.15214913494809684,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,26,04:10-04:20,0.4389,0.4389,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.011000000000000065,-0.15334913494809682,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,27,04:20-04:30,0.4364,0.4364,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.008500000000000063,-0.15584913494809682,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,28,04:30-04:40,0.4393,0.4393,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.011400000000000077,-0.1529491349480968,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,29,04:40-04:50,0.4422,0.4422,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.014300000000000035,-0.15004913494809685,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,30,04:50-05:00,0.4395,0.4395,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.011600000000000055,-0.15274913494809683,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,31,05:00-05:10,0.4333,0.4333,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.005400000000000071,-0.15894913494809682,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,32,05:10-05:20,0.4439,0.4439,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.01600000000000007,-0.14834913494809682,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,33,05:20-05:30,0.4301,0.4301,0.5034117647058823,0.42789999999999995,0.5922491349480968,-0.0022000000000000353,-0.16214913494809685,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,34,05:30-05:40,0.3713,0.3713,0.5034117647058823,0.42789999999999995,0.5922491349480968,0.05659999999999993,-0.22094913494809681,charge,charge,1,0,0,1,1,0
eta085_l100_pv105,35,05:40-05:50,0.5708,0.5708,0.5484705882352942,0.4662,0.6452595155709343,-0.10459999999999997,-0.07445951557093433,idle_band,idle,0,0,0,1,0,0
eta085_l100_pv105,36,05:50-06:00,0.9099,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,37,06:00-06:10,0.9368,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,38,06:10-06:20,0.8758,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,39,06:20-06:30,0.8759,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,40,06:30-06:40,0.8601,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,41,06:40-06:50,0.8442,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,42,06:50-07:00,0.8334,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,43,07:00-07:10,0.8092,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,44,07:10-07:20,0.7972,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,45,07:20-07:30,0.7644,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,46,07:30-07:40,0.6899,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,47,07:40-07:50,0.86,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,48,07:50-08:00,1.1617,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,49,08:00-08:10,1.1683,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,50,08:10-08:20,1.0956,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,51,08:20-08:30,1.0849,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,52,08:30-08:40,1.061,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,53,08:40-08:50,1.043,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,54,08:50-09:00,1.036,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,55,09:00-09:10,1.0147,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,56,09:10-09:20,0.9922,0.6452595155709343,0.5484705882352942,0.4662,0.6452595155709343,-0.1790595155709343,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,57,09:20-09:30,0.97,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,58,09:30-09:40,0.9422,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,59,09:40-09:50,0.9569,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,60,09:50-10:00,0.9977,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,61,10:00-10:10,0.9919,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,62,10:10-10:20,0.9588,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,63,10:20-10:30,0.9549,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,64,10:30-10:40,0.9839,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,65,10:40-10:50,0.799,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,66,10:50-11:00,0.5025,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,67,11:00-11:10,0.4662,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,68,11:10-11:20,0.5007,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,69,11:20-11:30,0.4827,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,70,11:30-11:40,0.4785,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,71,11:40-11:50,0.4662,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,72,11:50-12:00,0.4432,0.4432,0.5484705882352942,0.4662,0.6452595155709343,0.02300000000000002,-0.20205951557093432,charge,charge,1,0,0,0,1,0
eta085_l100_pv105,73,12:00-12:10,0.4411,0.4411,0.5484705882352942,0.4662,0.6452595155709343,0.02510000000000001,-0.2041595155709343,charge,charge,1,0,0,0,1,0
eta085_l100_pv105,74,12:10-12:20,0.4551,0.4551,0.5484705882352942,0.4662,0.6452595155709343,0.011099999999999999,-0.1901595155709343,charge,charge,1,0,0,0,1,0
eta085_l100_pv105,75,12:20-12:30,0.4463,0.4463,0.5484705882352942,0.4662,0.6452595155709343,0.01990000000000003,-0.19895951557093433,charge,charge,1,0,0,0,1,0
eta085_l100_pv105,76,12:30-12:40,0.4113,0.4113,0.5484705882352942,0.4662,0.6452595155709343,0.054900000000000004,-0.2339595155709343,charge,charge,1,0,0,0,1,0
eta085_l100_pv105,77,12:40-12:50,0.5682,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,78,12:50-13:00,0.8279,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,79,13:00-13:10,0.8636,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,80,13:10-13:20,0.8416,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,81,13:20-13:30,0.8618,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,82,13:30-13:40,0.8623,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,83,13:40-13:50,0.9026,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,84,13:50-14:00,0.9754,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,85,14:00-14:10,1.0002,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,86,14:10-14:20,0.9978,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,87,14:20-14:30,1.0271,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,0,0,0
eta085_l100_pv105,88,14:30-14:40,1.0906,0.4662,0.5484705882352942,0.4662,0.6452595155709343,0.0,-0.1790595155709343,indifferent_boundary,charge,1,0,0,1,0,0
eta085_l100_pv105,89,14:40-14:50,0.9376,0.9134948096885813,0.7764705882352941,0.66,0.9134948096885813,-0.2534948096885813,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
eta085_l100_pv105,90,14:50-15:00,0.6694,0.6694,0.7764705882352941,0.66,0.9134948096885813,-0.009399999999999964,-0.24409480968858133,idle_band,idle,0,0,0,0,0,0
eta085_l100_pv105,91,15:00-15:10,0.66,0.66,0.7764705882352941,0.66,0.9134948096885813,0.0,-0.2534948096885813,indifferent_boundary,charge,1,0,0,1,0,0
eta085_l100_pv105,92,15:10-15:20,0.7217,0.7217,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.20895224999999984,-0.5663999999999998,charge,idle,0,1,0,1,0,0
eta085_l100_pv105,93,15:20-15:30,0.7308,0.7308,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.19985224999999984,-0.5572999999999998,charge,idle,0,1,0,1,0,0
eta085_l100_pv105,94,15:30-15:40,0.7534,0.7534,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.1772522499999999,-0.5346999999999998,charge,idle,0,1,0,1,0,0
eta085_l100_pv105,95,15:40-15:50,0.7823,0.7823,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.14835224999999985,-0.5057999999999998,charge,idle,0,1,0,1,0,0
eta085_l100_pv105,96,15:50-16:00,0.8055,0.8055,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.12515224999999985,-0.4825999999999998,charge,idle,0,1,0,1,0,0
eta085_l100_pv105,97,16:00-16:10,0.8271,0.8271,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.1035522499999999,-0.46099999999999985,charge,idle,0,1,0,1,0,0
eta085_l100_pv105,98,16:10-16:20,0.8519,0.8519,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.07875224999999986,-0.4361999999999998,charge,idle,0,1,0,1,0,0
eta085_l100_pv105,99,16:20-16:30,0.8791,0.8791,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.051552249999999855,-0.4089999999999998,charge,idle,0,1,0,1,0,0
eta085_l100_pv105,100,16:30-16:40,0.9024,0.9024,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.028252249999999868,-0.3856999999999998,charge,idle,0,1,0,1,0,0
eta085_l100_pv105,101,16:40-16:50,0.9163,0.9163,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.014352249999999844,-0.3717999999999998,charge,idle,0,1,0,1,0,0
eta085_l100_pv105,102,16:50-17:00,0.9264,0.9264,1.0948849999999999,0.9306522499999998,1.2880999999999998,0.004252249999999846,-0.3616999999999998,charge,idle,0,1,0,1,0,0
eta085_l100_pv105,103,17:00-17:10,0.9462,0.9462,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.015547750000000193,-0.34189999999999976,idle_band,idle,0,0,0,1,0,0
eta085_l100_pv105,104,17:10-17:20,0.9742,0.9742,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.04354775000000011,-0.31389999999999985,idle_band,idle,0,0,0,1,0,0
eta085_l100_pv105,105,17:20-17:30,0.9862,0.9862,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.05554775000000012,-0.30189999999999984,idle_band,idle,0,0,0,1,0,0
eta085_l100_pv105,106,17:30-17:40,0.976,0.976,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.04534775000000013,-0.3120999999999998,idle_band,idle,0,0,0,1,0,0
eta085_l100_pv105,107,17:40-17:50,1.0742,1.0742,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.1435477500000002,-0.21389999999999976,idle_band,idle,0,0,0,1,0,0
eta085_l100_pv105,108,17:50-18:00,1.2313,1.2313,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.3006477500000002,-0.05679999999999974,idle_band,idle,0,0,0,1,0,0
eta085_l100_pv105,109,18:00-18:10,1.2561,1.2561,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.32544775000000015,-0.031999999999999806,idle_band,idle,0,0,0,1,0,0
eta085_l100_pv105,110,18:10-18:20,1.2447,1.2447,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.31404775000000007,-0.04339999999999988,idle_band,idle,0,0,0,1,0,0
eta085_l100_pv105,111,18:20-18:30,1.2545,1.2545,1.0948849999999999,0.9306522499999998,1.2880999999999998,-0.3238477500000001,-0.03359999999999985,idle_band,idle,0,0,0,1,0,0
