model_file,source_line,source_text,section,implementation_file,function,code_line,verification,evidence_file,acceptance
docs/1/final/第一问_MILP_边际价值强化版.md,858,以及储能状态转移残差：,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,860,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,861,r_t^{\mathrm{soc}},11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,862,=,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,863,E_t-E_{t-1}-\eta_c C_t+\frac{D_t}{\eta_d}.,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,864,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,866,要求：,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,868,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,869,\boxed{,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,870,"\max_t|r_t^{\mathrm{bal}}|\le\varepsilon,",11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,871,\qquad,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,872,\max_t|r_t^{\mathrm{soc}}|\le\varepsilon.,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,873,},11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,874,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,876,同时核验：,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,878,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,879,"1200-\varepsilon\le E_t\le10800+\varepsilon,",11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,880,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,882,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,883,"0\le C_t,D_t\le Q_{\max}+\varepsilon,",11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,884,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,886,不存在 $C_t>\varepsilon$ 与 $D_t>\varepsilon$ 同时成立的时段，并满足：,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,888,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,889,"|E_0-6000|\le\varepsilon,",11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,890,\qquad,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,891,|E_{144}-6000|\le\varepsilon.,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,892,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,894,最后根据最终购电量重新计算目标函数：,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,896,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,897,J_{\mathrm{recalc}},11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,898,=,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,899,"\sum_{t=1}^{144}p_tG_t,",11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,900,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,902,并要求：,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,904,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,905,\boxed{,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,906,|J_{\mathrm{solver}}-J_{\mathrm{recalc}}|\le\varepsilon.,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,907,},11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,908,$$,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,910,上述检查用于确认求解器返回的最优解在物理约束、状态方程和目标函数三个层面均保持一致。,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,912,---,11.1,src/q1/model.py,check_solution,206,独立重算物理残差、边界、互斥、首尾与费用,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,914,## 11.2 MILP 全局最优性检查,11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,916,由于模型含有二元充放电状态变量，求解时记录最优整数目标值 $J^{\mathrm{UB}}$、分支定界过程得到的全局下界 $J^{\mathrm{LB}}$ 以及 MIP Gap：,11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,918,$$,11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,919,\mathrm{Gap},11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,920,=,11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,921,\frac{|J^{\mathrm{UB}}-J^{\mathrm{LB}}|},11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,922,"{\max\{1,|J^{\mathrm{UB}}|\}}.",11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,923,$$,11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,925,当求解器返回 `OPTIMAL` 且：,11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,927,$$,11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,928,\boxed{,11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,929,\mathrm{Gap}\le10^{-6},11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,930,},11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,931,$$,11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,933,时，认为当前方案已达到给定数值精度下的 MILP 全局最优。,11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,935,该检验直接保证第一问得到的购电与储能方案不是局部或启发式结果，而是所建立 MILP 模型下的全局最优解。,11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,937,---,11.2,src/q1/model.py,check_solution,206,OPTIMAL、UB/LB、相对gap<=1e-6,outputs/q1/raw/validation.json,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,939,## 11.3 LP 连续松弛与整数性诊断,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,941,为考察充放电状态整数约束对最优目标值的实际影响，在保持其余约束完全不变的前提下，将：,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,943,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,944,"u_t\in\{0,1\}",11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,945,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,947,松弛为：,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,949,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,950,\boxed{,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,951,"0\le u_t\le1,",11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,952,},11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,953,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,955,从而得到原 MILP 的线性规划连续松弛，其最优目标值记为：,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,957,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,958,J_{\mathrm{LPR}}^*.,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,959,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,961,由于连续松弛扩大了原 MILP 的可行域，必有：,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,963,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,964,\boxed{,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,965,J_{\mathrm{LPR}}^*\le J_{\mathrm{MILP}}^*.,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,966,},11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,967,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,969,定义整数松弛间隙：,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,971,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,972,\boxed{,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,973,\mathrm{Gap}_{\mathrm{IP}},11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,974,=,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,975,\frac{J_{\mathrm{MILP}}^*-J_{\mathrm{LPR}}^*},11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,976,"{\max\{1,|J_{\mathrm{MILP}}^*|\}}.",11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,977,},11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,978,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,980,除比较目标函数外，还统计连续松弛解中的分数状态变量与同时充放电时段：,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,982,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,983,N_{\mathrm{frac}},11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,984,=,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,985,"\#\{t:\varepsilon<u_t<1-\varepsilon\},",11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,986,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,988,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,989,N_{\mathrm{sim}},11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,990,=,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,991,"\#\{t:C_t>\varepsilon,\ D_t>\varepsilon\}.",11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,992,$$,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,994,若本算例得到 $\mathrm{Gap}_{\mathrm{IP}}\approx0$，只能说明**本算例下连续松弛较紧**，不能据此声称 MILP 与 LP 在理论上普遍等价：,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,996,- 若 $N_{\mathrm{sim}}>0$，说明 LP 松弛出现了同时充、放电的非物理调度，不能直接替代主 MILP；,11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
docs/1/final/第一问_MILP_边际价值强化版.md,997,"- 若仅有 $N_{\mathrm{frac}}>0$ 而 $N_{\mathrm{sim}}=0$，则只说明辅助状态变量 $u_t$ 在松弛解中不是整数，并不必然意味着 $C_t,D_t$ 本身非物理。",11.3,src/q1/analysis.py,run_analysis,177,同约束仅放松u整数性，IP gap/Nfrac/Nsim诊断,outputs/processed/q1/lp_diagnosis.csv,见当前验收报告逐项复核；符号与重复原句复用同节实现
