issue,target,horizon_hours,forecast_kw,date,issue_hour,actual_kw,error_kw
2025-06-05 00:00:00,2025-06-05 12:00:00,12,6325.8831,2025-06-05,0,6941.5500000000002,-615.66690000000017
2025-06-05 00:00:00,2025-06-05 13:00:00,13,7136.7245999999996,2025-06-05,0,6907.125,229.59959999999955
2025-06-05 00:00:00,2025-06-05 14:00:00,14,6586.0036,2025-06-05,0,6183.0749999999998,402.92860000000019
2025-06-05 00:00:00,2025-06-05 15:00:00,15,4895.0878000000002,2025-06-05,0,4553.7749999999996,341.31280000000061
2025-06-05 00:00:00,2025-06-05 16:00:00,16,4430.6755000000003,2025-06-05,0,3692.9250000000002,737.7505000000001
2025-06-05 00:00:00,2025-06-05 17:00:00,17,3092.2125000000001,2025-06-05,0,2610.5999999999999,481.61250000000018
2025-06-05 00:00:00,2025-06-05 18:00:00,18,1267.5,2025-06-05,0,1149.7874999999999,117.71250000000009
2025-06-05 00:00:00,2025-06-05 19:00:00,19,0,2025-06-05,0,0,0
2025-06-05 00:00:00,2025-06-05 20:00:00,20,0,2025-06-05,0,0,0
2025-06-05 00:00:00,2025-06-05 21:00:00,21,0,2025-06-05,0,0,0
2025-06-05 00:00:00,2025-06-05 22:00:00,22,0,2025-06-05,0,0,0
2025-06-05 00:00:00,2025-06-05 23:00:00,23,0,2025-06-05,0,0,0
2025-06-05 00:00:00,2025-06-06 00:00:00,24,0,2025-06-05,0,0,0
2025-06-05 06:00:00,2025-06-05 07:00:00,1,1992.992,2025-06-05,6,1987.05,5.9420000000000073
2025-06-05 06:00:00,2025-06-05 08:00:00,2,3440.0043000000001,2025-06-05,6,3415.4250000000002,24.579299999999876
2025-06-05 06:00:00,2025-06-05 09:00:00,3,4906.7803000000004,2025-06-05,6,4872.6374999999998,34.142800000000534
2025-06-05 06:00:00,2025-06-05 10:00:00,4,6288.3168999999998,2025-06-05,6,6332.5500000000002,-44.233100000000377
2025-06-05 06:00:00,2025-06-05 11:00:00,5,6725.4884000000002,2025-06-05,6,6961.7624999999998,-236.27409999999963
2025-06-05 06:00:00,2025-06-05 12:00:00,6,6997.9116999999997,2025-06-05,6,6941.5500000000002,56.361699999999473
2025-06-05 06:00:00,2025-06-05 13:00:00,7,7051.1427000000003,2025-06-05,6,6907.125,144.01770000000033
2025-06-05 06:00:00,2025-06-05 14:00:00,8,6156.7937000000002,2025-06-05,6,6183.0749999999998,-26.281299999999646
2025-06-05 06:00:00,2025-06-05 15:00:00,9,4517.4593999999997,2025-06-05,6,4553.7749999999996,-36.315599999999904
2025-06-05 06:00:00,2025-06-05 16:00:00,10,4010.9486000000002,2025-06-05,6,3692.9250000000002,318.02359999999999
2025-06-05 06:00:00,2025-06-05 17:00:00,11,2659.7914000000001,2025-06-05,6,2610.5999999999999,49.191400000000158
2025-06-05 06:00:00,2025-06-05 18:00:00,12,1092.5151000000001,2025-06-05,6,1149.7874999999999,-57.272399999999834
2025-06-05 06:00:00,2025-06-05 19:00:00,13,0,2025-06-05,6,0,0
2025-06-05 06:00:00,2025-06-05 20:00:00,14,0,2025-06-05,6,0,0
2025-06-05 06:00:00,2025-06-05 21:00:00,15,0,2025-06-05,6,0,0
2025-06-05 06:00:00,2025-06-05 22:00:00,16,0,2025-06-05,6,0,0
2025-06-05 06:00:00,2025-06-05 23:00:00,17,0,2025-06-05,6,0,0
2025-06-05 06:00:00,2025-06-06 00:00:00,18,0,2025-06-05,6,0,0
2025-06-05 06:00:00,2025-06-06 01:00:00,19,0,2025-06-05,6,0,0
2025-06-05 06:00:00,2025-06-06 02:00:00,20,0,2025-06-05,6,0,0
2025-06-05 06:00:00,2025-06-06 03:00:00,21,0,2025-06-05,6,0,0
2025-06-05 06:00:00,2025-06-06 04:00:00,22,0,2025-06-05,6,0,0
2025-06-05 06:00:00,2025-06-06 05:00:00,23,0,2025-06-05,6,0,0
2025-06-05 06:00:00,2025-06-06 06:00:00,24,1039.8715999999999,2025-06-05,6,875.21249999999998,164.65909999999997
2025-06-05 12:00:00,2025-06-05 13:00:00,1,6992.0227999999997,2025-06-05,12,6907.125,84.897799999999734
2025-06-05 12:00:00,2025-06-05 14:00:00,2,6291.5886,2025-06-05,12,6183.0749999999998,108.51360000000022
2025-06-05 12:00:00,2025-06-05 15:00:00,3,4681.8212999999996,2025-06-05,12,4553.7749999999996,128.04629999999997
2025-06-05 12:00:00,2025-06-05 16:00:00,4,3764.7991999999999,2025-06-05,12,3692.9250000000002,71.874199999999746
2025-06-05 12:00:00,2025-06-05 17:00:00,5,2606.7638999999999,2025-06-05,12,2610.5999999999999,-3.8360999999999876
2025-06-05 12:00:00,2025-06-05 18:00:00,6,1154.9444000000001,2025-06-05,12,1149.7874999999999,5.1569000000001779
2025-06-05 12:00:00,2025-06-05 19:00:00,7,0,2025-06-05,12,0,0
2025-06-05 12:00:00,2025-06-05 20:00:00,8,0,2025-06-05,12,0,0
2025-06-05 12:00:00,2025-06-05 21:00:00,9,0,2025-06-05,12,0,0
2025-06-05 12:00:00,2025-06-05 22:00:00,10,0,2025-06-05,12,0,0
2025-06-05 12:00:00,2025-06-05 23:00:00,11,0,2025-06-05,12,0,0
2025-06-05 12:00:00,2025-06-06 00:00:00,12,0,2025-06-05,12,0,0
2025-06-05 12:00:00,2025-06-06 01:00:00,13,0,2025-06-05,12,0,0
2025-06-05 12:00:00,2025-06-06 02:00:00,14,0,2025-06-05,12,0,0
2025-06-05 12:00:00,2025-06-06 03:00:00,15,0,2025-06-05,12,0,0
2025-06-05 12:00:00,2025-06-06 04:00:00,16,0,2025-06-05,12,0,0
2025-06-05 12:00:00,2025-06-06 05:00:00,17,0,2025-06-05,12,0,0
2025-06-05 12:00:00,2025-06-06 06:00:00,18,883.50289999999995,2025-06-05,12,875.21249999999998,8.2903999999999769
2025-06-05 12:00:00,2025-06-06 07:00:00,19,2239.1318999999999,2025-06-05,12,2287.4625000000001,-48.330600000000231
2025-06-05 12:00:00,2025-06-06 08:00:00,20,3384.0234,2025-06-05,12,3731.5500000000002,-347.52660000000014
2025-06-05 12:00:00,2025-06-06 09:00:00,21,5639.8162000000002,2025-06-05,12,5052.1875,587.62870000000021
2025-06-05 12:00:00,2025-06-06 10:00:00,22,7756.1625000000004,2025-06-05,12,5724.4875000000002,2031.6750000000002
2025-06-05 12:00:00,2025-06-06 11:00:00,23,8939.2124999999996,2025-06-05,12,6382.8374999999996,2556.375
2025-06-05 12:00:00,2025-06-06 12:00:00,24,9457.5,2025-06-05,12,6365.25,3092.25
2025-06-05 18:00:00,2025-06-05 19:00:00,1,0,2025-06-05,18,0,0
2025-06-05 18:00:00,2025-06-05 20:00:00,2,0,2025-06-05,18,0,0
2025-06-05 18:00:00,2025-06-05 21:00:00,3,0,2025-06-05,18,0,0
2025-06-05 18:00:00,2025-06-05 22:00:00,4,0,2025-06-05,18,0,0
2025-06-05 18:00:00,2025-06-05 23:00:00,5,0,2025-06-05,18,0,0
2025-06-05 18:00:00,2025-06-06 00:00:00,6,0,2025-06-05,18,0,0
2025-06-05 18:00:00,2025-06-06 01:00:00,7,0,2025-06-05,18,0,0
2025-06-05 18:00:00,2025-06-06 02:00:00,8,0,2025-06-05,18,0,0
2025-06-05 18:00:00,2025-06-06 03:00:00,9,0,2025-06-05,18,0,0
2025-06-05 18:00:00,2025-06-06 04:00:00,10,0,2025-06-05,18,0,0
2025-06-05 18:00:00,2025-06-06 05:00:00,11,0,2025-06-05,18,0,0
2025-06-05 18:00:00,2025-06-06 06:00:00,12,819.24630000000002,2025-06-05,18,875.21249999999998,-55.966199999999958
2025-06-05 18:00:00,2025-06-06 07:00:00,13,2353.2011000000002,2025-06-05,18,2287.4625000000001,65.738600000000133
2025-06-05 18:00:00,2025-06-06 08:00:00,14,3857.6732000000002,2025-06-05,18,3731.5500000000002,126.1232
2025-06-05 18:00:00,2025-06-06 09:00:00,15,4870.2071999999998,2025-06-05,18,5052.1875,-181.98030000000017
2025-06-05 18:00:00,2025-06-06 10:00:00,16,5256.3198000000002,2025-06-05,18,5724.4875000000002,-468.16769999999997
2025-06-05 18:00:00,2025-06-06 11:00:00,17,5899.8132999999998,2025-06-05,18,6382.8374999999996,-483.02419999999984
2025-06-05 18:00:00,2025-06-06 12:00:00,18,5358.1052,2025-06-05,18,6365.25,-1007.1448
2025-06-05 18:00:00,2025-06-06 13:00:00,19,6031.5466999999999,2025-06-05,18,5975.25,56.296699999999873
2025-06-05 18:00:00,2025-06-06 14:00:00,20,5499.1043,2025-06-05,18,4864.5375000000004,634.5667999999996
2025-06-05 18:00:00,2025-06-06 15:00:00,21,4845.482,2025-06-05,18,4583.2875000000004,262.19449999999961
2025-06-05 18:00:00,2025-06-06 16:00:00,22,3103.9095000000002,2025-06-05,18,2874.5250000000001,229.38450000000012
2025-06-05 18:00:00,2025-06-06 17:00:00,23,2643.5266000000001,2025-06-05,18,2142.75,500.77660000000014
2025-06-05 18:00:00,2025-06-06 18:00:00,24,989.0933,2025-06-05,18,947.70000000000005,41.393299999999954
2025-06-06 00:00:00,2025-06-06 01:00:00,1,0,2025-06-06,0,0,0
2025-06-06 00:00:00,2025-06-06 02:00:00,2,0,2025-06-06,0,0,0
2025-06-06 00:00:00,2025-06-06 03:00:00,3,0,2025-06-06,0,0,0
2025-06-06 00:00:00,2025-06-06 04:00:00,4,0,2025-06-06,0,0,0
2025-06-06 00:00:00,2025-06-06 05:00:00,5,0,2025-06-06,0,0,0
2025-06-06 00:00:00,2025-06-06 06:00:00,6,882.31060000000002,2025-06-06,0,875.21249999999998,7.0981000000000449
2025-06-06 00:00:00,2025-06-06 07:00:00,7,2310.9331999999999,2025-06-06,0,2287.4625000000001,23.470699999999852
2025-06-06 00:00:00,2025-06-06 08:00:00,8,3712.4933999999998,2025-06-06,0,3731.5500000000002,-19.056600000000344
2025-06-06 00:00:00,2025-06-06 09:00:00,9,5127.8531000000003,2025-06-06,0,5052.1875,75.665600000000268
2025-06-06 00:00:00,2025-06-06 10:00:00,10,5300.6233000000002,2025-06-06,0,5724.4875000000002,-423.86419999999998
2025-06-06 00:00:00,2025-06-06 11:00:00,11,6259.5079999999998,2025-06-06,0,6382.8374999999996,-123.32949999999983
2025-06-06 00:00:00,2025-06-06 12:00:00,12,6632.5370999999996,2025-06-06,0,6365.25,267.28709999999955
2025-06-06 00:00:00,2025-06-06 13:00:00,13,6355.7613000000001,2025-06-06,0,5975.25,380.51130000000012
2025-06-06 00:00:00,2025-06-06 14:00:00,14,5134.8107,2025-06-06,0,4864.5375000000004,270.27319999999963
2025-06-06 00:00:00,2025-06-06 15:00:00,15,4663.0771999999997,2025-06-06,0,4583.2875000000004,79.789699999999357
2025-06-06 00:00:00,2025-06-06 16:00:00,16,2728.8892000000001,2025-06-06,0,2874.5250000000001,-145.63580000000002
2025-06-06 00:00:00,2025-06-06 17:00:00,17,1773.7929999999999,2025-06-06,0,2142.75,-368.95700000000011
2025-06-06 00:00:00,2025-06-06 18:00:00,18,848.30489999999998,2025-06-06,0,947.70000000000005,-99.39510000000007
2025-06-06 00:00:00,2025-06-06 19:00:00,19,0,2025-06-06,0,0,0
2025-06-06 00:00:00,2025-06-06 20:00:00,20,0,2025-06-06,0,0,0
2025-06-06 00:00:00,2025-06-06 21:00:00,21,0,2025-06-06,0,0,0
2025-06-06 00:00:00,2025-06-06 22:00:00,22,0,2025-06-06,0,0,0
2025-06-06 00:00:00,2025-06-06 23:00:00,23,0,2025-06-06,0,0,0
2025-06-06 00:00:00,2025-06-07 00:00:00,24,0,2025-06-06,0,0,0
2025-06-06 06:00:00,2025-06-06 07:00:00,1,2290.9555,2025-06-06,6,2287.4625000000001,3.4929999999999382
2025-06-06 06:00:00,2025-06-06 08:00:00,2,3742.8087999999998,2025-06-06,6,3731.5500000000002,11.25879999999961
2025-06-06 06:00:00,2025-06-06 09:00:00,3,5139.5950999999995,2025-06-06,6,5052.1875,87.407599999999547
2025-06-06 06:00:00,2025-06-06 10:00:00,4,5949.7862999999998,2025-06-06,6,5724.4875000000002,225.29879999999957
2025-06-06 06:00:00,2025-06-06 11:00:00,5,6929.9087,2025-06-06,6,6382.8374999999996,547.07120000000032
2025-06-06 06:00:00,2025-06-06 12:00:00,6,7128.1623,2025-06-06,6,6365.25,762.91229999999996
2025-06-06 06:00:00,2025-06-06 13:00:00,7,6614.9306999999999,2025-06-06,6,5975.25,639.68069999999989
2025-06-06 06:00:00,2025-06-06 14:00:00,8,5238.4947000000002,2025-06-06,6,4864.5375000000004,373.95719999999983
2025-06-06 06:00:00,2025-06-06 15:00:00,9,4897.2794999999996,2025-06-06,6,4583.2875000000004,313.99199999999928
2025-06-06 06:00:00,2025-06-06 16:00:00,10,2921.7062000000001,2025-06-06,6,2874.5250000000001,47.18119999999999
2025-06-06 06:00:00,2025-06-06 17:00:00,11,2081.7858999999999,2025-06-06,6,2142.75,-60.964100000000144
2025-06-06 06:00:00,2025-06-06 18:00:00,12,922.05340000000001,2025-06-06,6,947.70000000000005,-25.646600000000035
2025-06-06 06:00:00,2025-06-06 19:00:00,13,0,2025-06-06,6,0,0
2025-06-06 06:00:00,2025-06-06 20:00:00,14,0,2025-06-06,6,0,0
2025-06-06 06:00:00,2025-06-06 21:00:00,15,0,2025-06-06,6,0,0
2025-06-06 06:00:00,2025-06-06 22:00:00,16,0,2025-06-06,6,0,0
2025-06-06 06:00:00,2025-06-06 23:00:00,17,0,2025-06-06,6,0,0
2025-06-06 06:00:00,2025-06-07 00:00:00,18,0,2025-06-06,6,0,0
2025-06-06 06:00:00,2025-06-07 01:00:00,19,0,2025-06-06,6,0,0
2025-06-06 06:00:00,2025-06-07 02:00:00,20,0,2025-06-06,6,0,0
2025-06-06 06:00:00,2025-06-07 03:00:00,21,0,2025-06-06,6,0,0
2025-06-06 06:00:00,2025-06-07 04:00:00,22,0,2025-06-06,6,0,0
2025-06-06 06:00:00,2025-06-07 05:00:00,23,0,2025-06-06,6,0,0
2025-06-06 06:00:00,2025-06-07 06:00:00,24,1275.1500000000001,2025-06-06,6,981.45000000000005,293.70000000000005
2025-06-06 12:00:00,2025-06-06 13:00:00,1,6041.6579000000002,2025-06-06,12,5975.25,66.407900000000154
2025-06-06 12:00:00,2025-06-06 14:00:00,2,4928.2286999999997,2025-06-06,12,4864.5375000000004,63.691199999999299
2025-06-06 12:00:00,2025-06-06 15:00:00,3,4732.2507999999998,2025-06-06,12,4583.2875000000004,148.96329999999944
2025-06-06 12:00:00,2025-06-06 16:00:00,4,2993.1992,2025-06-06,12,2874.5250000000001,118.67419999999993
2025-06-06 12:00:00,2025-06-06 17:00:00,5,2242.3247999999999,2025-06-06,12,2142.75,99.574799999999868
2025-06-06 12:00:00,2025-06-06 18:00:00,6,997.89710000000002,2025-06-06,12,947.70000000000005,50.197099999999978
2025-06-06 12:00:00,2025-06-06 19:00:00,7,0,2025-06-06,12,0,0
2025-06-06 12:00:00,2025-06-06 20:00:00,8,0,2025-06-06,12,0,0
2025-06-06 12:00:00,2025-06-06 21:00:00,9,0,2025-06-06,12,0,0
2025-06-06 12:00:00,2025-06-06 22:00:00,10,0,2025-06-06,12,0,0
2025-06-06 12:00:00,2025-06-06 23:00:00,11,0,2025-06-06,12,0,0
2025-06-06 12:00:00,2025-06-07 00:00:00,12,0,2025-06-06,12,0,0
2025-06-06 12:00:00,2025-06-07 01:00:00,13,0,2025-06-06,12,0,0
2025-06-06 12:00:00,2025-06-07 02:00:00,14,0,2025-06-06,12,0,0
2025-06-06 12:00:00,2025-06-07 03:00:00,15,0,2025-06-06,12,0,0
2025-06-06 12:00:00,2025-06-07 04:00:00,16,0,2025-06-06,12,0,0
2025-06-06 12:00:00,2025-06-07 05:00:00,17,0,2025-06-06,12,0,0
2025-06-06 12:00:00,2025-06-07 06:00:00,18,1170.1576,2025-06-06,12,981.45000000000005,188.70759999999996
2025-06-06 12:00:00,2025-06-07 07:00:00,19,3051.8618999999999,2025-06-06,12,2518.3499999999999,533.51189999999997
2025-06-06 12:00:00,2025-06-07 08:00:00,20,4316.5874999999996,2025-06-06,12,3485.0250000000001,831.56249999999955
2025-06-06 12:00:00,2025-06-07 09:00:00,21,5492.4233999999997,2025-06-06,12,4372.1625000000004,1120.2608999999993
2025-06-06 12:00:00,2025-06-07 10:00:00,22,6725.0445,2025-06-06,12,4900.4624999999996,1824.5820000000003
2025-06-06 12:00:00,2025-06-07 11:00:00,23,8284.2075000000004,2025-06-06,12,6184.2375000000002,2099.9700000000003
2025-06-06 12:00:00,2025-06-07 12:00:00,24,8645.3963999999996,2025-06-06,12,6337.875,2307.5213999999996
2025-06-06 18:00:00,2025-06-06 19:00:00,1,0,2025-06-06,18,0,0
2025-06-06 18:00:00,2025-06-06 20:00:00,2,0,2025-06-06,18,0,0
2025-06-06 18:00:00,2025-06-06 21:00:00,3,0,2025-06-06,18,0,0
2025-06-06 18:00:00,2025-06-06 22:00:00,4,0,2025-06-06,18,0,0
2025-06-06 18:00:00,2025-06-06 23:00:00,5,0,2025-06-06,18,0,0
2025-06-06 18:00:00,2025-06-07 00:00:00,6,0,2025-06-06,18,0,0
2025-06-06 18:00:00,2025-06-07 01:00:00,7,0,2025-06-06,18,0,0
2025-06-06 18:00:00,2025-06-07 02:00:00,8,0,2025-06-06,18,0,0
2025-06-06 18:00:00,2025-06-07 03:00:00,9,0,2025-06-06,18,0,0
2025-06-06 18:00:00,2025-06-07 04:00:00,10,0,2025-06-06,18,0,0
2025-06-06 18:00:00,2025-06-07 05:00:00,11,0,2025-06-06,18,0,0
2025-06-06 18:00:00,2025-06-07 06:00:00,12,855.7441,2025-06-06,18,981.45000000000005,-125.70590000000004
2025-06-06 18:00:00,2025-06-07 07:00:00,13,2389.8184000000001,2025-06-06,18,2518.3499999999999,-128.5315999999998
2025-06-06 18:00:00,2025-06-07 08:00:00,14,3159.3663999999999,2025-06-06,18,3485.0250000000001,-325.65860000000021
2025-06-06 18:00:00,2025-06-07 09:00:00,15,3933.6876000000002,2025-06-06,18,4372.1625000000004,-438.47490000000016
2025-06-06 18:00:00,2025-06-07 10:00:00,16,4438.8181000000004,2025-06-06,18,4900.4624999999996,-461.64439999999922
2025-06-06 18:00:00,2025-06-07 11:00:00,17,4984.3190000000004,2025-06-06,18,6184.2375000000002,-1199.9184999999998
2025-06-06 18:00:00,2025-06-07 12:00:00,18,6623.0998,2025-06-06,18,6337.875,285.22479999999996
2025-06-06 18:00:00,2025-06-07 13:00:00,19,6318.7237999999998,2025-06-06,18,5751.1499999999996,567.57380000000012
2025-06-06 18:00:00,2025-06-07 14:00:00,20,5212.2483000000002,2025-06-06,18,5481.75,-269.5016999999998
2025-06-06 18:00:00,2025-06-07 15:00:00,21,4675.7842000000001,2025-06-06,18,4930.6499999999996,-254.86579999999958
2025-06-06 18:00:00,2025-06-07 16:00:00,22,3500.6599000000001,2025-06-06,18,3688.9124999999999,-188.2525999999998
2025-06-06 18:00:00,2025-06-07 17:00:00,23,1227.7953,2025-06-06,18,2315.2125000000001,-1087.4172000000001
2025-06-06 18:00:00,2025-06-07 18:00:00,24,527.19780000000003,2025-06-06,18,1024.0125,-496.81470000000002
2025-06-07 00:00:00,2025-06-07 01:00:00,1,0,2025-06-07,0,0,0
2025-06-07 00:00:00,2025-06-07 02:00:00,2,0,2025-06-07,0,0,0
2025-06-07 00:00:00,2025-06-07 03:00:00,3,0,2025-06-07,0,0,0
2025-06-07 00:00:00,2025-06-07 04:00:00,4,0,2025-06-07,0,0,0
2025-06-07 00:00:00,2025-06-07 05:00:00,5,0,2025-06-07,0,0,0
2025-06-07 00:00:00,2025-06-07 06:00:00,6,921.52229999999997,2025-06-07,0,981.45000000000005,-59.927700000000073
2025-06-07 00:00:00,2025-06-07 07:00:00,7,2296.0608999999999,2025-06-07,0,2518.3499999999999,-222.28909999999996
2025-06-07 00:00:00,2025-06-07 08:00:00,8,3062.1885000000002,2025-06-07,0,3485.0250000000001,-422.83649999999989
2025-06-07 00:00:00,2025-06-07 09:00:00,9,3754.7910000000002,2025-06-07,0,4372.1625000000004,-617.3715000000002
2025-06-07 00:00:00,2025-06-07 10:00:00,10,4212.2115999999996,2025-06-07,0,4900.4624999999996,-688.2509
2025-06-07 00:00:00,2025-06-07 11:00:00,11,5471.6858000000002,2025-06-07,0,6184.2375000000002,-712.55169999999998
2025-06-07 00:00:00,2025-06-07 12:00:00,12,5500.0955999999996,2025-06-07,0,6337.875,-837.77940000000035
2025-06-07 00:00:00,2025-06-07 13:00:00,13,5291.2237999999998,2025-06-07,0,5751.1499999999996,-459.92619999999988
2025-06-07 00:00:00,2025-06-07 14:00:00,14,4775.3905000000004,2025-06-07,0,5481.75,-706.35949999999957
2025-06-07 00:00:00,2025-06-07 15:00:00,15,4395.2350999999999,2025-06-07,0,4930.6499999999996,-535.41489999999976
2025-06-07 00:00:00,2025-06-07 16:00:00,16,3238.4486000000002,2025-06-07,0,3688.9124999999999,-450.46389999999974
2025-06-07 00:00:00,2025-06-07 17:00:00,17,2620.9753000000001,2025-06-07,0,2315.2125000000001,305.76279999999997
2025-06-07 00:00:00,2025-06-07 18:00:00,18,1091.7402,2025-06-07,0,1024.0125,67.727699999999913
2025-06-07 00:00:00,2025-06-07 19:00:00,19,0,2025-06-07,0,0,0
2025-06-07 00:00:00,2025-06-07 20:00:00,20,0,2025-06-07,0,0,0
2025-06-07 00:00:00,2025-06-07 21:00:00,21,0,2025-06-07,0,0,0
2025-06-07 00:00:00,2025-06-07 22:00:00,22,0,2025-06-07,0,0,0
2025-06-07 00:00:00,2025-06-07 23:00:00,23,0,2025-06-07,0,0,0
2025-06-07 00:00:00,2025-06-08 00:00:00,24,0,2025-06-07,0,0,0
2025-06-07 06:00:00,2025-06-07 07:00:00,1,2499.788,2025-06-07,6,2518.3499999999999,-18.561999999999898
2025-06-07 06:00:00,2025-06-07 08:00:00,2,3466.0088000000001,2025-06-07,6,3485.0250000000001,-19.016200000000026
2025-06-07 06:00:00,2025-06-07 09:00:00,3,4419.9309999999996,2025-06-07,6,4372.1625000000004,47.768499999999221
2025-06-07 06:00:00,2025-06-07 10:00:00,4,5033.2254000000003,2025-06-07,6,4900.4624999999996,132.76290000000063
2025-06-07 06:00:00,2025-06-07 11:00:00,5,6404.317,2025-06-07,6,6184.2375000000002,220.07949999999983
2025-06-07 06:00:00,2025-06-07 12:00:00,6,6479.9884000000002,2025-06-07,6,6337.875,142.11340000000018
2025-06-07 06:00:00,2025-06-07 13:00:00,7,6109.6350000000002,2025-06-07,6,5751.1499999999996,358.48500000000058
2025-06-07 06:00:00,2025-06-07 14:00:00,8,5767.6063999999997,2025-06-07,6,5481.75,285.85639999999967
2025-06-07 06:00:00,2025-06-07 15:00:00,9,5339.7951000000003,2025-06-07,6,4930.6499999999996,409.14510000000064
2025-06-07 06:00:00,2025-06-07 16:00:00,10,4054.2937999999999,2025-06-07,6,3688.9124999999999,365.38130000000001
2025-06-07 06:00:00,2025-06-07 17:00:00,11,2611.8453,2025-06-07,6,2315.2125000000001,296.63279999999986
2025-06-07 06:00:00,2025-06-07 18:00:00,12,1106.6479999999999,2025-06-07,6,1024.0125,82.635499999999865
2025-06-07 06:00:00,2025-06-07 19:00:00,13,0,2025-06-07,6,0,0
2025-06-07 06:00:00,2025-06-07 20:00:00,14,0,2025-06-07,6,0,0
2025-06-07 06:00:00,2025-06-07 21:00:00,15,0,2025-06-07,6,0,0
2025-06-07 06:00:00,2025-06-07 22:00:00,16,0,2025-06-07,6,0,0
2025-06-07 06:00:00,2025-06-07 23:00:00,17,0,2025-06-07,6,0,0
2025-06-07 06:00:00,2025-06-08 00:00:00,18,0,2025-06-07,6,0,0
2025-06-07 06:00:00,2025-06-08 01:00:00,19,0,2025-06-07,6,0,0
2025-06-07 06:00:00,2025-06-08 02:00:00,20,0,2025-06-07,6,0,0
2025-06-07 06:00:00,2025-06-08 03:00:00,21,0,2025-06-07,6,0,0
2025-06-07 06:00:00,2025-06-08 04:00:00,22,0,2025-06-07,6,0,0
2025-06-07 06:00:00,2025-06-08 05:00:00,23,0,2025-06-07,6,0,0
2025-06-07 06:00:00,2025-06-08 06:00:00,24,854.69659999999999,2025-06-07,6,1023.15,-168.45339999999999
2025-06-07 12:00:00,2025-06-07 13:00:00,1,5747.5904,2025-06-07,12,5751.1499999999996,-3.5595999999995911
2025-06-07 12:00:00,2025-06-07 14:00:00,2,5458.4409999999998,2025-06-07,12,5481.75,-23.309000000000196
2025-06-07 12:00:00,2025-06-07 15:00:00,3,4927.9294,2025-06-07,12,4930.6499999999996,-2.7205999999996493
2025-06-07 12:00:00,2025-06-07 16:00:00,4,3511.9380000000001,2025-06-07,12,3688.9124999999999,-176.97449999999981
2025-06-07 12:00:00,2025-06-07 17:00:00,5,2151.2824000000001,2025-06-07,12,2315.2125000000001,-163.93010000000004
2025-06-07 12:00:00,2025-06-07 18:00:00,6,963.3356,2025-06-07,12,1024.0125,-60.676900000000046
2025-06-07 12:00:00,2025-06-07 19:00:00,7,0,2025-06-07,12,0,0
2025-06-07 12:00:00,2025-06-07 20:00:00,8,0,2025-06-07,12,0,0
2025-06-07 12:00:00,2025-06-07 21:00:00,9,0,2025-06-07,12,0,0
2025-06-07 12:00:00,2025-06-07 22:00:00,10,0,2025-06-07,12,0,0
2025-06-07 12:00:00,2025-06-07 23:00:00,11,0,2025-06-07,12,0,0
2025-06-07 12:00:00,2025-06-08 00:00:00,12,0,2025-06-07,12,0,0
2025-06-07 12:00:00,2025-06-08 01:00:00,13,0,2025-06-07,12,0,0
2025-06-07 12:00:00,2025-06-08 02:00:00,14,0,2025-06-07,12,0,0
2025-06-07 12:00:00,2025-06-08 03:00:00,15,0,2025-06-07,12,0,0
2025-06-07 12:00:00,2025-06-08 04:00:00,16,0,2025-06-07,12,0,0
2025-06-07 12:00:00,2025-06-08 05:00:00,17,0,2025-06-07,12,0,0
2025-06-07 12:00:00,2025-06-08 06:00:00,18,993.47360000000003,2025-06-07,12,1023.15,-29.676399999999944
2025-06-07 12:00:00,2025-06-08 07:00:00,19,2497.5221999999999,2025-06-07,12,2161.4625000000001,336.05969999999979
2025-06-07 12:00:00,2025-06-08 08:00:00,20,5301.9375,2025-06-07,12,4447.6499999999996,854.28750000000036
2025-06-07 12:00:00,2025-06-08 09:00:00,21,6613.8000000000002,2025-06-07,12,6434.6999999999998,179.10000000000036
2025-06-07 12:00:00,2025-06-08 10:00:00,22,7756.1625000000004,2025-06-07,12,7291.1999999999998,464.96250000000055
2025-06-07 12:00:00,2025-06-08 11:00:00,23,8939.2124999999996,2025-06-07,12,7347.6374999999998,1591.5749999999998
2025-06-07 12:00:00,2025-06-08 12:00:00,24,8324.7638000000006,2025-06-07,12,7249.1999999999998,1075.5638000000008
2025-06-07 18:00:00,2025-06-07 19:00:00,1,0,2025-06-07,18,0,0
2025-06-07 18:00:00,2025-06-07 20:00:00,2,0,2025-06-07,18,0,0
2025-06-07 18:00:00,2025-06-07 21:00:00,3,0,2025-06-07,18,0,0
2025-06-07 18:00:00,2025-06-07 22:00:00,4,0,2025-06-07,18,0,0
2025-06-07 18:00:00,2025-06-07 23:00:00,5,0,2025-06-07,18,0,0
2025-06-07 18:00:00,2025-06-08 00:00:00,6,0,2025-06-07,18,0,0
2025-06-07 18:00:00,2025-06-08 01:00:00,7,0,2025-06-07,18,0,0
2025-06-07 18:00:00,2025-06-08 02:00:00,8,0,2025-06-07,18,0,0
2025-06-07 18:00:00,2025-06-08 03:00:00,9,0,2025-06-07,18,0,0
2025-06-07 18:00:00,2025-06-08 04:00:00,10,0,2025-06-07,18,0,0
2025-06-07 18:00:00,2025-06-08 05:00:00,11,0,2025-06-07,18,0,0
2025-06-07 18:00:00,2025-06-08 06:00:00,12,1169.7847999999999,2025-06-07,18,1023.15,146.63479999999993
