issue,target,horizon_hours,forecast_kw,date,issue_hour,actual_kw,error_kw,old_forecast_kw,old_abs_error,new_abs_error
2025-07-19 06:00:00,2025-07-19 11:00:00,5,8767.1767,2025-07-19,6,7948.2749999999996,818.90170000000035,7943.0753999999997,5.1995999999999185,818.90170000000035
2025-07-19 06:00:00,2025-07-19 12:00:00,6,9488.25,2025-07-19,6,8872.7250000000004,615.52499999999964,8033.9633000000003,838.76170000000002,615.52499999999964
2025-07-19 12:00:00,2025-07-19 13:00:00,1,8481.6821999999993,2025-07-19,12,8529.8999999999996,-48.217800000000352,9785.3624999999993,1255.4624999999996,48.217800000000352
2025-07-19 12:00:00,2025-07-19 14:00:00,2,7481.2875000000004,2025-07-19,12,7485.375,-4.0874999999996362,8556.3824999999997,1071.0074999999997,4.0874999999996362
2025-07-19 12:00:00,2025-07-19 15:00:00,3,5881.9776000000002,2025-07-19,12,5958.2624999999998,-76.284899999999652,6781.335,823.07250000000022,76.284899999999652
2025-07-19 12:00:00,2025-07-19 16:00:00,4,4177.2635,2025-07-19,12,4341.8249999999998,-164.5614999999998,4516.0704999999998,174.24549999999999,164.5614999999998
2025-07-19 12:00:00,2025-07-19 17:00:00,5,2380.759,2025-07-19,12,2470.4625000000001,-89.703500000000076,2700.9749000000002,230.51240000000007,89.703500000000076
2025-07-19 12:00:00,2025-07-19 18:00:00,6,916.52880000000005,2025-07-19,12,971.73749999999995,-55.208699999999908,1007.2885,35.551000000000045,55.208699999999908
2025-07-19 18:00:00,2025-07-19 19:00:00,1,0,2025-07-19,18,0,0,0,0,0
2025-07-19 18:00:00,2025-07-19 20:00:00,2,0,2025-07-19,18,0,0,0,0,0
2025-07-19 18:00:00,2025-07-19 21:00:00,3,0,2025-07-19,18,0,0,0,0,0
2025-07-19 18:00:00,2025-07-19 22:00:00,4,0,2025-07-19,18,0,0,0,0,0
2025-07-19 18:00:00,2025-07-19 23:00:00,5,0,2025-07-19,18,0,0,0,0,0
2025-07-19 18:00:00,2025-07-20 00:00:00,6,0,2025-07-19,18,0,0,0,0,0
2025-07-20 06:00:00,2025-07-20 07:00:00,1,2556.6107999999999,2025-07-20,6,2555.1750000000002,1.4357999999997446,2620.5684000000001,65.393399999999929,1.4357999999997446
2025-07-20 06:00:00,2025-07-20 08:00:00,2,4468.5122000000001,2025-07-20,6,4522.6499999999996,-54.137799999999515,4417.8634000000002,104.78659999999945,54.137799999999515
2025-07-20 06:00:00,2025-07-20 09:00:00,3,6127.8023999999996,2025-07-20,6,6219.7875000000004,-91.985100000000784,6322.1851999999999,102.39769999999953,91.985100000000784
2025-07-20 06:00:00,2025-07-20 10:00:00,4,6491.7205999999996,2025-07-20,6,6614.3625000000002,-122.64190000000053,6550.2049999999999,64.157500000000255,122.64190000000053
2025-07-20 06:00:00,2025-07-20 11:00:00,5,7949.2686000000003,2025-07-20,6,8286,-336.73139999999967,7986.8023000000003,299.19769999999971,336.73139999999967
2025-07-20 06:00:00,2025-07-20 12:00:00,6,7153.1909999999998,2025-07-20,6,7731.8999999999996,-578.70899999999983,6604.1495000000004,1127.7504999999992,578.70899999999983
2025-07-20 12:00:00,2025-07-20 13:00:00,1,8090.3725999999997,2025-07-20,12,8073,17.372599999999693,7583.7572,489.24279999999999,17.372599999999693
2025-07-20 12:00:00,2025-07-20 14:00:00,2,7687.8308999999999,2025-07-20,12,7691.5874999999996,-3.7565999999997075,7253.5266000000001,438.06089999999949,3.7565999999997075
2025-07-20 12:00:00,2025-07-20 15:00:00,3,5649.2013999999999,2025-07-20,12,5686.6875,-37.486100000000079,5321.9614000000001,364.72609999999986,37.486100000000079
2025-07-20 12:00:00,2025-07-20 16:00:00,4,4656.5052999999998,2025-07-20,12,4700.2875000000004,-43.782200000000557,4698.8357999999998,1.4517000000005282,43.782200000000557
2025-07-20 12:00:00,2025-07-20 17:00:00,5,2649.4965999999999,2025-07-20,12,2729.3249999999998,-79.828399999999874,2821.0162,91.691200000000208,79.828399999999874
2025-07-20 12:00:00,2025-07-20 18:00:00,6,1058.941,2025-07-20,12,1095.2625,-36.321500000000015,1133.9584,38.695899999999938,36.321500000000015
2025-07-20 18:00:00,2025-07-20 19:00:00,1,0,2025-07-20,18,0,0,0,0,0
2025-07-20 18:00:00,2025-07-20 20:00:00,2,0,2025-07-20,18,0,0,0,0,0
2025-07-20 18:00:00,2025-07-20 21:00:00,3,0,2025-07-20,18,0,0,0,0,0
2025-07-20 18:00:00,2025-07-20 22:00:00,4,0,2025-07-20,18,0,0,0,0,0
2025-07-20 18:00:00,2025-07-20 23:00:00,5,0,2025-07-20,18,0,0,0,0,0
2025-07-20 18:00:00,2025-07-21 00:00:00,6,0,2025-07-20,18,0,0,0,0,0
2025-07-21 06:00:00,2025-07-21 07:00:00,1,2647.3924000000002,2025-07-21,6,2671.9875000000002,-24.595100000000002,2745.1590000000001,73.171499999999924,24.595100000000002
2025-07-21 06:00:00,2025-07-21 08:00:00,2,4101.2115000000003,2025-07-21,6,4146.2250000000004,-45.013500000000022,4092.3989000000001,53.826100000000224,45.013500000000022
2025-07-21 06:00:00,2025-07-21 09:00:00,3,5616.7331000000004,2025-07-21,6,5726.625,-109.89189999999962,5514.6163999999999,212.00860000000011,109.89189999999962
2025-07-21 06:00:00,2025-07-21 10:00:00,4,7181.1769999999997,2025-07-21,6,7319.4750000000004,-138.29800000000068,7313.1841000000004,6.2908999999999651,138.29800000000068
2025-07-21 06:00:00,2025-07-21 11:00:00,5,8653.1839999999993,2025-07-21,6,8524.4249999999993,128.75900000000001,8040.4251999999997,483.9997999999996,128.75900000000001
2025-07-21 06:00:00,2025-07-21 12:00:00,6,7738.9246000000003,2025-07-21,6,7463.7749999999996,275.14960000000065,7326.3986999999997,137.3762999999999,275.14960000000065
2025-07-21 12:00:00,2025-07-21 13:00:00,1,7318.3217000000004,2025-07-21,12,7331.1000000000004,-12.778299999999945,7882.6221999999998,551.52219999999943,12.778299999999945
2025-07-21 12:00:00,2025-07-21 14:00:00,2,7206.1823000000004,2025-07-21,12,7317.9750000000004,-111.79269999999997,8207.8071,889.83209999999963,111.79269999999997
2025-07-21 12:00:00,2025-07-21 15:00:00,3,5679.3693000000003,2025-07-21,12,5793.6750000000002,-114.30569999999989,6325.2298000000001,531.55479999999989,114.30569999999989
2025-07-21 12:00:00,2025-07-21 16:00:00,4,3701.0115000000001,2025-07-21,12,3722.3625000000002,-21.351000000000113,4028.1860999999999,305.82359999999971,21.351000000000113
2025-07-21 12:00:00,2025-07-21 17:00:00,5,2349.7240000000002,2025-07-21,12,2441.7375000000002,-92.013500000000022,2700.4178999999999,258.68039999999974,92.013500000000022
2025-07-21 12:00:00,2025-07-21 18:00:00,6,939.10490000000004,2025-07-21,12,977.625,-38.520099999999957,1095.2675999999999,117.6425999999999,38.520099999999957
2025-07-21 18:00:00,2025-07-21 19:00:00,1,0,2025-07-21,18,0,0,0,0,0
2025-07-21 18:00:00,2025-07-21 20:00:00,2,0,2025-07-21,18,0,0,0,0,0
2025-07-21 18:00:00,2025-07-21 21:00:00,3,0,2025-07-21,18,0,0,0,0,0
2025-07-21 18:00:00,2025-07-21 22:00:00,4,0,2025-07-21,18,0,0,0,0,0
2025-07-21 18:00:00,2025-07-21 23:00:00,5,0,2025-07-21,18,0,0,0,0,0
2025-07-21 18:00:00,2025-07-22 00:00:00,6,0,2025-07-21,18,0,0,0,0,0
2025-07-22 06:00:00,2025-07-22 07:00:00,1,2629.4982,2025-07-22,6,2599.5,29.998199999999997,2841.7991999999999,242.29919999999993,29.998199999999997
2025-07-22 06:00:00,2025-07-22 08:00:00,2,4656.8557000000001,2025-07-22,6,4587,69.85570000000007,4934.7704000000003,347.77040000000034,69.85570000000007
2025-07-22 06:00:00,2025-07-22 09:00:00,3,6147.9350000000004,2025-07-22,6,6162.8249999999998,-14.889999999999418,6565.4417000000003,402.61670000000049,14.889999999999418
2025-07-22 06:00:00,2025-07-22 10:00:00,4,6596.8419999999996,2025-07-22,6,6944.9250000000002,-348.08300000000054,6671.8639999999996,273.0610000000006,348.08300000000054
2025-07-22 06:00:00,2025-07-22 11:00:00,5,6413.3994000000002,2025-07-22,6,7258.1625000000004,-844.76310000000012,7196.4084000000003,61.754100000000108,844.76310000000012
2025-07-22 06:00:00,2025-07-22 12:00:00,6,7482.5560999999998,2025-07-22,6,8873.1749999999993,-1390.6188999999995,9488.25,615.07500000000073,1390.6188999999995
2025-07-22 12:00:00,2025-07-22 13:00:00,1,7648.375,2025-07-22,12,7693.3500000000004,-44.975000000000364,5880.5450000000001,1812.8050000000003,44.975000000000364
2025-07-22 12:00:00,2025-07-22 14:00:00,2,6261.2825999999995,2025-07-22,12,6350.3249999999998,-89.042400000000271,4785.6809000000003,1564.6440999999995,89.042400000000271
2025-07-22 12:00:00,2025-07-22 15:00:00,3,5756.3815999999997,2025-07-22,12,5773.0124999999998,-16.630900000000111,4681.4120999999996,1091.6004000000003,16.630900000000111
2025-07-22 12:00:00,2025-07-22 16:00:00,4,4852.8504000000003,2025-07-22,12,5010.6000000000004,-157.7496000000001,4501.2525999999998,509.34740000000056,157.7496000000001
2025-07-22 12:00:00,2025-07-22 17:00:00,5,2642.2487000000001,2025-07-22,12,2615.625,26.623700000000099,2270.4796999999999,345.14530000000013,26.623700000000099
2025-07-22 12:00:00,2025-07-22 18:00:00,6,1070.4371000000001,2025-07-22,12,1026.1500000000001,44.287100000000009,1029.4299000000001,3.2798999999999978,44.287100000000009
2025-07-22 18:00:00,2025-07-22 19:00:00,1,0,2025-07-22,18,0,0,0,0,0
2025-07-22 18:00:00,2025-07-22 20:00:00,2,0,2025-07-22,18,0,0,0,0,0
2025-07-22 18:00:00,2025-07-22 21:00:00,3,0,2025-07-22,18,0,0,0,0,0
2025-07-22 18:00:00,2025-07-22 22:00:00,4,0,2025-07-22,18,0,0,0,0,0
2025-07-22 18:00:00,2025-07-22 23:00:00,5,0,2025-07-22,18,0,0,0,0,0
2025-07-22 18:00:00,2025-07-23 00:00:00,6,0,2025-07-22,18,0,0,0,0,0
2025-07-23 06:00:00,2025-07-23 07:00:00,1,2309.7174,2025-07-23,6,2275.3499999999999,34.367400000000089,2138.2138,137.13619999999992,34.367400000000089
2025-07-23 06:00:00,2025-07-23 08:00:00,2,4362.6696000000002,2025-07-23,6,4168.1625000000004,194.50709999999981,3789.6210000000001,378.54150000000027,194.50709999999981
2025-07-23 06:00:00,2025-07-23 09:00:00,3,6134.0378000000001,2025-07-23,6,5781.8999999999996,352.13780000000042,5031.1837999999998,750.71619999999984,352.13780000000042
2025-07-23 06:00:00,2025-07-23 10:00:00,4,7914.8267999999998,2025-07-23,6,7476.1499999999996,438.67680000000018,6700.5572000000002,775.59279999999944,438.67680000000018
2025-07-23 06:00:00,2025-07-23 11:00:00,5,8055.8290999999999,2025-07-23,6,7670.6625000000004,385.16659999999956,6782.3937999999998,888.26870000000054,385.16659999999956
2025-07-23 06:00:00,2025-07-23 12:00:00,6,8505.9812999999995,2025-07-23,6,8096.8500000000004,409.1312999999991,7543.3112000000001,553.53880000000026,409.1312999999991
2025-07-23 12:00:00,2025-07-23 13:00:00,1,8728.3816999999999,2025-07-23,12,8681.4375,46.94419999999991,8491.7383000000009,189.69919999999911,46.94419999999991
2025-07-23 12:00:00,2025-07-23 14:00:00,2,7168.683,2025-07-23,12,7158.1125000000002,10.570499999999811,7096.9102000000003,61.202299999999923,10.570499999999811
2025-07-23 12:00:00,2025-07-23 15:00:00,3,5601.6466,2025-07-23,12,5476.8000000000002,124.84659999999985,5736.4022999999997,259.60229999999956,124.84659999999985
2025-07-23 12:00:00,2025-07-23 16:00:00,4,3774.0479,2025-07-23,12,3818.3249999999998,-44.277099999999791,4042.5832,224.25820000000022,44.277099999999791
2025-07-23 12:00:00,2025-07-23 17:00:00,5,2476.0884000000001,2025-07-23,12,2504.8499999999999,-28.761599999999817,2492.7247000000002,12.125299999999697,28.761599999999817
2025-07-23 12:00:00,2025-07-23 18:00:00,6,919.44460000000004,2025-07-23,12,989.47500000000002,-70.030399999999986,1056.0562,66.581199999999967,70.030399999999986
2025-07-23 18:00:00,2025-07-23 19:00:00,1,0,2025-07-23,18,0,0,0,0,0
2025-07-23 18:00:00,2025-07-23 20:00:00,2,0,2025-07-23,18,0,0,0,0,0
2025-07-23 18:00:00,2025-07-23 21:00:00,3,0,2025-07-23,18,0,0,0,0,0
2025-07-23 18:00:00,2025-07-23 22:00:00,4,0,2025-07-23,18,0,0,0,0,0
2025-07-23 18:00:00,2025-07-23 23:00:00,5,0,2025-07-23,18,0,0,0,0,0
2025-07-23 18:00:00,2025-07-24 00:00:00,6,0,2025-07-23,18,0,0,0,0,0
2025-07-24 06:00:00,2025-07-24 07:00:00,1,2850.5160000000001,2025-07-24,6,2843.8125,6.7035000000000764,2574.9511000000002,268.86139999999978,6.7035000000000764
2025-07-24 06:00:00,2025-07-24 08:00:00,2,4751.3477000000003,2025-07-24,6,4786.5749999999998,-35.227299999999559,4356.8374000000003,429.73759999999947,35.227299999999559
2025-07-24 06:00:00,2025-07-24 09:00:00,3,6323.5905000000002,2025-07-24,6,6320.25,3.3405000000002474,5979.8136999999997,340.4363000000003,3.3405000000002474
2025-07-24 06:00:00,2025-07-24 10:00:00,4,7489.9580999999998,2025-07-24,6,7688.5500000000002,-198.59190000000035,6560.2442000000001,1128.3058000000001,198.59190000000035
2025-07-24 06:00:00,2025-07-24 11:00:00,5,7844.2628000000004,2025-07-24,6,7923.5625,-79.299699999999575,7405.6454000000003,517.91709999999966,79.299699999999575
2025-07-24 06:00:00,2025-07-24 12:00:00,6,8599.2135999999991,2025-07-24,6,8396.3624999999993,202.85109999999986,7672.5916999999999,723.77079999999933,202.85109999999986
2025-07-24 12:00:00,2025-07-24 13:00:00,1,7002.2849999999999,2025-07-24,12,7053.375,-51.090000000000146,7222.6153000000004,169.24030000000039,51.090000000000146
2025-07-24 12:00:00,2025-07-24 14:00:00,2,6543.8837000000003,2025-07-24,12,6548.1750000000002,-4.2912999999998647,6422.0605999999998,126.11440000000039,4.2912999999998647
2025-07-24 12:00:00,2025-07-24 15:00:00,3,5336.4476000000004,2025-07-24,12,5381.8125,-45.364899999999579,5409.5969999999998,27.784499999999753,45.364899999999579
2025-07-24 12:00:00,2025-07-24 16:00:00,4,3807.0319,2025-07-24,12,3640.4250000000002,166.60689999999977,3477.5187999999998,162.90620000000035,166.60689999999977
2025-07-24 12:00:00,2025-07-24 17:00:00,5,2348.8503000000001,2025-07-24,12,2222.8125,126.03780000000006,2110.1824000000001,112.63009999999986,126.03780000000006
2025-07-24 12:00:00,2025-07-24 18:00:00,6,1101.4781,2025-07-24,12,1035,66.47810000000004,1064.7756999999999,29.775699999999915,66.47810000000004
2025-07-24 18:00:00,2025-07-24 19:00:00,1,0,2025-07-24,18,0,0,0,0,0
2025-07-24 18:00:00,2025-07-24 20:00:00,2,0,2025-07-24,18,0,0,0,0,0
2025-07-24 18:00:00,2025-07-24 21:00:00,3,0,2025-07-24,18,0,0,0,0,0
2025-07-24 18:00:00,2025-07-24 22:00:00,4,0,2025-07-24,18,0,0,0,0,0
2025-07-24 18:00:00,2025-07-24 23:00:00,5,0,2025-07-24,18,0,0,0,0,0
2025-07-24 18:00:00,2025-07-25 00:00:00,6,0,2025-07-24,18,0,0,0,0,0
2025-07-25 06:00:00,2025-07-25 07:00:00,1,2822.0852,2025-07-25,6,2791.9124999999999,30.172700000000077,2952.3193000000001,160.4068000000002,30.172700000000077
2025-07-25 06:00:00,2025-07-25 08:00:00,2,4189.3851999999997,2025-07-25,6,4084.1624999999999,105.2226999999998,4332.0308999999997,247.86839999999984,105.2226999999998
2025-07-25 06:00:00,2025-07-25 09:00:00,3,6288.6742999999997,2025-07-25,6,6081.6374999999998,207.03679999999986,6540.9335000000001,459.29600000000028,207.03679999999986
2025-07-25 06:00:00,2025-07-25 10:00:00,4,6973.1720999999998,2025-07-25,6,6856.125,117.04709999999977,7204.3549999999996,348.22999999999956,117.04709999999977
2025-07-25 06:00:00,2025-07-25 11:00:00,5,7709.6806999999999,2025-07-25,6,7699.9875000000002,9.6931999999997061,8562.5823999999993,862.59489999999914,9.6931999999997061
2025-07-25 06:00:00,2025-07-25 12:00:00,6,7682.9058000000005,2025-07-25,6,8017.125,-334.21919999999955,8375.8037000000004,358.67870000000039,334.21919999999955
2025-07-25 12:00:00,2025-07-25 13:00:00,1,8172.3222999999998,2025-07-25,12,8131.9499999999998,40.372299999999996,7232.3805000000002,899.56949999999961,40.372299999999996
2025-07-25 12:00:00,2025-07-25 14:00:00,2,7000.3369000000002,2025-07-25,12,6976.9875000000002,23.34940000000006,5808.0628999999999,1168.9246000000003,23.34940000000006
2025-07-25 12:00:00,2025-07-25 15:00:00,3,6041.9992000000002,2025-07-25,12,6033.3000000000002,8.6992000000000189,5216.4191000000001,816.88090000000011,8.6992000000000189
2025-07-25 12:00:00,2025-07-25 16:00:00,4,4498.4426999999996,2025-07-25,12,4441.2375000000002,57.205199999999422,4442.5032000000001,1.2656999999999243,57.205199999999422
2025-07-25 12:00:00,2025-07-25 17:00:00,5,2826.2138,2025-07-25,12,2800.0875000000001,26.126299999999901,2643.2995999999998,156.78790000000026,26.126299999999901
2025-07-25 12:00:00,2025-07-25 18:00:00,6,854.46270000000004,2025-07-25,12,916.16250000000002,-61.699799999999982,872.22299999999996,43.939500000000066,61.699799999999982
2025-07-25 18:00:00,2025-07-25 19:00:00,1,0,2025-07-25,18,0,0,0,0,0
2025-07-25 18:00:00,2025-07-25 20:00:00,2,0,2025-07-25,18,0,0,0,0,0
2025-07-25 18:00:00,2025-07-25 21:00:00,3,0,2025-07-25,18,0,0,0,0,0
2025-07-25 18:00:00,2025-07-25 22:00:00,4,0,2025-07-25,18,0,0,0,0,0
2025-07-25 18:00:00,2025-07-25 23:00:00,5,0,2025-07-25,18,0,0,0,0,0
2025-07-25 18:00:00,2025-07-26 00:00:00,6,0,2025-07-25,18,0,0,0,0,0
2025-07-26 06:00:00,2025-07-26 07:00:00,1,2670.6361999999999,2025-07-26,6,2673.9000000000001,-3.2638000000001739,2659.3708000000001,14.529199999999946,3.2638000000001739
2025-07-26 06:00:00,2025-07-26 08:00:00,2,4293.8576999999996,2025-07-26,6,4284.3000000000002,9.5576999999993859,4340.2316000000001,55.931599999999889,9.5576999999993859
2025-07-26 06:00:00,2025-07-26 09:00:00,3,5598.1242000000002,2025-07-26,6,5553.1125000000002,45.011700000000019,5207.1641,345.94840000000022,45.011700000000019
2025-07-26 06:00:00,2025-07-26 10:00:00,4,7482.4939000000004,2025-07-26,6,7343.5874999999996,138.90640000000076,7212.0267000000003,131.56079999999929,138.90640000000076
2025-07-26 06:00:00,2025-07-26 11:00:00,5,7307.2420000000002,2025-07-26,6,7387.2375000000002,-79.995499999999993,7314.9075999999995,72.329900000000634,79.995499999999993
2025-07-26 06:00:00,2025-07-26 12:00:00,6,7699.7395999999999,2025-07-26,6,7714.875,-15.135400000000118,7385.0690000000004,329.80599999999959,15.135400000000118
2025-07-26 12:00:00,2025-07-26 13:00:00,1,7673.4093000000003,2025-07-26,12,7651.6499999999996,21.759300000000621,7427.5239000000001,224.1260999999995,21.759300000000621
2025-07-26 12:00:00,2025-07-26 14:00:00,2,7068.2184999999999,2025-07-26,12,7124.2124999999996,-55.993999999999687,6846.9593000000004,277.2531999999992,55.993999999999687
2025-07-26 12:00:00,2025-07-26 15:00:00,3,5522.0437000000002,2025-07-26,12,5580.8249999999998,-58.781299999999646,5635.3037000000004,54.478700000000572,58.781299999999646
2025-07-26 12:00:00,2025-07-26 16:00:00,4,4553.6869999999999,2025-07-26,12,4533.7124999999996,19.974500000000262,4458.7815000000001,74.930999999999585,19.974500000000262
2025-07-26 12:00:00,2025-07-26 17:00:00,5,2787.7319000000002,2025-07-26,12,2707.5374999999999,80.194400000000314,2625.6905999999999,81.846900000000005,80.194400000000314
2025-07-26 12:00:00,2025-07-26 18:00:00,6,966.15809999999999,2025-07-26,12,953.54999999999995,12.608100000000036,1000.4682,46.91820000000007,12.608100000000036
2025-07-26 18:00:00,2025-07-26 19:00:00,1,0,2025-07-26,18,0,0,0,0,0
2025-07-26 18:00:00,2025-07-26 20:00:00,2,0,2025-07-26,18,0,0,0,0,0
2025-07-26 18:00:00,2025-07-26 21:00:00,3,0,2025-07-26,18,0,0,0,0,0
2025-07-26 18:00:00,2025-07-26 22:00:00,4,0,2025-07-26,18,0,0,0,0,0
2025-07-26 18:00:00,2025-07-26 23:00:00,5,0,2025-07-26,18,0,0,0,0,0
2025-07-26 18:00:00,2025-07-27 00:00:00,6,0,2025-07-26,18,0,0,0,0,0
2025-07-27 06:00:00,2025-07-27 07:00:00,1,2334.4194000000002,2025-07-27,6,2365.0124999999998,-30.593099999999595,2146.2890000000002,218.7234999999996,30.593099999999595
2025-07-27 06:00:00,2025-07-27 08:00:00,2,3735.5774000000001,2025-07-27,6,3813.5625,-77.985099999999875,3320.1021999999998,493.46030000000019,77.985099999999875
2025-07-27 06:00:00,2025-07-27 09:00:00,3,5119.5492999999997,2025-07-27,6,5164.0124999999998,-44.463200000000143,4834.7821000000004,329.23039999999946,44.463200000000143
2025-07-27 06:00:00,2025-07-27 10:00:00,4,7050.7420000000002,2025-07-27,6,7212.0749999999998,-161.33299999999963,6687.2978999999996,524.77710000000025,161.33299999999963
2025-07-27 06:00:00,2025-07-27 11:00:00,5,8066.9718000000003,2025-07-27,6,8120.1000000000004,-53.128200000000106,7485.2538000000004,634.84619999999995,53.128200000000106
2025-07-27 06:00:00,2025-07-27 12:00:00,6,8994.9405999999999,2025-07-27,6,8564.5125000000007,430.42809999999918,8276.3425999999999,288.16990000000078,430.42809999999918
2025-07-27 12:00:00,2025-07-27 13:00:00,1,7675.2182000000003,2025-07-27,12,7641.6750000000002,33.54320000000007,7966.1259,324.45089999999982,33.54320000000007
2025-07-27 12:00:00,2025-07-27 14:00:00,2,7027.3611000000001,2025-07-27,12,6915.375,111.98610000000008,7161.7161999999998,246.34119999999984,111.98610000000008
2025-07-27 12:00:00,2025-07-27 15:00:00,3,6002.2268999999997,2025-07-27,12,5821.7250000000004,180.5018999999993,6454.5043999999998,632.77939999999944,180.5018999999993
2025-07-27 12:00:00,2025-07-27 16:00:00,4,4423.3900000000003,2025-07-27,12,4398.9375,24.452500000000327,4575.8226999999997,176.88519999999971,24.452500000000327
2025-07-27 12:00:00,2025-07-27 17:00:00,5,2766.0457999999999,2025-07-27,12,2694.2249999999999,71.820799999999963,2625.5317,68.693299999999908,71.820799999999963
2025-07-27 12:00:00,2025-07-27 18:00:00,6,1000.3213,2025-07-27,12,1005.525,-5.2037000000000262,1020.4338,14.908800000000042,5.2037000000000262
2025-07-27 18:00:00,2025-07-27 19:00:00,1,0,2025-07-27,18,0,0,0,0,0
2025-07-27 18:00:00,2025-07-27 20:00:00,2,0,2025-07-27,18,0,0,0,0,0
2025-07-27 18:00:00,2025-07-27 21:00:00,3,0,2025-07-27,18,0,0,0,0,0
2025-07-27 18:00:00,2025-07-27 22:00:00,4,0,2025-07-27,18,0,0,0,0,0
2025-07-27 18:00:00,2025-07-27 23:00:00,5,0,2025-07-27,18,0,0,0,0,0
2025-07-27 18:00:00,2025-07-28 00:00:00,6,0,2025-07-27,18,0,0,0,0,0
2025-07-28 06:00:00,2025-07-28 07:00:00,1,2586.2280999999998,2025-07-28,6,2597.5500000000002,-11.321900000000369,2580.4807000000001,17.069300000000112,11.321900000000369
2025-07-28 06:00:00,2025-07-28 08:00:00,2,3910.4810000000002,2025-07-28,6,3946.2375000000002,-35.75649999999996,3975.2413000000001,29.003799999999956,35.75649999999996
2025-07-28 06:00:00,2025-07-28 09:00:00,3,5225.7151000000003,2025-07-28,6,5132.625,93.090100000000348,5372.5279,239.90290000000005,93.090100000000348
2025-07-28 06:00:00,2025-07-28 10:00:00,4,6782.0325000000003,2025-07-28,6,6630.8249999999998,151.20750000000044,7260.6279999999997,629.80299999999988,151.20750000000044
2025-07-28 06:00:00,2025-07-28 11:00:00,5,7846.5555000000004,2025-07-28,6,7531.875,314.68050000000039,8144.3127999999997,612.4377999999997,314.68050000000039
2025-07-28 06:00:00,2025-07-28 12:00:00,6,7357.5164000000004,2025-07-28,6,7359.2250000000004,-1.7085999999999331,7424.7007999999996,65.475799999999253,1.7085999999999331
2025-07-28 12:00:00,2025-07-28 13:00:00,1,6916.9566000000004,2025-07-28,12,6833.3625000000002,83.594100000000253,6945.25,111.88749999999982,83.594100000000253
2025-07-28 12:00:00,2025-07-28 14:00:00,2,6969.1867000000002,2025-07-28,12,6933.7875000000004,35.399199999999837,6937.6953999999996,3.9078999999992448,35.399199999999837
2025-07-28 12:00:00,2025-07-28 15:00:00,3,5428.2262000000001,2025-07-28,12,5450.9624999999996,-22.736299999999574,5538.8019999999997,87.839500000000044,22.736299999999574
2025-07-28 12:00:00,2025-07-28 16:00:00,4,3917.5641000000001,2025-07-28,12,3897.9000000000001,19.664099999999962,3532.2435,365.65650000000005,19.664099999999962
2025-07-28 12:00:00,2025-07-28 17:00:00,5,2364.3379,2025-07-28,12,2242.1624999999999,122.17540000000008,2121.3431,120.81939999999986,122.17540000000008
2025-07-28 12:00:00,2025-07-28 18:00:00,6,941.45119999999997,2025-07-28,12,904.35000000000002,37.101199999999949,769.00109999999995,135.34890000000007,37.101199999999949
2025-07-28 18:00:00,2025-07-28 19:00:00,1,0,2025-07-28,18,0,0,0,0,0
2025-07-28 18:00:00,2025-07-28 20:00:00,2,0,2025-07-28,18,0,0,0,0,0
2025-07-28 18:00:00,2025-07-28 21:00:00,3,0,2025-07-28,18,0,0,0,0,0
2025-07-28 18:00:00,2025-07-28 22:00:00,4,0,2025-07-28,18,0,0,0,0,0
2025-07-28 18:00:00,2025-07-28 23:00:00,5,0,2025-07-28,18,0,0,0,0,0
2025-07-28 18:00:00,2025-07-29 00:00:00,6,0,2025-07-28,18,0,0,0,0,0
2025-07-29 06:00:00,2025-07-29 07:00:00,1,2435.4216999999999,2025-07-29,6,2485.4625000000001,-50.040800000000218,2594.1323000000002,108.66980000000012,50.040800000000218
2025-07-29 06:00:00,2025-07-29 08:00:00,2,4108.0266000000001,2025-07-29,6,4261.3125,-153.28589999999986,4475.6935000000003,214.38100000000031,153.28589999999986
2025-07-29 06:00:00,2025-07-29 09:00:00,3,5493.6378999999997,2025-07-29,6,5700.3000000000002,-206.66210000000046,5827.1458000000002,126.84580000000005,206.66210000000046
2025-07-29 06:00:00,2025-07-29 10:00:00,4,6030.6823000000004,2025-07-29,6,6293.3625000000002,-262.68019999999979,7048.1540999999997,754.79159999999956,262.68019999999979
2025-07-29 06:00:00,2025-07-29 11:00:00,5,5735.0259999999998,2025-07-29,6,6030.0375000000004,-295.01150000000052,7096.9614000000001,1066.9238999999998,295.01150000000052
2025-07-29 06:00:00,2025-07-29 12:00:00,6,7084.8742000000002,2025-07-29,6,7298.9624999999996,-214.08829999999944,8075.7353999999996,776.77289999999994,214.08829999999944
2025-07-29 12:00:00,2025-07-29 13:00:00,1,7492.8940000000002,2025-07-29,12,7604.3249999999998,-111.43099999999959,7453.1788999999999,151.14609999999993,111.43099999999959
2025-07-29 12:00:00,2025-07-29 14:00:00,2,6933.0207,2025-07-29,12,7052.7375000000002,-119.71680000000015,6837.0563000000002,215.68119999999999,119.71680000000015
2025-07-29 12:00:00,2025-07-29 15:00:00,3,5738.0481,2025-07-29,12,5984.5500000000002,-246.50190000000021,5892.8235000000004,91.72649999999976,246.50190000000021
2025-07-29 12:00:00,2025-07-29 16:00:00,4,4181.6836000000003,2025-07-29,12,4432.9125000000004,-251.22890000000007,4606.0474000000004,173.13490000000002,251.22890000000007
