origin,horizon,M,S,mean_net_kwh,mean_timewise_variance_kwh2,full_Q80_mean_kwh,reduced_Q80_mean_kwh,full_Q90_mean_kwh,reduced_Q90_mean_kwh,positive_Q90_tail_underestimate_kwh,expected_objective_yuan_all_horizons
2025-06-17,1,26,26,545.1366394955769,6604.0321339418042,607.98285298703127,607.98285298703127,648.55227529709327,648.55227529709327,0,182315.75198921436
2025-06-17,2,26,26,542.74750867174612,7137.5382873828576,610.57703114170511,610.57703114170511,647.87405003258982,647.87405003258982,0,182315.75198921436
2025-06-18,0,26,26,548.24891915943897,6400.1301322658364,608.80185401469635,608.80185401469635,649.25526860665252,649.25526860665252,0,149082.48124569881
2025-06-18,1,26,26,543.59257730430295,6417.6349083155983,605.8668987690445,605.8668987690445,645.96095925316752,645.96095925316752,0,149082.48124569881
2025-06-18,2,26,26,228.56949141574822,7171.7021496250272,297.24210332242296,297.24210332242296,333.50171084529535,333.50171084529535,0,149082.48124569881
2025-06-19,0,26,26,541.92658415400058,6346.7903874913136,601.73127206499555,601.73127206499555,642.44223552568712,642.44223552568712,0,115085.12431204595
2025-06-19,1,26,26,226.79196290935249,6383.4111295550047,288.81200371124004,288.81200371124004,327.84187697717596,327.84187697717596,0,115085.12431204595
2025-06-19,2,26,26,229.01601824751066,7154.3727538797111,297.50961567284423,297.50961567284423,333.94991064632757,333.94991064632757,0,115085.12431204595
2025-06-20,0,26,26,220.93141859462676,6331.0234178237733,280.71944123933292,280.71944123933292,321.77953918869451,321.77953918869451,0,113977.86954947117
2025-06-20,1,26,26,222.03261131821552,6672.5335501760037,286.19692901205337,286.19692901205337,324.81043536006115,324.81043536006115,0,113977.86954947117
2025-06-20,2,26,26,529.42619535306153,7153.1982897776661,598.78276167362287,598.78276167362287,635.62346902281729,635.62346902281729,0,113977.86954947117
2025-06-21,0,26,26,219.23094636691843,6412.4395743583982,279.50069103335795,279.50069103335795,320.01548975522002,320.01548975522002,0,145979.16122021986
2025-06-21,1,26,26,523.6139302568813,6821.3221799656685,587.56002634730294,587.56002634730294,627.6058054665159,627.6058054665159,0,145979.16122021986
2025-06-21,2,26,26,526.68545061817053,7405.0425137566572,597.13586486850863,597.13586486850863,633.84854563596059,633.84854563596059,0,145979.16122021986
2025-06-22,0,26,26,517.43789303348296,6698.1368386093718,578.78766732399663,578.78766732399663,620.31478501217839,620.31478501217839,0,175533.60176378349
2025-06-22,1,26,26,519.22562943720141,6834.9977510392991,583.74184737300106,583.74184737300106,624.49759455823835,624.49759455823835,0,175533.60176378349
2025-06-22,2,26,26,517.07931367452647,8105.8999969039642,590.34236970711993,590.34236970711993,627.12593475234451,627.12593475234451,0,175533.60176378349
2025-06-23,0,26,26,518.66171549398996,6811.0485817529388,580.57251165745447,580.57251165745447,621.62306532158561,621.62306532158561,0,174206.46628494543
2025-06-23,1,26,26,514.92784741215712,7309.3981077003737,581.18735183686817,581.18735183686817,622.24541264644392,622.24541264644392,0,174206.46628494543
2025-06-23,2,26,26,507.78148535758345,8133.4448336917158,580.58981026633467,580.58981026633467,618.30767414514924,618.30767414514924,0,174206.46628494543
2025-06-24,0,26,26,513.09835721756519,7226.0728345788157,576.41415366490503,576.41415366490503,617.90550630089683,617.90550630089683,0,172491.95236405911
2025-06-24,1,26,26,505.65531607385373,7401.1134185378614,572.01633444443075,572.01633444443075,613.01661265257746,613.01661265257746,0,172491.95236405911
2025-06-24,2,26,26,500.27383598716796,8012.2657578702019,572.29919022535489,572.29919022535489,611.60666535616645,611.60666535616645,0,172491.95236405911
2025-06-25,0,26,26,514.02329951257366,7281.8404658331256,577.39818652234987,577.39818652234987,618.55321997874148,618.55321997874148,0,140685.54621585659
2025-06-25,1,26,26,511.16352848956274,7320.551962866808,577.57894723936772,577.57894723936772,618.59479258868225,618.59479258868225,0,140685.54621585659
2025-06-25,2,26,26,194.56556715772817,8135.3906953921187,267.96129095166901,267.96129095166901,306.31180332922531,306.31180332922531,0,140685.54621585659
2025-06-26,0,26,26,512.85834387539489,7170.0485311632247,576.00501645045779,576.00501645045779,617.56050121586441,617.56050121586441,0,107770.53292521776
2025-06-26,1,26,26,196.98114669137678,7276.2830760132301,263.42507496236755,263.42507496236755,304.67305643514231,304.67305643514231,0,107770.53292521776
2025-06-26,2,26,26,198.14813418565026,8144.7964003815332,272.26836831791934,272.26836831791934,309.65323563306197,309.65323563306197,0,107770.53292521776
2025-06-27,0,26,26,197.91333993231305,7264.8368820044943,261.4863212942912,261.4863212942912,302.75491850271027,302.75491850271027,0,109952.26971258251
2025-06-27,1,26,26,197.58988065160852,7470.185164262356,265.21680591364861,265.21680591364861,305.67611395405476,305.67611395405476,0,109952.26971258251
2025-06-27,2,26,26,511.18261846217075,8268.5972723798895,585.12416021922763,585.12416021922763,623.77027501788041,623.77027501788041,0,109952.26971258251
2025-06-28,0,26,26,195.16869485172194,7326.3835975519469,259.10590246156346,259.10590246156346,300.66407767604659,300.66407767604659,0,142480.56206271009
2025-06-28,1,26,26,509.65474811438628,7455.5187158556782,577.24589124209604,577.24589124209604,617.77615307452731,617.77615307452731,0,142480.56206271009
2025-06-28,2,26,26,507.74234659982238,7690.2344100481969,578.13704020355135,578.13704020355135,620.09673131840498,620.09673131840498,0,142480.56206271009
2025-06-29,0,26,26,509.47097780039843,7312.5023751938761,572.92887611712058,572.92887611712058,614.37946460727346,614.37946460727346,0,173016.42970600861
2025-06-29,1,26,26,505.20075216268663,6860.9407852085642,569.96810779632551,569.96810779632551,612.76183013658488,612.76183013658488,0,173016.42970600861
2025-06-29,2,26,26,504.32604194095438,7274.2441177895171,570.27969861767406,570.27969861767406,614.15310423401138,614.15310423401138,0,173016.42970600861
2025-06-30,0,26,26,508.63175622498915,6918.5667503753057,566.91503447203172,566.91503447203172,610.52765972609257,610.52765972609257,0,171453.34026424694
2025-06-30,1,26,26,504.92717691024052,6534.9935146072712,564.95725198824141,564.95725198824141,607.5345786336253,607.5345786336253,0,171453.34026424694
2025-06-30,2,26,26,493.67277117340251,7066.6471144820371,555.20204339214229,555.20204339214229,603.71203488844469,603.71203488844469,0,171453.34026424694
2025-07-01,0,26,26,508.27145913703214,6679.4680640592524,563.79768602639695,563.79768602639695,607.71754350085212,607.71754350085212,0,170056.2841752267
2025-07-01,1,26,26,495.26890986611608,6428.2063372271141,553.39659212710774,553.39659212710774,597.24576967216103,597.24576967216103,0,170056.2841752267
2025-07-01,2,26,26,490.01067149079125,6769.602533220811,545.29594108534559,545.29594108534559,597.7559792244906,597.7559792244906,0,170056.2841752267
2025-07-02,0,26,26,504.06051341323069,8017.6133542285052,565.32076504696931,565.32076504696931,609.03988818090454,609.03988818090454,0,142333.16513891888
2025-07-02,1,26,26,498.75534664626502,8942.8453988811707,562.50196250368992,562.50196250368992,613.83462384083055,613.83462384083055,0,142333.16513891888
2025-07-02,2,26,26,161.5089077335397,9039.6468727309257,223.5513717656797,223.5513717656797,274.17643263364448,274.17643263364448,0,142333.16513891888
2025-07-03,0,26,26,525.05618174654387,7894.6278908496361,584.8519118436493,584.8519118436493,628.38916160711335,628.38916160711335,0,108529.84832777092
2025-07-03,1,26,26,152.32149548707665,8801.8979334401756,214.54030285074066,214.54030285074066,272.42010232937349,272.42010232937349,0,108529.84832777092
2025-07-03,2,26,26,148.20773445660026,8305.7953249451766,212.84772688046712,212.84772688046712,266.95360178494531,266.95360178494531,0,108529.84832777092
2025-07-04,0,26,26,150.65134846537819,7895.4869484716955,206.63378105586779,206.63378105586779,257.74374114625675,257.74374114625675,0,105658.47915225777
2025-07-04,1,26,26,146.06235592775178,7960.6399588507174,205.77780880679109,205.77780880679109,260.63633336545303,260.63633336545303,0,105658.47915225777
2025-07-04,2,26,26,477.72157943688865,7427.5880933904455,541.60177240518613,541.60177240518613,590.35643022077761,590.35643022077761,0,105658.47915225777
2025-07-05,0,26,26,164.56536004563026,7333.3725458904,224.99318988247751,224.99318988247751,270.19438290902764,270.19438290902764,0,137009.14706315496
2025-07-05,1,26,26,477.56749956507065,6697.4508139713307,537.11111086309745,537.11111086309745,578.63696098448543,578.63696098448543,0,137009.14706315496
2025-07-05,2,26,26,483.4856059357914,7534.433605137624,552.73147659530684,552.73147659530684,595.47134937993133,595.47134937993133,0,137009.14706315496
2025-07-06,0,26,26,462.5023407836278,6395.0767020164803,513.97600511254063,513.97600511254063,551.31294426282193,551.31294426282193,0,163140.92258623868
2025-07-06,1,26,26,462.97475552316297,6812.1100950391819,515.42717172177925,515.42717172177925,559.56861894116469,559.56861894116469,0,163140.92258623868
2025-07-06,2,26,26,506.88067021944801,6945.5779653550144,562.60629277282214,562.60629277282214,610.15422898273891,610.15422898273891,0,163140.92258623868
2025-07-07,0,26,26,519.09093291622639,6572.3686388807173,574.23869491813775,574.23869491813775,617.26350796422366,617.26350796422366,0,180835.94007606053
2025-07-07,1,26,26,542.83618915737566,7004.8655776233682,610.73913124842227,610.73913124842227,648.78178289714219,648.78178289714219,0,180835.94007606053
2025-07-07,2,26,26,547.20804942817563,7820.5826257207764,619.99781138206833,619.99781138206833,664.29741213174066,664.29741213174066,0,180835.94007606053
2025-07-08,0,26,26,546.96487619685593,6671.3016246226152,605.2679389895668,605.2679389895668,647.20205953736695,647.20205953736695,0,182792.46050491775
2025-07-08,1,26,26,546.9468481952498,7235.8886633050843,618.21870150574512,618.21870150574512,656.02391171557167,656.02391171557167,0,182792.46050491775
2025-07-08,2,26,26,545.59928148148151,7668.813764113881,617.65372275730442,617.65372275730442,661.53513968837001,661.53513968837001,0,182792.46050491775
2025-07-09,0,26,26,543.98232030129554,6924.1656922849461,603.72044595673674,603.72044595673674,648.38157864619416,648.38157864619416,0,152852.51841271442
2025-07-09,1,26,26,541.42859553161384,7265.0666927362572,612.35574820927604,612.35574820927604,649.04558712106018,649.04558712106018,0,152852.51841271442
2025-07-09,2,26,26,226.24050668853872,7676.0643972760072,297.07191433181549,297.07191433181549,341.3431272941628,341.3431272941628,0,152852.51841271442
2025-07-10,0,26,26,534.06954480489321,6736.0709607809986,593.0725637121277,593.0725637121277,634.87036191402126,634.87036191402126,0,123875.72166392449
2025-07-10,1,26,26,226.08434736645185,7247.3980927407247,297.00227630143178,297.00227630143178,333.68288137956137,333.68288137956137,0,123875.72166392449
2025-07-10,2,26,26,219.42738646940359,7616.7864426387277,289.84081033305182,289.84081033305182,334.39094546789795,334.39094546789795,0,123875.72166392449
2025-07-11,0,26,26,219.82402452568306,6847.4096842117915,278.73431044458817,278.73431044458817,322.36317014406927,322.36317014406927,0,123662.34290333115
2025-07-11,1,26,26,218.46382971275321,7387.9502735969982,290.20400143719365,290.20400143719365,326.04020588546229,326.04020588546229,0,123662.34290333115
2025-07-11,2,26,26,512.55609422289888,7679.9625682014121,582.79985071589806,582.79985071589806,628.42451175312499,628.42451175312499,0,123662.34290333115
2025-07-12,0,26,26,211.82132567785325,6861.5135789921151,271.75786767884438,271.75786767884438,314.0344414908609,314.0344414908609,0,148938.217974345
2025-07-12,1,26,26,520.8883662810681,7241.8667904319136,591.24739633144702,591.24739633144702,627.49339000798273,627.49339000798273,0,148938.217974345
2025-07-12,2,26,26,518.94193857403866,7787.0423824272393,590.56138471347526,590.56138471347526,635.98016273781047,635.98016273781047,0,148938.217974345
2025-07-13,0,26,26,520.40848447989617,6747.8617610349129,579.58523143621051,579.58523143621051,622.73634358764707,622.73634358764707,0,175503.78494031381
2025-07-13,1,26,26,525.96098678073179,7493.3580291883945,598.10219424592367,598.10219424592367,633.96316578878634,633.96316578878634,0,175503.78494031381
2025-07-13,2,26,26,523.34293134395966,7890.3401488737372,596.58136328216051,596.58136328216051,640.21211297648199,640.21211297648199,0,175503.78494031381
2025-07-14,0,26,26,518.32336577346132,7061.6395156980716,578.85214464697219,578.85214464697219,624.89399135440499,624.89399135440499,0,173947.57161384221
2025-07-14,1,26,26,521.02672513604648,7586.9360308916221,593.9863677671417,593.9863677671417,629.92061128133821,629.92061128133821,0,173947.57161384221
2025-07-14,2,26,26,513.84466271317933,7914.2546836733427,586.70353834965817,586.70353834965817,630.23583316586189,630.23583316586189,0,173947.57161384221
2025-07-15,0,26,26,538.19202653159948,6334.2074687744325,595.54896761272312,595.54896761272312,641.40764499356135,641.40764499356135,0,178095.24455112024
2025-07-15,1,26,26,541.26735577721615,6553.1317023605961,606.13907421885494,606.13907421885494,645.64910382196308,645.64910382196308,0,178095.24455112024
2025-07-15,2,26,26,536.31676455104025,6706.2643538649336,606.35258731031649,606.35258731031649,647.38514662953912,647.38514662953912,0,178095.24455112024
2025-07-16,0,26,26,529.83218172640397,6444.4281028380483,587.77460756842765,587.77460756842765,634.02052153262173,634.02052153262173,0,147673.03638773275
2025-07-16,1,26,26,536.98821373650833,6500.2457073812957,601.64818145971037,601.64818145971037,641.20071204279111,641.20071204279111,0,147673.03638773275
2025-07-16,2,26,26,214.93109226505521,6533.3652888085571,283.13913428060948,283.13913428060948,325.20333478384742,325.20333478384742,0,147673.03638773275
2025-07-17,0,26,26,526.4237921555648,6430.5881353611367,584.91382916067073,584.91382916067073,629.29170440458802,629.29170440458802,0,119055.56780588937
2025-07-17,1,26,26,215.94200361675564,6796.9759074137191,283.60239368052578,283.60239368052578,322.67710068324516,322.67710068324516,0,119055.56780588937
2025-07-17,2,26,26,209.06088787590204,6572.1247486655357,278.05699457604874,278.05699457604874,318.69106602329197,318.69106602329197,0,119055.56780588937
2025-07-18,0,26,26,209.10359717626801,6510.8794037133439,268.80854468885008,268.80854468885008,312.80531004642881,312.80531004642881,0,119563.88003266582
2025-07-18,1,26,26,209.91939500934376,6944.57043645866,278.11358888363657,278.11358888363657,316.54775237799072,316.54775237799072,0,119563.88003266582
2025-07-18,2,26,26,513.7321253033042,6303.5128603926905,581.97001789005719,581.97001789005719,621.90108101782641,621.90108101782641,0,119563.88003266582
2025-07-19,0,26,26,209.20527885650279,6311.2211536437426,267.91742897769706,267.91742897769706,308.87172215744897,308.87172215744897,0,146342.98439639399
2025-07-19,1,26,26,519.0696833219198,6406.6328850668051,584.91156982526218,584.91156982526218,620.93908314062469,620.93908314062469,0,146342.98439639399
2025-07-19,2,26,26,528.17369355344056,5986.9622866134141,594.54334690630128,594.54334690630128,632.42389489469622,632.42389489469622,0,146342.98439639399
2025-07-20,0,26,26,517.35836515682058,6059.5778240440868,575.68573093653504,575.68573093653504,616.57356620107441,616.57356620107441,0,172806.67002279329
2025-07-20,1,26,26,530.3365685860598,6336.8886979822146,594.87353286672123,594.87353286672123,632.12977282036024,632.12977282036024,0,172806.67002279329
2025-07-20,2,26,26,531.01461604170163,5925.1107098495495,596.76564376750912,596.76564376750912,634.51879072738905,634.51879072738905,0,172806.67002279329
2025-07-21,0,26,26,527.35696853171987,5947.1510379017191,584.76251898748876,584.76251898748876,623.69114537031828,623.69114537031828,0,173575.5671562418
2025-07-21,1,26,26,532.01523230538498,6224.7021857696827,595.42990140319682,595.42990140319682,632.94678088305034,632.94678088305034,0,173575.5671562418
2025-07-21,2,26,26,533.14605047172029,6129.0009266886409,601.06220515432642,601.06220515432642,636.92278346057958,636.92278346057958,0,173575.5671562418
2025-07-22,0,26,26,529.36208828128258,5968.3584314819482,586.88356562888157,586.88356562888157,628.345739884723,628.345739884723,0,174193.41708216706
2025-07-22,1,26,26,533.70704215586102,6409.2316033398865,599.73344290425723,599.73344290425723,636.207517239494,636.207517239494,0,174193.41708216706
2025-07-22,2,26,26,535.62177647276519,6052.0751209424197,603.84476590609506,603.84476590609506,638.8854125416151,638.8854125416151,0,174193.41708216706
2025-07-23,0,26,26,530.38731230373469,5741.6182796286221,586.62176595404242,586.62176595404242,626.28506567120917,626.28506567120917,0,145595.57353343882
2025-07-23,1,26,26,535.11555802968019,6293.1419323594419,600.63452788960262,600.63452788960262,636.23671677911307,636.23671677911307,0,145595.57353343882
2025-07-23,2,26,26,215.08783669175668,6034.3326781831047,282.87252398374915,282.87252398374915,318.74180201469539,318.74180201469539,0,145595.57353343882
2025-07-24,0,26,26,532.07803496826932,5892.6032717050239,588.9226803824555,588.9226803824555,629.15276116371331,629.15276116371331,0,118008.9227154976
2025-07-24,1,26,26,217.14938859935779,6718.1944681107379,281.93772460667367,281.93772460667367,323.0715676306632,323.0715676306632,0,118008.9227154976
2025-07-24,2,26,26,218.47703375666174,6285.8390143882525,286.99896972607456,286.99896972607456,324.27522349585001,324.27522349585001,0,118008.9227154976
2025-07-25,0,26,26,211.28753324217658,5970.2287020098893,268.23529436626501,268.23529436626501,310.85260621075099,310.85260621075099,0,119858.02975781304
2025-07-25,1,26,26,219.40553501554245,6715.4394716320339,285.22697246111773,285.22697246111773,325.35708353704717,325.35708353704717,0,119858.02975781304
2025-07-25,2,26,26,527.27876846859454,6282.8106464565799,595.26539624095312,595.26539624095312,633.12253886552583,633.12253886552583,0,119858.02975781304
2025-07-26,0,27,27,215.38130649169756,5948.0076550319973,276.69544699025982,276.69544699025982,316.62196245425935,316.62196245425935,0,88772.897007540916
2025-07-26,1,27,27,525.26271381743868,6375.0800393234049,592.85272772036126,592.85272772036126,630.08196368188931,630.08196368188931,0,88772.897007540916
2025-07-27,0,26,26,522.11485349462043,5902.4207140384533,579.00903711633737,579.00903711633737,621.02081011535461,621.02081011535461,0,173657.16121143536
2025-07-27,1,26,26,532.54691837451071,6625.0357708428483,597.61912849213434,597.61912849213434,637.78692100839089,637.78692100839089,0,173657.16121143536
2025-07-27,2,26,26,535.57483129688228,6255.9386631110619,603.79745306490497,603.79745306490497,642.02673173720314,642.02673173720314,0,173657.16121143536
2025-07-28,0,26,26,527.48212704685102,5962.9145458723178,583.69960275928918,583.69960275928918,627.15168963181884,627.15168963181884,0,175302.97769219909
2025-07-28,1,26,26,537.48189646040066,6664.0619104487223,603.46010653555686,603.46010653555686,643.64250348351618,643.64250348351618,0,175302.97769219909
2025-07-28,2,26,26,532.12162836337711,6310.5953337596839,600.2906841790541,600.2906841790541,640.37805932266519,640.37805932266519,0,175302.97769219909
2025-07-29,0,26,26,538.55297940362334,5945.1408865618596,595.71476692276917,595.71476692276917,637.30963750183821,637.30963750183821,0,176024.08244025017
2025-07-29,1,26,26,536.68095879421526,6260.3418761052853,601.93625172154248,601.93625172154248,641.20267104762092,641.20267104762092,0,176024.08244025017
2025-07-29,2,26,26,536.14621359668001,5817.2130355135987,602.03815475722979,602.03815475722979,638.93399289974707,638.93399289974707,0,176024.08244025017
2025-07-30,0,26,26,537.1698672883316,5886.0839653461762,592.13503003454957,592.13503003454957,635.63260012144667,635.63260012144667,0,146056.55129876235
2025-07-30,1,26,26,539.14571753434734,6104.4917887146476,601.78218166336205,601.78218166336205,642.28039861750199,642.28039861750199,0,146056.55129876235
2025-07-30,2,26,26,212.76719880478404,5719.3277111542884,274.99172150727281,274.99172150727281,315.13992734479922,315.13992734479922,0,146056.55129876235
2025-07-31,0,26,26,536.85671261962909,5677.6215430199145,589.84355185085224,589.84355185085224,632.24848397955964,632.24848397955964,0,116859.8426353312
2025-07-31,1,26,26,214.16093294121302,6123.0329551025952,275.16546120846994,275.16546120846994,318.23671475765582,318.23671475765582,0,116859.8426353312
2025-07-31,2,26,26,218.61743983039929,5578.8573172400538,277.96547620483722,277.96547620483722,320.90756909807362,320.90756909807362,0,116859.8426353312
2025-08-01,0,26,26,212.86173674959974,5788.4041010229239,265.83553121919533,265.83553121919533,309.62099968158265,309.62099968158265,0,117718.39581588155
2025-08-01,1,26,26,217.82609789306656,5972.1982149540836,275.11621455013074,275.11621455013074,321.58502647499961,321.58502647499961,0,117718.39581588155
2025-08-01,2,26,26,529.37725972596172,5324.9977774833715,583.93061558691898,583.93061558691898,628.72041055252828,628.72041055252828,0,117718.39581588155
2025-08-02,0,26,26,203.74215186798276,5113.9580554377917,251.6057017868022,251.6057017868022,286.26295561006827,286.26295561006827,0,139985.95389793668
2025-08-02,1,26,26,515.73331314833376,5321.250873926424,563.37903135351883,563.37903135351883,605.43540701752363,605.43540701752363,0,139985.95389793668
2025-08-02,2,26,26,518.07656475928843,4982.0052716207392,568.4161395463766,568.4161395463766,608.50902035381671,608.50902035381671,0,139985.95389793668
2025-08-03,0,26,26,510.04551315115691,5075.9180284074018,557.21544919869484,557.21544919869484,592.25768317619747,592.25768317619747,0,165234.97151025754
2025-08-03,1,26,26,510.79363497829792,5562.8655310986978,559.72709156057704,559.72709156057704,602.19753254562227,602.19753254562227,0,165234.97151025754
2025-08-03,2,26,26,505.26510479255273,5321.6845073851982,557.32792404233726,557.32792404233726,597.31656084669862,597.31656084669862,0,165234.97151025754
2025-08-04,0,26,26,502.50797685406025,5318.9060424332565,550.80059695990974,550.80059695990974,586.07727812550047,586.07727812550047,0,161957.60659354899
2025-08-04,1,26,26,493.38707734479209,5822.5008225672518,543.81685577770111,543.81685577770111,586.14709825826992,586.14709825826992,0,161957.60659354899
2025-08-04,2,26,26,483.06494136299665,5898.3924177118361,537.39370915622192,537.39370915622192,577.44542152953591,577.44542152953591,0,161957.60659354899
2025-08-05,0,26,26,490.21130580908761,5527.634277213765,539.42039013759654,539.42039013759654,573.65602776375044,573.65602776375044,0,158327.60229259238
2025-08-05,1,26,26,477.82118957154239,6229.3169006132457,529.75567515636396,529.75567515636396,572.30026602096837,572.30026602096837,0,158327.60229259238
2025-08-05,2,26,26,467.99284759617797,6096.3286641457662,523.70790269809925,523.70790269809925,563.7285982015643,563.7285982015643,0,158327.60229259238
2025-08-06,0,26,26,473.54511546114009,5867.0378086014962,524.39850729938303,524.39850729938303,559.06028043751803,559.06028043751803,0,129453.18318514453
2025-08-06,1,26,26,463.72927949166137,6359.7015399321135,516.62222573666099,516.62222573666099,558.96216891804295,558.96216891804295,0,129453.18318514453
2025-08-06,2,26,26,140.18608800921913,6137.8524264692405,196.17100148194572,196.17100148194572,235.98282386060711,235.98282386060711,0,129453.18318514453
2025-08-07,0,26,26,464.97981970112801,5948.4048920332098,516.86817132981037,516.86817132981037,551.20037814250986,551.20037814250986,0,103331.40388480948
2025-08-07,1,26,26,143.18827859855273,6374.4814553901997,196.40010694157769,196.40010694157769,238.51564492117859,238.51564492117859,0,103331.40388480948
2025-08-07,2,26,26,136.27205319294129,5837.1446300243842,190.41012081451277,190.41012081451277,231.04756801647656,231.04756801647656,0,103331.40388480948
2025-08-08,0,26,26,142.21273539501919,5967.5058144915383,193.89827329657444,193.89827329657444,227.93998853143694,227.93998853143694,0,105812.27111123729
2025-08-08,1,26,26,134.55624336006773,6113.2119263230898,185.65155508096248,185.65155508096248,228.55655922824982,228.55655922824982,0,105812.27111123729
2025-08-08,2,26,26,446.21482470113966,5779.0398592019446,499.25314401308424,499.25314401308424,541.13210718533685,541.13210718533685,0,105812.27111123729
2025-08-09,0,26,26,132.61160963717754,5735.1985484990792,182.96575677912693,182.96575677912693,217.59114418429266,217.59114418429266,0,130354.14320787582
2025-08-09,1,26,26,444.23410538791899,6020.6580488594227,494.02388271797855,494.02388271797855,537.91484576928428,537.91484576928428,0,130354.14320787582
2025-08-09,2,26,26,445.53065589265651,5767.7108907802904,498.54412210013038,498.54412210013038,540.53360084353903,540.53360084353903,0,130354.14320787582
2025-08-10,0,26,26,448.02307171501536,5341.6406505998093,496.35193273654346,496.35193273654346,532.21517891748056,532.21517891748056,0,151070.52454067493
2025-08-10,1,26,26,450.48649493344715,5922.6953496246251,500.12905677879138,500.12905677879138,543.59984542856103,543.59984542856103,0,151070.52454067493
2025-08-10,2,26,26,449.47686780124593,5719.9580783740175,501.99976913294904,501.99976913294904,543.71617645405343,543.71617645405343,0,151070.52454067493
2025-08-11,0,26,26,453.37108385909431,5308.9405201641039,502.04612352004983,502.04612352004983,537.29670313909742,537.29670313909742,0,151806.94975776947
2025-08-11,1,26,26,452.97516086498877,5934.4812095664474,502.74885142401178,502.74885142401178,545.38412521170278,545.38412521170278,0,151806.94975776947
2025-08-11,2,26,26,452.07814458403851,5665.8941261743639,503.96673944487014,503.96673944487014,545.73843596881852,545.73843596881852,0,151806.94975776947
2025-08-12,0,26,26,451.34830008025187,5713.4695683229475,501.35540646094461,501.35540646094461,537.52167378458444,537.52167378458444,0,151452.19168121816
2025-08-12,1,26,26,450.25193872181308,5989.2508620796161,500.91964472816096,500.91964472816096,543.26197446174922,543.26197446174922,0,151452.19168121816
2025-08-12,2,26,26,446.60578899269706,5693.4594578692686,499.39637950565043,499.39637950565043,540.93899416964132,540.93899416964132,0,151452.19168121816
2025-08-13,0,26,26,453.88569046145341,5496.2896107182896,503.71951035276226,503.71951035276226,537.57392747286826,537.57392747286826,0,127672.85077509299
2025-08-13,1,26,26,449.78701723654962,5786.5720298116357,499.24758253936994,499.24758253936994,540.60542376234901,540.60542376234901,0,127672.85077509299
2025-08-13,2,26,26,128.73941734944435,5816.7432872163654,183.10829085918579,183.10829085918579,220.73290548487768,220.73290548487768,0,127672.85077509299
2025-08-14,0,26,26,454.05311665791527,5457.6173385461552,503.70121709679938,503.70121709679938,537.30471134745528,537.30471134745528,0,101646.32540485187
2025-08-14,1,26,26,130.72564093406615,5813.5611594317033,180.70930378929444,180.70930378929444,221.26164593462167,221.26164593462167,0,101646.32540485187
2025-08-14,2,26,26,133.13105747409318,5754.4654341747273,186.82545550140659,186.82545550140659,226.08881957761358,226.08881957761358,0,101646.32540485187
2025-08-15,0,26,26,135.23207589506566,5439.4305721218161,185.02288902818577,185.02288902818577,218.38699300540023,218.38699300540023,0,105488.37624170547
2025-08-15,1,26,26,135.10065928866786,5754.2591660667786,185.10516234182634,185.10516234182634,224.26644085100665,224.26644085100665,0,105488.37624170547
2025-08-15,2,26,26,449.39224184296916,5752.6088885820545,501.78654053443461,501.78654053443461,543.06286193580036,543.06286193580036,0,105488.37624170547
2025-08-16,0,26,26,133.77067269162282,5354.5469797005544,182.27264599822863,182.27264599822863,217.40040952266722,217.40040952266722,0,130684.30897071876
2025-08-16,1,26,26,448.5167771044616,5761.9725115814372,499.57818878962615,499.57818878962615,538.47764561428539,538.47764561428539,0,130684.30897071876
2025-08-16,2,26,26,451.1684223397649,5695.1352432290842,503.10030865421618,503.10030865421618,544.35060358839792,544.35060358839792,0,130684.30897071876
2025-08-17,0,26,26,447.58229227846545,5286.6973239691215,495.11984877356332,495.11984877356332,530.08803653985842,530.08803653985842,0,152219.97496035075
2025-08-17,1,26,26,450.33345164498917,5716.759071757504,500.61556904985628,500.61556904985628,539.90653178637797,539.90653178637797,0,152219.97496035075
2025-08-17,2,26,26,450.51405510792478,5685.1879261190852,502.57627877476796,502.57627877476796,544.28329738824959,544.28329738824959,0,152219.97496035075
2025-08-18,0,26,26,451.02882204865716,5409.4994173230061,500.48057918927054,500.48057918927054,534.25845190157349,534.25845190157349,0,152881.64146369486
2025-08-18,1,26,26,450.60198027125364,5666.0088321508747,500.71170171559436,500.71170171559436,539.21211254075718,539.21211254075718,0,152881.64146369486
2025-08-18,2,26,26,445.77097081490552,5676.7149177712536,497.24553658033557,497.24553658033557,539.29541559539803,539.29541559539803,0,152881.64146369486
2025-08-19,0,26,26,451.4933623981978,5407.5902438824542,499.82056433054316,499.82056433054316,535.49290985678431,535.49290985678431,0,152270.61174297455
2025-08-19,1,26,26,445.2645624298986,5612.4589655580558,495.21967255630574,495.21967255630574,534.17114373828849,534.17114373828849,0,152270.61174297455
2025-08-19,2,26,26,442.27830138583187,5681.9368649783701,493.40579013927527,493.40579013927527,536.66629114575915,536.66629114575915,0,152270.61174297455
2025-08-20,0,26,26,445.39936648750182,5345.6045320301164,492.8392771420838,492.8392771420838,528.81378462334783,528.81378462334783,0,126528.2598990752
2025-08-20,1,26,26,440.3872678229493,5624.3235975222697,489.82865313935122,489.82865313935122,529.96209246384058,529.96209246384058,0,126528.2598990752
