date,method,actual_cost_yuan,empirical_expected_cost_yuan,emergency_kwh
2025-09-22,empirical_Q80,58222.108325623747,58501.73640377634,551.71197790272106
2025-09-23,point_forecast,62322.914775670848,61053.20289400428,1892.2745328735
2025-09-23,conditional_empirical_mean,65898.28481639699,62763.404014247928,3051.6767936132746
2025-09-23,empirical_Q80,60108.501348393918,59017.393655674627,730.00000461127206
2025-09-24,point_forecast,60771.891681014728,61111.099313302504,1699.4452207665827
2025-09-24,conditional_empirical_mean,63297.401046585743,62857.037650113401,2790.7557001554378
2025-09-24,empirical_Q80,58439.471633465932,59083.275354770485,450.2472148779417
2025-09-25,point_forecast,59805.986811995172,61142.631138356352,1493.0918791426582
2025-09-25,conditional_empirical_mean,63388.084859449482,63001.234353135282,2837.2142999392108
2025-09-25,empirical_Q80,59550.186053429716,59253.52296469087,657.06145445934283
2025-09-26,point_forecast,32500.558748777541,34278.386609662535,595.47186978298237
2025-09-26,conditional_empirical_mean,34542.128975173233,36209.464234021747,1542.9528989316382
2025-09-26,empirical_Q80,32853.871117722985,33357.250624271699,201.37006210093847
2025-09-27,point_forecast,37714.757452278332,33959.691161772527,1904.361026641182
2025-09-27,conditional_empirical_mean,41610.76512540043,35948.213635268185,3294.3647560022591
2025-09-27,empirical_Q80,35428.241147292363,33112.00014841387,903.73124220162003
2025-09-28,point_forecast,60350.731034786928,61967.661016184255,1360.0128798368635
2025-09-28,conditional_empirical_mean,62137.066684660997,63815.795633066205,2329.6421931719046
2025-09-28,empirical_Q80,59489.279005981836,60065.855745010726,419.57174283017645
2025-09-29,point_forecast,60375.205972518845,62310.227791268531,1285.0344137180973
2025-09-29,conditional_empirical_mean,63533.321087774253,64103.282907946836,2445.3212339909437
2025-09-29,empirical_Q80,60402.996094343747,60366.295535160258,516.21806552369503
2025-09-30,point_forecast,65538.598563014923,62702.007566680921,2440.7263538817497
2025-09-30,conditional_empirical_mean,67267.996969375497,63957.324507438723,3269.3478204918456
2025-09-30,empirical_Q80,61560.388634933144,60639.983680233192,740.86235310823724
2025-10-01,point_forecast,56024.320952327638,63299.226265826146,231.85672412434621
2025-10-01,conditional_empirical_mean,55871.848149629841,64105.003986962016,431.87852451643153
2025-10-01,empirical_Q80,58942.027158891768,60990.250661163373,53.459876778742
2025-10-02,point_forecast,55535.789557746568,62230.456062784535,380.02383852284436
2025-10-02,conditional_empirical_mean,55607.575927859551,63080.055889385243,679.87238826495991
2025-10-02,empirical_Q80,58158.732415314269,60004.512586190918,116.41593386259183
2025-10-03,point_forecast,30673.009414669228,34170.526358788011,223.90566111330321
2025-10-03,conditional_empirical_mean,30108.357528445704,35255.722201517492,350.78326249932331
2025-10-03,empirical_Q80,31961.341739202348,33111.647506137895,43.081379568999068
2025-10-04,point_forecast,32211.627786789497,34467.06918362376,513.64171127418422
2025-10-04,conditional_empirical_mean,31748.426287334674,35322.767375608906,610.07026047179829
2025-10-04,empirical_Q80,32669.330461298658,33416.020525244334,128.78763614829774
2025-10-05,point_forecast,55163.1432814898,60659.778406588739,549.82970348195363
2025-10-05,conditional_empirical_mean,54700.716857654006,61152.257963880053,571.72827405331532
2025-10-05,empirical_Q80,56873.202187341216,58673.392625144101,129.58284078755673
2025-10-06,point_forecast,54709.726440058541,60236.333664860911,452.31409033356465
2025-10-06,conditional_empirical_mean,54830.423175391486,60654.486492232507,574.0099654212363
2025-10-06,empirical_Q80,56434.225359489697,58325.195408436753,65.612852325122049
2025-10-07,point_forecast,57022.73092493962,59647.954062637284,922.59665141375137
2025-10-07,conditional_empirical_mean,56432.560740967456,60219.068142569806,925.07195113366458
2025-10-07,empirical_Q80,56099.421357943334,57907.814546353693,77.083477226300943
2025-10-08,point_forecast,56467.874086444557,57715.822968081004,1234.0368620617965
2025-10-08,conditional_empirical_mean,57872.56805256095,58276.620327800163,1570.4333358452041
2025-10-08,empirical_Q80,55245.897006155094,56008.565091017219,319.66932868528033
2025-10-09,point_forecast,56517.027179318931,57288.248205600918,1189.0936068697752
2025-10-09,conditional_empirical_mean,58260.826929009854,57964.685579842953,1641.4940128023593
2025-10-09,empirical_Q80,54668.84278696595,55738.212685977225,206.59903130808192
2025-10-10,point_forecast,31479.410566849729,31973.82562215281,915.13117505501918
2025-10-10,conditional_empirical_mean,32133.322610392865,32565.277618899207,1197.50028492503
2025-10-10,empirical_Q80,30681.385415057171,30970.825549652,257.28900765552737
2025-10-11,point_forecast,32215.178857453455,32031.052878355687,930.25448567977207
2025-10-11,conditional_empirical_mean,33282.966506487035,32640.81004979978,1210.9419960048804
2025-10-11,empirical_Q80,30780.728181325096,31059.071385054023,224.2836463437398
2025-10-12,point_forecast,57315.218550461432,57379.641486033033,1295.5767991242465
2025-10-12,conditional_empirical_mean,58855.563434005817,58009.675165743582,1712.7753268297615
2025-10-12,empirical_Q80,55723.681656308181,55795.408720396001,396.2035318746897
2025-10-13,point_forecast,57412.930031306445,57523.77664117411,1225.0186133958687
2025-10-13,conditional_empirical_mean,58396.367280848288,58219.103751214134,1572.0123956524599
2025-10-13,empirical_Q80,55407.812615714865,56022.187754064849,297.80599585614607
2025-10-14,point_forecast,62959.56879374144,57451.429221862389,2610.0157857388299
2025-10-14,conditional_empirical_mean,64916.198748285111,58148.802941570604,3167.5822349403661
2025-10-14,empirical_Q80,57606.371379412041,55971.749976873558,845.002525917345
2025-10-15,point_forecast,59693.880236243436,57760.714810000791,1769.3557072803246
2025-10-15,conditional_empirical_mean,60901.654685160567,58404.79264502124,2196.1739265711699
2025-10-15,empirical_Q80,56972.710651575922,56159.110841044865,613.11659937709476
2025-10-16,point_forecast,67773.944080513436,57968.64557823135,3606.2339456243089
2025-10-16,conditional_empirical_mean,69663.535487362155,58608.868446697823,4159.2956071443023
2025-10-16,empirical_Q80,62594.174543811867,56354.856690888977,1930.4249154001959
2025-10-17,point_forecast,31143.687184923911,32629.540298054562,595.04215069426289
2025-10-17,conditional_empirical_mean,31943.540459886899,33194.047867815098,869.64323288916694
2025-10-17,empirical_Q80,30800.417375599493,31534.758020053701,110.99019101271307
2025-10-18,point_forecast,31836.060834823558,32378.033980919849,872.93987945156152
2025-10-18,conditional_empirical_mean,31959.621678885262,32968.168953913068,1029.7236874247212
2025-10-18,empirical_Q80,31236.654990926403,31334.493380333286,285.47874420125981
2025-10-19,point_forecast,67724.518913993379,58591.964910663635,3453.1413089795988
2025-10-19,conditional_empirical_mean,69549.833390597458,59303.083341714475,3944.5798175490177
2025-10-19,empirical_Q80,62348.618978819264,57019.926144034529,1668.4339841795045
2025-10-20,point_forecast,65799.317356661806,59509.679856862072,2750.3850587383613
2025-10-20,conditional_empirical_mean,66830.217105360527,60020.889354018531,3037.4462223036289
2025-10-20,empirical_Q80,61396.415432094538,57725.335889878639,1164.7645973859585
2025-10-21,point_forecast,65523.230259174685,60131.621757232191,2680.1345776895059
2025-10-21,conditional_empirical_mean,65381.602901851831,60538.533231981259,2732.9854060077391
2025-10-21,empirical_Q80,60451.881492659828,58190.024563467108,933.13006036596676
2025-10-22,point_forecast,67418.944143541958,62023.740683410957,2765.6838174773993
2025-10-22,conditional_empirical_mean,67682.251884414552,61839.846479177366,2844.7631153482303
2025-10-22,empirical_Q80,63149.232896150301,59401.797363373713,1189.6307499353384
2025-10-23,point_forecast,60659.257177471918,62724.94110242794,1379.6919676471132
2025-10-23,conditional_empirical_mean,60965.695328256465,62461.360906748654,1476.7481191165602
2025-10-23,empirical_Q80,58985.74180616931,59984.060841121041,332.75842663528158
2025-10-24,point_forecast,33944.620651411555,33420.237263097595,1061.5704634780627
2025-10-24,conditional_empirical_mean,34325.823095238731,33913.758220601354,1202.8816905286369
2025-10-24,empirical_Q80,32225.619475579704,32282.178983438011,280.04306986283564
2025-10-25,point_forecast,32427.955237358183,33375.438035591847,733.81700069710394
2025-10-25,conditional_empirical_mean,33736.346886913365,33790.410346222321,1070.3258899591656
2025-10-25,empirical_Q80,31825.048296731213,32144.457895120744,224.87796392326754
2025-10-26,point_forecast,58374.713894728782,63096.058088814963,707.75133811623346
2025-10-26,conditional_empirical_mean,59262.169703864151,62891.556971177932,941.55001344004461
2025-10-26,empirical_Q80,59519.01757399588,60437.745752339484,229.02294121043553
2025-10-27,point_forecast,63523.345689715803,62763.646966321656,2010.5806304450471
2025-10-27,conditional_empirical_mean,64408.367382222801,62709.068395134891,2213.8835002337651
2025-10-27,empirical_Q80,61112.447905264373,60314.91442679461,710.67614937468636
2025-10-28,point_forecast,61844.871426690028,62993.111679213464,1495.0258323120588
2025-10-28,conditional_empirical_mean,62422.50145801578,62927.406534647962,1629.0723219241052
2025-10-28,empirical_Q80,59553.482528741908,60506.303791441533,232.86723763521479
2025-10-29,point_forecast,67433.826550298458,62756.306955520457,2570.3814351860665
2025-10-29,conditional_empirical_mean,67543.413158164389,62807.920210379823,2600.4407865667267
2025-10-29,empirical_Q80,61755.487854320905,60483.379554451851,728.19530975288762
2025-10-30,point_forecast,61345.042404211985,63289.880192333389,1369.7731120321014
2025-10-30,conditional_empirical_mean,61818.553758045455,62858.079408853024,1480.5832727861455
2025-10-30,empirical_Q80,60143.575766586247,60673.789638133072,346.71390990304121
2025-10-31,point_forecast,33577.866659044936,34502.881869948222,763.07254484661235
2025-10-31,conditional_empirical_mean,33336.928142257369,34491.36029151734,736.00606617678841
2025-10-31,empirical_Q80,32772.704408454039,33082.760159478545,150.76734068284361
2025-11-01,point_forecast,33120.606760412003,34236.261753441722,863.93496110546766
2025-11-01,conditional_empirical_mean,32841.488371962303,34069.626515602162,819.3287305849251
2025-11-01,empirical_Q80,32445.231241072124,32789.135587144025,240.92306640408188
2025-11-02,point_forecast,65955.029515940274,64527.365526303714,2122.0073619652644
2025-11-02,conditional_empirical_mean,64822.058174779493,63237.624125818133,1777.3679843173625
2025-11-02,empirical_Q80,61919.669072701625,61438.760590848062,529.88370972984251
2025-11-03,point_forecast,61732.193275239806,65566.245546327773,1201.8160150929896
2025-11-03,conditional_empirical_mean,61318.854900088481,63978.46709932755,992.69561959616885
2025-11-03,empirical_Q80,61037.961485521737,62219.668854919983,208.09631937246866
2025-11-04,point_forecast,62126.110155664566,65984.579466980256,1165.7880372723225
2025-11-04,conditional_empirical_mean,62558.391882510201,64319.497203930012,1102.5012313735192
2025-11-04,empirical_Q80,61895.012542356875,62537.66238729289,327.52626416159239
2025-11-05,point_forecast,64504.777062880203,66078.683169883981,1758.7675935172272
2025-11-05,conditional_empirical_mean,62485.68438433671,64453.357437544997,1198.9670763070199
2025-11-05,empirical_Q80,61753.571968526521,62713.753701630085,314.8982774227353
2025-11-06,point_forecast,70054.949179599789,65964.77875710986,2820.7797060693792
2025-11-06,conditional_empirical_mean,68565.838003320488,64274.280721073024,2369.1049247065507
2025-11-06,empirical_Q80,64761.28035348402,62575.696360149697,907.39642815199534
2025-11-07,point_forecast,35245.720893468766,35423.02506259449,975.52469664647151
2025-11-07,conditional_empirical_mean,34921.020719555163,34897.103146270791,901.03810691036119
2025-11-07,empirical_Q80,34124.773986968052,33813.994183188726,309.96959665830218
2025-11-08,point_forecast,32614.797035164556,35205.610733244175,490.63694093266685
2025-11-08,conditional_empirical_mean,32816.228260993215,34673.956608291592,504.6655918752316
2025-11-08,empirical_Q80,32819.345754522306,33571.017513096005,76.104812983420061
2025-11-09,point_forecast,67679.493065035495,67016.940856352099,2295.9096979895612
2025-11-09,conditional_empirical_mean,66132.68350808839,65209.868728719135,1781.8458706334573
2025-11-09,empirical_Q80,63992.107496873105,63349.919234320834,614.70225993681015
2025-11-10,point_forecast,72030.027349045849,67310.780802222958,3119.6354161508771
2025-11-10,conditional_empirical_mean,69172.428566902498,65469.809133579387,2321.1808776257039
2025-11-10,empirical_Q80,64333.628284037433,63620.132488990028,572.84261185874243
2025-11-11,point_forecast,65472.102574344863,68395.538694734161,1684.2670097015684
2025-11-11,conditional_empirical_mean,63707.029781611833,66344.602417816524,1102.0632253910333
2025-11-11,empirical_Q80,63119.03132347326,64399.682974565389,189.16270709825892
2025-11-12,point_forecast,65514.303322147665,68327.122485617205,1418.9461228959817
2025-11-12,conditional_empirical_mean,64083.034956874646,66400.569901610288,927.45342290004078
2025-11-12,empirical_Q80,63556.18092303165,64509.466298974548,196.29874060343553
2025-11-13,point_forecast,67352.513097599236,68327.086807666943,1969.1164693889834
2025-11-13,conditional_empirical_mean,66760.122869315557,66453.309321072331,1648.9080924718758
2025-11-13,empirical_Q80,64680.811485824684,64540.685989536047,461.00642418042156
2025-11-14,point_forecast,34004.379622436012,36274.997283918368,598.02535463710876
2025-11-14,conditional_empirical_mean,33840.749587012499,35923.585975563372,565.9183269230009
2025-11-14,empirical_Q80,33892.099663025831,34758.894906758163,75.861824668513123
2025-11-15,point_forecast,35164.069598978989,35799.685705428601,989.62171347182061
2025-11-15,conditional_empirical_mean,34350.074543374634,35460.748425469705,796.00991930156454
2025-11-15,empirical_Q80,33763.14651158113,34307.216562195528,172.59497037265288
2025-11-16,point_forecast,69989.977923318016,68284.499477305464,2409.7058071867823
2025-11-16,conditional_empirical_mean,68410.999495630327,67200.792560826972,1990.9117856820951
2025-11-16,empirical_Q80,65291.673108059767,65297.060387046804,536.2783448778107
2025-11-17,point_forecast,65202.842192803233,68633.077179574655,1221.4717136461818
2025-11-17,conditional_empirical_mean,64713.87260488818,67639.91956820614,1054.5726083454324
2025-11-17,empirical_Q80,64704.946398212662,65683.629170097556,289.97433318445644
2025-11-18,point_forecast,67693.650454962917,68190.841931306131,1741.2155630352308
2025-11-18,conditional_empirical_mean,67154.653144015698,67399.270216061021,1618.7180349438006
2025-11-18,empirical_Q80,65621.964356121811,65478.4013633953,512.45780380734141
2025-11-19,point_forecast,69212.726254603287,68077.684966949018,2046.0628611196498
2025-11-19,conditional_empirical_mean,68075.769367389745,67436.580889526856,1782.5433738732959
2025-11-19,empirical_Q80,65078.044246422956,65466.554962817972,390.94405856141873
2025-11-20,point_forecast,68653.424617564917,68346.361984777235,1808.9967066142726
2025-11-20,conditional_empirical_mean,68489.17390703148,67733.230267985928,1752.7784486234386
2025-11-20,empirical_Q80,66401.104457963229,65695.121643388935,593.9449889198961
2025-11-21,point_forecast,34996.361771451237,36206.462348163623,897.38559856913662
2025-11-21,conditional_empirical_mean,34555.605008442464,35950.305871890676,839.78060151807881
2025-11-21,empirical_Q80,34478.333235183192,34757.072564337475,264.61733060076858
2025-11-22,point_forecast,36430.32174354454,35969.866697459023,1226.5173248881715
2025-11-22,conditional_empirical_mean,35853.26459491234,35729.898657524194,1138.9100904413774
2025-11-22,empirical_Q80,34634.41775462537,34561.113286818152,307.75848889275863
2025-11-23,point_forecast,69974.367512240147,68548.324158058764,1988.4339178019845
2025-11-23,conditional_empirical_mean,69858.551382787235,68065.588551690336,1905.0608739056465
2025-11-23,empirical_Q80,66962.046449611953,66035.885317488763,594.85390810594924
2025-11-24,point_forecast,67950.402041186215,68670.165407060675,1555.6151348089156
2025-11-24,conditional_empirical_mean,67697.427522735015,68158.89613333944,1525.6641676454151
2025-11-24,empirical_Q80,66263.482198819256,66096.072950109825,455.59266518008792
2025-11-25,point_forecast,67926.390547369461,68690.112428331646,1623.5317417445435
2025-11-25,conditional_empirical_mean,67677.734333397748,68186.587714644658,1490.8351621480665
2025-11-25,empirical_Q80,66165.440807424748,66131.506532485451,436.64056524112686
2025-11-26,point_forecast,68583.619058562588,69027.131355876132,1563.7058756467941
2025-11-26,conditional_empirical_mean,68315.314713393716,68524.877463336554,1488.6932774381207
2025-11-26,empirical_Q80,66472.271763589568,66443.323065387012,370.72196191061983
2025-11-27,point_forecast,68223.915884104557,69144.766806287007,1414.2568154738017
2025-11-27,conditional_empirical_mean,68547.307813463136,68727.609529484733,1561.2362792371132
2025-11-27,empirical_Q80,66786.892355409873,66630.246953623544,399.79009959747009
2025-11-28,point_forecast,36146.336943906572,36789.275850765742,843.60609244047043
2025-11-28,conditional_empirical_mean,35798.262883628682,36550.795105793644,792.52483314517599
2025-11-28,empirical_Q80,35152.809979841411,35326.843275646861,170.04799294911558
2025-11-29,point_forecast,36008.488083475713,36873.695265280825,959.16459676297814
2025-11-29,conditional_empirical_mean,36007.516110333105,36690.003737114668,1014.0262824384669
2025-11-29,empirical_Q80,35516.355532255751,35437.950775481535,350.15912448831637
2025-11-30,point_forecast,74663.515592019772,70259.136771393823,2946.2980535827755
2025-11-30,conditional_empirical_mean,74519.903183275834,69816.440213594309,2865.1624835068965
2025-11-30,empirical_Q80,68418.785157619626,67613.201093602765,638.54947019150563
2025-12-01,point_forecast,94045.03132854373,70991.706557391168,7933.0392654894877
2025-12-01,conditional_empirical_mean,93736.172296207937,70527.732352782128,7832.693996892559
2025-12-01,empirical_Q80,84348.55340223026,68175.710172004052,4763.061640916696
2025-12-02,point_forecast,94409.195078483492,73951.271284471411,7276.9725367705969
2025-12-02,conditional_empirical_mean,93665.676395912276,73159.865245352572,7002.1960933566925
2025-12-02,empirical_Q80,83419.954276066812,70801.014713577431,3620.3907494788377
2025-12-03,point_forecast,83996.005656483714,76026.553514661544,5021.7306336249458
2025-12-03,conditional_empirical_mean,82468.229558110033,74831.123254972816,4494.6253642712927
2025-12-03,empirical_Q80,76572.522889252272,72472.850106035505,1967.1847524791044
2025-12-04,point_forecast,83001.187737352288,77126.666783540539,3988.0840727249029
2025-12-04,conditional_empirical_mean,81896.731238162029,75786.095434018673,3570.0598661806935
2025-12-04,empirical_Q80,77263.590843405516,73354.292406747481,1577.0104029265744
2025-12-05,point_forecast,46430.752848819757,40408.633521018142,3296.3219318433848
2025-12-05,conditional_empirical_mean,45390.878840062513,39734.31099263925,2902.2926542456039
2025-12-05,empirical_Q80,42173.476440115803,38339.319275932889,1526.5146646055593
2025-12-06,point_forecast,47972.470540080511,40797.317818523647,3672.8454845511051
2025-12-06,conditional_empirical_mean,46889.965090166792,39953.742191450401,3232.1604109810878
2025-12-06,empirical_Q80,42683.997089545715,38543.7973358788,1552.6608308759694
2025-12-07,point_forecast,84275.111989549347,78470.169133682546,4601.659506349506
2025-12-07,conditional_empirical_mean,82044.254828565405,76419.253753345285,3722.287243982119
2025-12-07,empirical_Q80,77849.94700721791,74111.807641577368,1703.9894709381565
2025-12-08,point_forecast,77400.493791172019,81520.111115679072,1738.6229358769526
2025-12-08,conditional_empirical_mean,75457.24278523594,79401.017531959063,1006.9330131773542
2025-12-08,empirical_Q80,75701.807240039401,77029.493124368208,192.09540734070157
2025-12-09,point_forecast,78076.029840931355,81763.14893424511,1653.2726771046887
2025-12-09,conditional_empirical_mean,77072.357846344676,79781.222208030304,1175.0818216142743
2025-12-09,empirical_Q80,76416.45825982833,77450.01664677127,259.83233930844085
2025-12-10,point_forecast,77720.25713524915,81659.561933556746,1851.2977040688402
2025-12-10,conditional_empirical_mean,76673.576289026794,79706.10302177399,1374.9961753204789
2025-12-10,empirical_Q80,75814.928683728707,77322.28403500584,190.8527884264611
2025-12-11,point_forecast,74367.837442248187,82009.630958139736,872.67697826985727
2025-12-11,conditional_empirical_mean,74490.002726904815,80068.318838746651,695.05987130592439
2025-12-11,empirical_Q80,76029.485667231798,77641.046196067313,176.58076186778783
2025-12-12,point_forecast,41211.526513696321,44241.877373265052,1100.7397216950264
2025-12-12,conditional_empirical_mean,40120.330570665305,43227.757672167725,671.93232181824942
2025-12-12,empirical_Q80,40542.399251291223,41656.239128924586,144.80932721990629
2025-12-13,point_forecast,41434.159091295063,44134.700736109808,1168.364485266015
2025-12-13,conditional_empirical_mean,40323.662253060094,43079.204555679855,760.00350884010936
2025-12-13,empirical_Q80,40269.155432560321,41491.520908402323,117.18928120799751
2025-12-14,point_forecast,78022.233724613892,81881.356725149541,1709.7434208249965
2025-12-14,conditional_empirical_mean,76671.647714362422,80132.266811612775,1155.6236217599535
2025-12-14,empirical_Q80,76496.557762486686,77657.604114854374,266.54678800341509
2025-12-15,point_forecast,78517.478380192653,82207.331555954675,1885.0326221128353
2025-12-15,conditional_empirical_mean,77293.842860989302,80520.625072896801,1391.7413283551389
2025-12-15,empirical_Q80,77034.123534738697,78083.966320270105,372.06596176895863
2025-12-16,point_forecast,77487.290689769812,82539.179231483984,1509.0184434986973
2025-12-16,conditional_empirical_mean,76354.624350181504,80797.620433051343,978.89962652115275
2025-12-16,empirical_Q80,76377.191981161304,78357.772665329685,98.88286782427889
2025-12-17,point_forecast,76887.386928654712,82548.797532965924,1311.9861380102648
2025-12-17,conditional_empirical_mean,75878.572748746505,80855.994554028264,823.38434589601047
2025-12-17,empirical_Q80,76925.368834741996,78444.87545807159,189.75974119530861
2025-12-18,point_forecast,77400.639030021572,82273.752964556639,1617.446457093909
2025-12-18,conditional_empirical_mean,75906.475490599943,80756.997054642488,1032.8482635847245
2025-12-18,empirical_Q80,76296.091728120693,78293.954915886439,141.30796531764156
2025-12-19,point_forecast,40931.963342390518,44738.174272239063,1001.2205640525649
2025-12-19,conditional_empirical_mean,40296.908035689528,43556.002022312772,653.42193525204607
2025-12-19,empirical_Q80,40658.124773426025,41977.592379091126,109.22932957973597
2025-12-20,point_forecast,41406.966598275074,44415.9947473758,1254.492778180515
2025-12-20,conditional_empirical_mean,40678.126683883049,43244.054381510286,833.85889982251342
2025-12-20,empirical_Q80,40236.815334286192,41711.785225088781,106.41352042589074
2025-12-21,point_forecast,78734.161364971849,81863.847484321974,2074.4666661991178
2025-12-21,conditional_empirical_mean,77480.394858531203,80396.232386599237,1550.1371095079364
2025-12-21,empirical_Q80,77334.255593859241,77912.954194321035,522.52262456205233
2025-12-22,point_forecast,77604.351338210865,82210.990776966864,1570.5161121824412
2025-12-22,conditional_empirical_mean,76417.685428603523,80745.389833276029,1047.8850878914341
2025-12-22,empirical_Q80,76873.198380971298,78315.867270208269,260.57154879136408
2025-12-23,point_forecast,74917.637857654248,82138.532329509908,839.83428647613187
2025-12-23,conditional_empirical_mean,74352.240118523885,80617.924942352154,499.61763918153991
2025-12-23,empirical_Q80,76266.769432986592,78256.249418542851,89.644774513601647
2025-12-24,point_forecast,77089.106106855877,81534.776337620133,1448.792761334232
2025-12-24,conditional_empirical_mean,75604.667493237313,80113.455208165542,937.14317740761498
2025-12-24,empirical_Q80,75807.994769325262,77741.584241045755,125.49345980719011
2025-12-25,point_forecast,76449.131638447667,81368.443727664315,1509.6784480095071
2025-12-25,conditional_empirical_mean,75824.300251563458,79928.111279176082,1196.9927354335728
2025-12-25,empirical_Q80,76191.776826732937,77570.732716242244,276.43881507639924
2025-12-26,point_forecast,40724.083999101131,44173.94017076723,1057.8385000021638
2025-12-26,conditional_empirical_mean,40093.287866077429,42934.482249268389,717.15202085126907
2025-12-26,empirical_Q80,40252.070120277902,41505.248986086284,131.52483570187221
2025-12-27,point_forecast,41593.220824386539,43783.506546152617,1280.7300801690137
2025-12-27,conditional_empirical_mean,40480.833614961419,42517.837689664215,861.50639716413139
2025-12-27,empirical_Q80,40051.447151331267,41068.427268416912,192.01427022249612
2025-12-28,point_forecast,76645.427758209247,80647.270062850337,1629.463777916937
2025-12-28,conditional_empirical_mean,75353.487260813214,79207.038884775684,1138.6142854982158
2025-12-28,empirical_Q80,75704.838039086928,76882.799649380337,250.46092287805538
2025-12-29,point_forecast,75972.259402154523,80591.014400143657,1411.7061263372912
2025-12-29,conditional_empirical_mean,75006.001350010949,79272.645384196585,1065.2855506227352
2025-12-29,empirical_Q80,75469.499737360922,77016.169332578051,215.29681838917389
2025-12-30,point_forecast,74989.4053023913,79344.391162188345,1185.9965116331127
2025-12-30,conditional_empirical_mean,74232.185665373079,78351.168942677643,933.28385305909956
2025-12-30,empirical_Q80,74350.666429518809,76158.264665358773,116.89615336652483
2025-12-31,point_forecast,79099.525152199654,78280.860164487938,2266.8243326939009
2025-12-31,conditional_empirical_mean,79289.041000060097,77601.271607645584,2345.157630462948
2025-12-31,empirical_Q80,75676.279588401667,75440.852124952537,658.16565008632665
