date,timestamp,slot,weekday,series,value_kw,previous_kw,following_kw,neighbor_deviation_kw,previous_day_kw,previous_week_kw,past_same_weekday_min,past_same_weekday_median,past_same_weekday_max,past_same_weekday_count,action,review_rank
2025-06-14,2025-06-14 14:30:00,87,6,load_kw,3792.0999999999999,3878.1365000000001,3849.9288000000001,-71.932650000000194,3979.1999999999998,4045.5900000000001,3239.0999999999999,3529.5100000000002,4045.5900000000001,23,retain_review_only,16267
2025-03-16,2025-03-16 06:30:00,39,7,load_kw,4860.5,4775.9802,4801.1689999999999,71.925400000000081,2864.6100000000001,4865.1599999999999,4820.5,5249.835,5552.8299999999999,10,retain_review_only,16268
2025-06-28,2025-06-28 11:20:00,68,6,load_kw,3743.8117000000002,3828.8607999999999,3802.6100000000001,-71.923699999999826,3568.3406,3900.6403,3480.7462999999998,3775.3851,4328.1193000000003,25,retain_review_only,16269
2025-01-31,2025-01-31 09:40:00,58,5,load_kw,4287.6493,4430.1599999999999,4288.9844000000003,-71.922900000000482,7169.8028000000004,4563.7950000000001,4507.3176999999996,4575.1385,4673.3335999999999,4,retain_review_only,16270
2025-12-15,2025-12-16 00:00:00,144,1,load_kw,3375.46,3460.2420999999999,3434.511,-71.916549999999916,3657.7800000000002,3470.3800000000001,3102.96,3501.1100000000001,4854.75,49,retain_review_only,16271
2025-10-23,2025-10-23 02:50:00,17,4,load_kw,3671.0351000000001,3658.5138999999999,3539.73,71.913150000000314,3544.5039000000002,3635.3910999999998,3442.5767000000001,3689.0504000000001,4566.3369000000002,42,retain_review_only,16272
2025-03-30,2025-03-30 23:10:00,139,7,load_kw,3205.4796999999999,3235.71,3319.0709999999999,-71.910800000000108,2268.893,3257.9014999999999,3213.6502999999998,3353.7914499999997,3700.8521000000001,12,retain_review_only,16273
2025-04-17,2025-04-17 06:50:00,41,4,load_kw,4994.6239999999998,4946.1275999999998,4899.3100000000004,71.90519999999924,4743.7165000000005,4905.1723000000002,4756.7741999999998,5234.9161999999997,5483.6004999999996,15,retain_review_only,16274
2025-04-23,2025-04-23 04:20:00,26,3,load_kw,3794.0843,3722.5171,3721.8499999999999,71.900750000000244,3694.2408,3582.8946000000001,3541.6651999999999,3979.0690999999997,4281.5983999999999,16,retain_review_only,16275
2025-12-12,2025-12-12 05:00:00,30,5,load_kw,3156.8800000000001,3214.9016999999999,3242.6514999999999,-71.896600000000035,4073.0100000000002,3412.8499999999999,2553.0599999999999,2793.4200000000001,3505.4000000000001,49,retain_review_only,16276
2025-04-18,2025-04-18 03:50:00,23,5,load_kw,2700.2685999999999,2703.5882999999999,2840.71,-71.880550000000312,3657.1594,2767.1439,2546.5796999999998,2894.1437999999998,3206.2323999999999,15,retain_review_only,16277
2025-08-29,2025-08-29 10:10:00,61,5,load_kw,3704.1012999999998,3781.5100000000002,3770.4456,-71.876500000000306,6549.1733999999997,3743.6107999999999,3664.0477999999998,3917.1197999999999,4515.6265000000003,34,retain_review_only,16278
2025-03-10,2025-03-10 12:40:00,76,1,load_kw,6044.0874999999996,6102.0299999999997,6129.8959000000004,-71.875450000000455,5742.5874999999996,5807.7758000000003,5807.7758000000003,6256.7834999999995,6441.3027000000002,9,retain_review_only,16279
2025-09-02,2025-09-02 22:40:00,136,2,load_kw,3858.4177,3774.27,3798.8391999999999,71.863100000000031,3598.2813999999998,4290.7888000000003,3088.2449000000001,3539.1066499999997,4878.3014000000003,34,retain_review_only,16280
2025-06-16,2025-06-16 16:50:00,101,1,load_kw,6934.3126000000002,6847.3534,6877.5699999999997,71.850900000000365,6972.9322000000002,6854.2129000000004,6035.2236000000003,6171.2843000000003,7148.4465,23,retain_review_only,16281
2025-01-11,2025-01-11 06:20:00,38,6,load_kw,3427.8148999999999,3410.4657000000002,3301.4699999999998,71.847049999999854,3463.6694000000002,3376.2584000000002,3376.2584000000002,3376.2584000000002,3376.2584000000002,1,retain_review_only,16282
2025-01-04,2025-01-04 05:10:00,31,6,load_kw,3464.9422,3392.4200000000001,3393.7831999999999,71.840599999999995,3130.4364,,,,,0,retain_review_only,16283
2025-10-06,2025-10-06 06:40:00,40,1,load_kw,4962.9387999999999,4940.3299999999999,4841.8698000000004,71.83889999999974,4875.2843000000003,4712.8914000000004,4587.7015000000001,4934.3438999999998,5742.6877000000004,39,retain_review_only,16284
2025-02-19,2025-02-19 08:40:00,52,3,load_kw,7070.5550000000003,6973.3800000000001,7024.0708000000004,71.829600000000028,7206.1836000000003,7161.6181999999999,6970.7892000000002,7232.1355999999996,7408.7912999999999,7,retain_review_only,16285
2025-10-22,2025-10-22 22:30:00,135,3,load_kw,3251.8400000000001,3216.6439999999998,3143.3890000000001,71.823500000000422,3073.1399999999999,3283.2800000000002,3145.7600000000002,3477.3800000000001,5166.2600000000002,42,retain_review_only,16286
2025-09-30,2025-09-30 01:10:00,7,2,load_kw,3680.1860000000001,3605.4499999999998,3611.3009000000002,71.810550000000148,3441.5221000000001,3584.1201000000001,3310.04,3646.2547,4779.8624,38,retain_review_only,16287
2025-06-24,2025-06-24 11:40:00,70,2,load_kw,6379.7039000000004,6324.0500000000002,6291.7402000000002,71.808800000000701,6313.8553000000002,6510.0727999999999,6265.6598999999997,6497.9223000000002,7171.3198000000002,24,retain_review_only,16288
2025-11-19,2025-11-19 23:00:00,138,3,load_kw,3469.3699999999999,3373.5390000000002,3421.5916000000002,71.804699999999684,3530.04,3214.9899999999998,3147.1799999999998,3452.4750000000004,4805.54,46,retain_review_only,16289
2025-10-23,2025-10-23 11:30:00,69,4,load_kw,6419.0100000000002,6341.8514999999998,6352.5870999999997,71.79070000000047,6343.2799999999997,6502.2799999999997,6097.1599999999999,6518.0100000000002,7253.6999999999998,42,retain_review_only,16290
2025-01-22,2025-01-22 12:30:00,75,3,load_kw,6432.8599999999997,6438.4236000000001,6570.8503000000001,-71.776950000000397,6393.3400000000001,6398.3999999999996,6283.9700000000003,6398.3999999999996,6467.1000000000004,3,retain_review_only,16291
2025-10-01,2025-10-01 04:10:00,25,3,load_kw,3634.9528,3680.8899999999999,3732.5367000000001,-71.760549999999967,3728.2793000000001,3585.8674000000001,3426.3224,3829.6161000000002,4521.5006999999996,39,retain_review_only,16292
2025-02-20,2025-02-20 02:30:00,15,4,load_kw,3671.4899999999998,3601.1578,3598.3153000000002,71.753449999999702,3807.0799999999999,3670.0900000000001,3623.6100000000001,3873.71,4069.9899999999998,7,retain_review_only,16293
2025-04-19,2025-04-19 08:10:00,49,6,load_kw,3195.3238000000001,3294.3099999999999,3239.8422,-71.752300000000105,3251.1241,3152.9623999999999,2979.9758999999999,3470.8274000000001,3873.4717999999998,15,retain_review_only,16294
2025-11-11,2025-11-11 00:40:00,4,2,load_kw,3332.7806999999998,3454.3299999999999,3354.7244000000001,-71.746500000000196,3563.0563000000002,3621.2357000000002,3277.6122999999998,3542.2182000000003,4837.9663,44,retain_review_only,16295
2025-11-17,2025-11-17 00:40:00,4,1,load_kw,3360.8083000000001,3404.0999999999999,3460.9962999999998,-71.739849999999478,3390.6381000000001,3563.0563000000002,3249.9380999999998,3564.4090000000001,4915.9431999999997,45,retain_review_only,16296
2025-02-08,2025-02-08 18:30:00,111,6,load_kw,2573.2600000000002,2710.9050999999999,2579.0636,-71.724349999999504,2544.4899999999998,2725.0100000000002,2691.8499999999999,2725.0100000000002,3128.8499999999999,5,retain_review_only,16297
2025-05-18,2025-05-18 10:40:00,64,7,load_kw,6330.2277999999997,6427.25,6376.6495999999997,-71.722000000000662,3801.0173,6175.3010999999997,6175.3010999999997,6557.3851999999997,7201.8834999999999,19,retain_review_only,16298
2025-07-23,2025-07-23 14:00:00,84,3,load_kw,6883.3999999999996,6787.1310000000003,6836.2710999999999,71.698949999999968,6932.2299999999996,7443.3400000000001,5999.9899999999998,6257.3199999999997,7443.3400000000001,29,retain_review_only,16299
2025-09-03,2025-09-04 00:00:00,144,3,load_kw,3330.5100000000002,3434.0861,3370.3236999999999,-71.694899999999507,3375.8200000000002,4490.5299999999997,3246.8600000000001,3663.8400000000001,4942.6000000000004,35,retain_review_only,16300
2025-01-27,2025-01-27 04:50:00,29,1,load_kw,4222.3179,4271.7749999999996,4316.25,-71.694599999999809,4292.6063999999997,4082.6527999999998,4081.6914999999999,4082.6527999999998,4313.9978000000001,3,retain_review_only,16301
2025-09-17,2025-09-17 23:50:00,143,3,load_kw,3641.6932999999999,3654.8530999999998,3771.9200000000001,-71.693250000000262,3700.6194,3502.1439,3269.9946,3609.0954999999999,4813.4865,37,retain_review_only,16302
2025-05-19,2025-05-19 02:10:00,13,1,load_kw,3533.6723999999999,3639.98,3570.7465999999999,-71.690900000000056,3629.1518999999998,3407.4935,3407.4935,3685.9537999999998,4143.0187999999998,19,retain_review_only,16303
2025-02-04,2025-02-04 04:40:00,28,2,load_kw,4026.6169,3958.7199999999998,3951.1381999999999,71.687800000000152,4021.4081999999999,4299.1989999999996,3952.9142000000002,4147.39185,4299.1989999999996,4,retain_review_only,16304
2025-03-26,2025-03-26 12:40:00,76,3,load_kw,5945.2628999999997,5971.1899999999996,6062.7112999999999,-71.687750000000051,5946.4991,5960.0968000000003,5927.8064999999997,6242.0886499999997,6570.8503000000001,12,retain_review_only,16305
2025-06-23,2025-06-23 01:40:00,10,1,load_kw,3848.9992999999999,3744.3400000000001,3810.2869000000001,71.685849999999846,3887.9694,3943.951,3413.7831999999999,3572.7097000000003,4045.3757000000001,24,retain_review_only,16306
2025-01-03,2025-01-03 20:30:00,123,5,load_kw,2766.1999999999998,2810.0048999999999,2865.7629000000002,-71.683899999999994,4323.46,,,,,0,retain_review_only,16307
2025-10-21,2025-10-21 01:50:00,11,2,load_kw,3594.9883,3530.5718999999999,3516.0799999999999,71.66235000000006,3430.9072000000001,3543.4079999999999,3399.0673999999999,3642.9886000000001,4714.5078000000003,41,retain_review_only,16308
2025-02-25,2025-02-25 16:50:00,101,2,load_kw,5997.9471999999996,6026.6917999999996,6112.5200000000004,-71.658700000000863,6184.9520000000002,6222.1980000000003,6082.0951999999997,6190.6769000000004,6615.6516000000001,7,retain_review_only,16309
2025-10-24,2025-10-24 14:20:00,86,5,load_kw,3341.1059,3391.8382999999999,3433.6900000000001,-71.658249999999953,6091.0375999999997,3374.2620000000002,3324.7739999999999,3641.6012500000002,4754.1512000000002,42,retain_review_only,16310
2025-12-11,2025-12-11 21:00:00,126,4,load_kw,4289.1899999999996,4425.0582999999997,4296.6053000000002,-71.64180000000033,4468.21,4318.1000000000004,4159.2700000000004,4612.2200000000003,6192.1199999999999,49,retain_review_only,16311
2025-10-10,2025-10-10 05:10:00,31,5,load_kw,2790.8759,2688.4000000000001,2750.0729000000001,71.63944999999967,3521.2247000000002,2590.2525999999998,2484.2121999999999,2783.7408999999998,3506.9587000000001,40,retain_review_only,16312
2025-08-21,2025-08-21 00:40:00,4,4,load_kw,4377.8041000000003,4398.2299999999996,4500.6419999999998,-71.631899999999405,4572.9755999999998,4584.4197999999997,3406.8728999999998,3637.4322000000002,4794.5697,33,retain_review_only,16313
2025-01-06,2025-01-06 11:40:00,70,1,load_kw,6973.3315000000002,6914.6499999999996,6888.7502000000004,71.631400000000212,6923.2020000000002,,,,,0,retain_review_only,16314
2025-10-10,2025-10-10 06:00:00,36,5,load_kw,2769.6700000000001,2732.0682000000002,2664.0212000000001,71.625299999999697,4574.5299999999997,2776.25,2563.6399999999999,2863.9000000000001,3434.8400000000001,40,retain_review_only,16315
2025-05-13,2025-05-13 14:30:00,87,2,load_kw,6363.1800000000003,6269.1409999999996,6313.9708000000001,71.624100000000908,6262.1700000000001,6303.96,5973.4399999999996,6253.7799999999997,6766.4700000000003,18,retain_review_only,16316
2025-06-16,2025-06-16 09:20:00,56,1,load_kw,6428.0079999999998,6479.8810000000003,6519.3800000000001,-71.6225000000004,6730.7074000000002,6473.7253000000001,6298.4661999999998,6624.2719999999999,7397.5352999999996,23,retain_review_only,16317
2025-08-10,2025-08-10 06:20:00,38,7,load_kw,4950.1885000000002,5013.5821999999998,5030.0100000000002,-71.607599999999366,3009.0538999999999,4963.7253000000001,4630.9570999999996,4848.4715999999999,5484.2762000000002,31,retain_review_only,16318
2025-11-13,2025-11-13 16:00:00,96,4,load_kw,6058.1899999999996,6174.4925999999996,6085.0608000000002,-71.586700000000747,6034.0299999999997,6040.7799999999997,5880.1099999999997,6330.6999999999998,7500.9899999999998,45,retain_review_only,16319
2025-06-09,2025-06-09 06:30:00,39,1,load_kw,4707.8500000000004,4710.5753999999997,4848.2175999999999,-71.546499999999469,4837.6000000000004,4710.3199999999997,4552.7799999999997,4896.8600000000006,5687.5699999999997,22,retain_review_only,16320
2025-12-08,2025-12-08 02:50:00,17,1,load_kw,3936.4290999999998,3910.9704999999999,3818.8000000000002,71.543849999999566,3907.0758000000001,3941.5237000000002,3379.7399999999998,3631.0021999999999,4468.6471000000001,48,retain_review_only,16321
2025-11-17,2025-11-17 15:20:00,92,1,load_kw,6276.3179,6247.7281999999996,6161.8199999999997,71.543800000000374,6220.8401000000003,6035.4971999999998,5979.1049000000003,6319.4394000000002,7490.3013000000001,45,retain_review_only,16322
2025-10-08,2025-10-08 02:30:00,15,3,load_kw,3554.75,3643.7665000000002,3608.8202999999999,-71.54340000000002,3558.0700000000002,3594.6199999999999,3384.1500000000001,3727.4899999999998,4613.6599999999999,40,retain_review_only,16323
2025-12-02,2025-12-02 16:00:00,96,2,load_kw,6242.6499999999996,6276.1427999999996,6352.2190000000001,-71.530899999999747,6000.4099999999999,5953.2299999999996,5953.2299999999996,6230.2600000000002,7534.3599999999997,47,retain_review_only,16324
2025-08-22,2025-08-22 08:10:00,49,5,load_kw,3497.857,3564.21,3574.5630999999998,-71.529550000000199,6897.9295000000002,3188.7786000000001,3035.1329999999998,3309.9387000000002,4146.3262999999997,33,retain_review_only,16325
2025-02-23,2025-02-23 02:50:00,17,7,load_kw,3564.2260999999999,3684.8701000000001,3586.6300000000001,-71.523950000000241,2808.1772000000001,3798.8087999999998,3726.8645999999999,3797.0551,4330.7475000000004,7,retain_review_only,16326
2025-04-03,2025-04-03 03:30:00,21,4,load_kw,3534.3600000000001,3642.8256999999999,3568.9366,-71.521150000000034,3613.5599999999999,3582.98,3477.4099999999999,3860.6300000000001,4260.75,13,retain_review_only,16327
2025-03-18,2025-03-18 11:20:00,68,2,load_kw,6613.3900999999996,6493.2074000000002,6590.5500000000002,71.511399999999412,6255.0414000000001,6518.7282999999998,6451.7771000000002,6743.1335500000005,6956.3891000000003,10,retain_review_only,16328
2025-09-01,2025-09-01 06:10:00,37,1,load_kw,4789.2107999999998,4678,4757.4119000000001,71.50485000000026,5181.2150000000001,5153.5297,4819.3446999999996,5034.20975,5520.9025000000001,34,retain_review_only,16329
2025-04-06,2025-04-06 23:00:00,138,7,load_kw,3180.0100000000002,3221.1698999999999,3281.8263999999999,-71.488149999999678,2309.1100000000001,3235.71,3178.8499999999999,3254.3800000000001,3617.6100000000001,13,retain_review_only,16330
2025-01-18,2025-01-18 14:30:00,87,6,load_kw,3714.6300000000001,3749.2116999999998,3823.0164,-71.484050000000025,3800.9099999999999,3702.2399999999998,3702.2399999999998,3753.8299999999999,3805.4200000000001,2,retain_review_only,16331
2025-07-31,2025-07-31 03:10:00,19,4,load_kw,4060.8851,4154.7600000000002,4109.9763999999996,-71.483099999999922,4516.6839,4349.2979999999998,3415.9787999999999,3710.0604999999996,4354.1445000000003,30,retain_review_only,16332
2025-09-08,2025-09-08 11:20:00,68,1,load_kw,6538.2682999999997,6408.0208000000002,6525.5699999999997,71.472899999999754,6338.2008999999998,6493.2984999999999,6112.6674000000003,6612.0330000000004,7206.4624999999996,35,retain_review_only,16333
2025-11-08,2025-11-08 11:30:00,69,6,load_kw,3833.4000000000001,3735.6323000000002,3788.2282,71.469749999999749,3680.1999999999998,3646.3000000000002,3382.1199999999999,3772.7049999999999,4465.7399999999998,44,retain_review_only,16334
2025-11-12,2025-11-12 16:10:00,97,3,load_kw,6129.2049999999999,6034.0299999999997,6081.4454999999998,71.467249999999694,6158.0073000000002,6033.0685000000003,5922.9475000000002,6269.6639999999998,7633.4736000000003,45,retain_review_only,16335
2025-02-05,2025-02-05 02:00:00,12,3,load_kw,3647.7600000000002,3771.0100000000002,3667.4439000000002,-71.466949999999997,3683.77,3725.1500000000001,3723.48,3854.52,4064.73,5,retain_review_only,16336
2025-05-07,2025-05-07 19:50:00,119,3,load_kw,4685.8837000000003,4764.8510999999999,4749.8400000000001,-71.461849999999686,4585.4115000000002,4372.8455000000004,4156.2830000000004,4335.0361499999999,4489.4041999999999,18,retain_review_only,16337
2025-01-22,2025-01-22 19:30:00,117,3,load_kw,4341.6199999999999,4416.384,4409.7754999999997,-71.459749999999985,4333.9300000000003,4333.8299999999999,4333.8299999999999,4352.0299999999997,4387.1899999999996,3,retain_review_only,16338
2025-01-31,2025-01-31 22:10:00,133,5,load_kw,2323.2046999999998,2465.5599999999999,2323.7541000000001,-71.452350000000024,3355.6295,2369.9225000000001,2369.9225000000001,2407.0687499999999,2453.7519000000002,4,retain_review_only,16339
2025-03-16,2025-03-16 12:40:00,76,7,load_kw,6051.6490000000003,6181.6599999999999,6064.5316000000003,-71.446799999999712,3632.7078000000001,5742.5874999999996,5742.5874999999996,6224.0367000000006,6447.7446,10,retain_review_only,16340
2025-10-28,2025-10-28 10:30:00,63,2,load_kw,6526.46,6469.1562000000004,6440.8824999999997,71.44064999999955,6360.4899999999998,6556.9099999999999,6160.8900000000003,6562.0749999999998,7172.4499999999998,42,retain_review_only,16341
2025-04-23,2025-04-23 01:50:00,11,3,load_kw,3690.4322999999999,3574.1505999999999,3663.8400000000001,71.436999999999898,3621.3181,3727.2838000000002,3371.5688,3670.1837999999998,3910.8265000000001,16,retain_review_only,16342
2025-10-07,2025-10-07 17:20:00,104,2,load_kw,5972.8648000000003,6087.9614000000001,6000.6400000000003,-71.435899999999492,6067.4678000000004,6247.0483000000004,5934.8661000000002,6277.1871000000001,7645.6153000000004,39,retain_review_only,16343
2025-12-17,2025-12-17 09:20:00,56,3,load_kw,7144.4553999999998,7060.5830999999998,7085.46,71.433850000000348,7091.1156000000001,7163.5168000000003,6350.1526000000003,6596.5485499999995,7229.5513000000001,50,retain_review_only,16344
2025-12-25,2025-12-25 10:50:00,65,4,load_kw,6962.1764999999996,6917.8398999999999,6863.6499999999996,71.431549999999334,6970.7821999999996,6923.7701999999999,6183.3536999999997,6521.8069999999998,7104.1647999999996,51,retain_review_only,16345
2025-03-01,2025-03-01 07:30:00,45,6,load_kw,3196.6799999999998,3163.9713000000002,3086.5326,71.428049999999985,3718.4899999999998,3491.8600000000001,3477.2199999999998,3749.3649999999998,4054.8899999999999,8,retain_review_only,16346
2025-11-06,2025-11-06 09:20:00,56,4,load_kw,6346.7277999999997,6390.7087000000001,6445.6000000000004,-71.426550000001043,6517.2142999999996,6407.6652000000004,6278.0923000000003,6656.6771499999995,7305.0636000000004,44,retain_review_only,16347
2025-09-28,2025-09-28 01:50:00,11,7,load_kw,3667.7163999999998,3607.5187999999998,3585.0700000000002,71.422000000000025,2534.7786000000001,3571.0288,3375.7127,3706.7559499999998,4526.5306,38,retain_review_only,16348
2025-06-01,2025-06-01 16:00:00,96,7,load_kw,6673.1899999999996,6746.6558000000005,6742.5596999999998,-71.417750000000524,3680.46,6130.4499999999998,5981.2399999999998,6185.1000000000004,6560.46,21,retain_review_only,16349
2025-10-23,2025-10-23 23:10:00,139,4,load_kw,3407.4625000000001,3335.6999999999998,3336.4086000000002,71.408200000000306,3451.9094,3169.9603000000002,3169.9603000000002,3513.3280500000001,4850.8104999999996,42,retain_review_only,16350
2025-02-03,2025-02-03 01:40:00,10,1,load_kw,3578.3139000000001,3695.1799999999998,3604.2629999999999,-71.407599999999547,3549.9164000000001,3949.2539000000002,3724.3305,3857.6923500000003,3949.2539000000002,4,retain_review_only,16351
2025-08-18,2025-08-18 22:30:00,135,1,load_kw,4494.2299999999996,4365.1013999999996,4480.5437000000002,71.407449999999699,4210.8599999999997,4726.1099999999997,3179.4499999999998,3470.6700000000001,5325.3299999999999,32,retain_review_only,16352
2025-08-24,2025-08-24 20:10:00,121,7,load_kw,5448.8647000000001,5520.7799999999997,5519.7628999999997,-71.406750000000102,4012.4587999999999,5452.9805999999999,4117.3271000000004,4445.4174999999996,6021.7064,33,retain_review_only,16353
2025-12-23,2025-12-23 12:10:00,73,2,load_kw,6375.8959000000004,6474.2299999999996,6420.3666999999996,-71.40244999999868,6267.1076999999996,6308.2183000000005,5810.7038000000002,6021.8308500000003,6770.0394999999999,50,retain_review_only,16354
2025-03-01,2025-03-01 11:40:00,70,6,load_kw,3945.6604000000002,3876.3899999999999,3872.1383000000001,71.396250000000236,4207.3342000000002,4196.4501,3902.3989999999999,4231.4225000000006,4390.8654999999999,8,retain_review_only,16355
2025-01-20,2025-01-20 02:10:00,13,1,load_kw,4143.0187999999998,4045.6900000000001,4097.6081000000004,71.36974999999984,3984.616,3920.3191999999999,3920.3191999999999,3978.8896,4037.46,2,retain_review_only,16356
2025-03-21,2025-03-21 11:40:00,70,5,load_kw,3906.7627000000002,3861.4899999999998,3809.3094999999998,71.362950000000637,6424.0276000000003,3687.9297000000001,3611.2248,4077.1001999999999,4431.7662,11,retain_review_only,16357
2025-03-02,2025-03-02 12:20:00,74,7,load_kw,5868.4615000000003,5942.7956000000004,5936.79,-71.331299999999828,3533.4677999999999,6109.2876999999999,6109.2876999999999,6351.1352999999999,6779.2313000000004,8,retain_review_only,16358
2025-01-30,2025-01-30 08:40:00,52,4,load_kw,7406.3914999999997,7308.4300000000003,7361.7069000000001,71.323049999999057,7251.2467999999999,7134.7691000000004,7118.5667999999996,7243.1692500000008,7450.7115000000003,4,retain_review_only,16359
2025-10-22,2025-10-22 23:40:00,142,3,load_kw,3333.0954999999999,3440.52,3368.2941000000001,-71.311549999999897,3524.3553000000002,3262.8011000000001,3220.2833999999998,3563.1437500000002,4851.3325000000004,42,retain_review_only,16360
2025-01-25,2025-01-25 08:00:00,48,6,load_kw,3736.9000000000001,3827.5219999999999,3788.9000000000001,-71.311000000000149,3724.3000000000002,3786.4000000000001,3786.4000000000001,3841.0900000000001,3878.3099999999999,3,retain_review_only,16361
2025-05-16,2025-05-16 02:30:00,15,5,load_kw,2539.71,2601.9587000000001,2620.0783999999999,-71.308549999999741,3506.6700000000001,2655.3400000000001,2280.54,2767.9400000000001,3068.1700000000001,19,retain_review_only,16362
2025-01-14,2025-01-14 10:20:00,62,2,load_kw,7229.8918999999996,7218.8416999999999,7098.3599999999997,71.291049999999814,7152.6866,7050.7147000000004,7050.7147000000004,7050.7147000000004,7050.7147000000004,1,retain_review_only,16363
2025-04-20,2025-04-20 20:30:00,123,7,load_kw,4280.0200000000004,4141.8325000000004,4275.6553000000004,71.276100000000042,2671.1300000000001,4346.8999999999996,4119.5299999999997,4346.8999999999996,4687.2600000000002,15,retain_review_only,16364
2025-06-12,2025-06-12 08:50:00,53,4,load_kw,6679.2970999999998,6649.8424999999997,6566.1999999999998,71.275849999999991,6469.4363000000003,6751.6597000000002,6274.3271000000004,6705.5334999999995,7430.2398999999996,23,retain_review_only,16365
2025-10-02,2025-10-02 00:50:00,5,4,load_kw,3469.1181999999999,3366.1052,3429.5999999999999,71.265599999999722,3430.4623999999999,3674.0003999999999,3302.6695,3647.4731000000002,4719.9209000000001,39,retain_review_only,16366
2025-05-18,2025-05-18 16:20:00,98,7,load_kw,6258.2556999999997,6186.0168000000003,6187.9700000000003,71.262299999999414,3658.7685999999999,6180.3944000000001,6000.0006000000003,6149.8980000000001,6468.5252,19,retain_review_only,16367
2025-03-23,2025-03-23 13:40:00,82,7,load_kw,6325.7939999999999,6268.2299999999996,6240.8500000000004,71.253999999999905,3538.7779,6306.5367999999999,6297.8948,6379.1322,6788.8293999999996,11,retain_review_only,16368
2025-12-08,2025-12-08 03:50:00,23,1,load_kw,4180.5348000000004,4087.6493999999998,4130.9200000000001,71.250100000000202,4027.6331,3972.7330999999999,3457.6455000000001,3660.1907499999998,4437.8185000000003,48,retain_review_only,16369
2025-12-17,2025-12-17 01:20:00,8,3,load_kw,3807.7339999999999,3742.2979999999998,3730.6700000000001,71.25,3614.0981000000002,3860.5252,3282.7103999999999,3590.6952999999999,4789.2610999999997,50,retain_review_only,16370
2025-02-03,2025-02-03 14:20:00,86,1,load_kw,6297.0155000000004,6403.1886999999997,6333.3299999999999,-71.243849999999838,6432.3346000000001,6699.2353000000003,6334.2667000000001,6545.6381000000001,6699.2353000000003,4,retain_review_only,16371
2025-10-15,2025-10-15 19:20:00,116,3,load_kw,4252.0259999999998,4252.7876999999999,4393.7399999999998,-71.237849999999526,4408.7303000000002,4274.9605000000001,4160.6827999999996,4467.3010999999997,6153.3931000000002,41,retain_review_only,16372
2025-10-10,2025-10-10 19:10:00,115,5,load_kw,2582.2042000000001,2623.4699999999998,2683.4016999999999,-71.231649999999718,4257.8487999999998,2714.2939999999999,2609.7539999999999,3011.9328500000001,4422.4883,40,retain_review_only,16373
2025-03-26,2025-03-26 23:50:00,143,3,load_kw,3373.6127999999999,3421.5241000000001,3468.1399999999999,-71.219250000000102,3276.7415999999998,3271.009,3269.9946,3448.6701499999999,3704.5066999999999,12,retain_review_only,16374
2025-04-25,2025-04-25 21:20:00,128,5,load_kw,2630.1703000000002,2687.3805000000002,2715.3899999999999,-71.214950000000044,4512.9282999999996,2581.7674000000002,2581.7674000000002,2842.3909999999996,3048.1932999999999,16,retain_review_only,16375
2025-05-23,2025-05-23 02:50:00,17,5,load_kw,2565.0850999999998,2678.1003999999998,2594.4899999999998,-71.210099999999784,3542.5940999999998,2545.3317000000002,2461.8184999999999,2785.2689,3338.5043000000001,20,retain_review_only,16376
2025-10-07,2025-10-07 02:00:00,12,2,load_kw,3556.9899999999998,3502.3060999999998,3469.2613000000001,71.206299999999828,3541.8600000000001,3412.0900000000001,3310.6799999999998,3727.77,4739.8299999999999,39,retain_review_only,16377
2025-03-07,2025-03-07 21:30:00,129,5,load_kw,2846.2399999999998,2858.9829,2975.8899999999999,-71.196450000000368,4318.25,2694.4400000000001,2646.7600000000002,2884.9400000000001,3130.8400000000001,9,retain_review_only,16378
2025-08-30,2025-08-30 19:30:00,117,6,load_kw,4179.29,4106.7942999999996,4109.3990000000003,71.193350000000464,4050.9000000000001,4160.4200000000001,2559.75,3027.29,4422.8100000000004,34,retain_review_only,16379
2025-06-11,2025-06-11 16:30:00,99,3,load_kw,6877.8699999999999,6799.1219000000001,6814.2434999999996,71.187300000000505,6640.3000000000002,6713.2299999999996,5960.6499999999996,6202.6400000000003,6713.2299999999996,23,retain_review_only,16380
2025-10-30,2025-10-30 22:30:00,135,4,load_kw,3151.0900000000001,3162.3683999999998,3282.1729999999998,-71.180699999999888,3354.25,3283.3499999999999,3029.9400000000001,3501.0799999999999,4774.0600000000004,43,retain_review_only,16381
2025-05-12,2025-05-12 07:20:00,44,1,load_kw,4860.9386000000004,4817.5589,4761.9700000000003,71.174149999999827,4834.5084999999999,4927.3281999999999,4815.5533999999998,4931.9673999999995,5728.6235999999999,18,retain_review_only,16382
2025-06-15,2025-06-15 23:50:00,143,7,load_kw,4153.2717000000002,4148.2152999999998,4015.98,71.174050000000534,3497.8213000000001,4207.8038999999999,3343.8415,3445.6147000000001,4207.8038999999999,23,retain_review_only,16383
2025-11-23,2025-11-23 20:10:00,121,7,load_kw,4294.0718999999999,4167.6000000000004,4278.2080999999998,71.167849999999817,2889.681,4276.1653999999999,4117.3271000000004,4463.7885999999999,6021.7064,46,retain_review_only,16384
2025-01-02,2025-01-02 01:50:00,11,4,load_kw,3968.2397999999998,3907.3849,3886.77,71.16235000000006,3694.6613000000002,,,,,0,retain_review_only,16385
