id,source_line,section,kind,source_text,code_locations,test_locations,criterion,implementation_linked,real_acceptance,evidence,acceptance_note
Q2F-L1140-S1,1140,2.7.3,formula_line,q_\tau^{(s)},src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1141-S1,1141,2.7.3,formula_line,=,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1142-S1,1142,2.7.3,formula_line,\left[,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1143-S1,1143,2.7.3,formula_line,x_\tau^{(s)}-r_\tau^{(s)},src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1144-S1,1144,2.7.3,formula_line,\right]_+.,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1145-S1,1145,2.7.3,formula_line,},src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1146-S1,1146,2.7.3,markup,$$,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1148-S1,1148,2.7.3,sentence,若 $x_\tau^{(s)}<0$，说明计划购电与当期光伏在满足负荷后仍有剩余。,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1148-S2,1148,2.7.3,sentence,此时不执行放电，并在剩余电量、电池剩余容量及第一阶段充电响应上限允许范围内充电：,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1150-S1,1150,2.7.3,markup,$$,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1151-S1,1151,2.7.3,formula_line,\boxed{,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1152-S1,1152,2.7.3,formula_line,"r_\tau^{(s)}=0,",src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1153-S1,1153,2.7.3,formula_line,},src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1154-S1,1154,2.7.3,markup,$$,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1156-S1,1156,2.7.3,markup,$$,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1157-S1,1157,2.7.3,formula_line,\boxed{,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1158-S1,1158,2.7.3,formula_line,c_\tau^{(s)},src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1159-S1,1159,2.7.3,formula_line,=,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1160-S1,1160,2.7.3,formula_line,\min\left\{,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1161-S1,1161,2.7.3,formula_line,"c_\tau^{p},",src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1162-S1,1162,2.7.3,formula_line,"[-x_\tau^{(s)}]_+,",src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1163-S1,1163,2.7.3,formula_line,\frac{E_{\max}-E_{\tau-1}^{(s)}}{\eta_c},src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1164-S1,1164,2.7.3,formula_line,\right\}.,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1165-S1,1165,2.7.3,formula_line,},src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1166-S1,1166,2.7.3,markup,$$,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1168-S1,1168,2.7.3,sentence,剩余仍无法被负荷或储能吸收的部分记为未利用电量：,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1170-S1,1170,2.7.3,markup,$$,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1171-S1,1171,2.7.3,formula_line,\boxed{,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1172-S1,1172,2.7.3,formula_line,w_\tau^{(s)},src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1173-S1,1173,2.7.3,formula_line,=,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1174-S1,1174,2.7.3,formula_line,\left[,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1175-S1,1175,2.7.3,formula_line,g_\tau+r_\tau^{(s)}-n_\tau^{(s)}-c_\tau^{(s)},src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1176-S1,1176,2.7.3,formula_line,\right]_+.,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1177-S1,1177,2.7.3,formula_line,},src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1178-S1,1178,2.7.3,markup,$$,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1180-S1,1180,2.7.3,sentence,于是第二阶段补救满足,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1182-S1,1182,2.7.3,markup,$$,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1183-S1,1183,2.7.3,formula_line,\boxed{,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1184-S1,1184,2.7.3,formula_line,q_\tau^{(s)}>0,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1185-S1,1185,2.7.3,formula_line,\Rightarrow,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1186-S1,1186,2.7.3,formula_line,"c_\tau^{(s)}=0,",src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1187-S1,1187,2.7.3,formula_line,},src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1188-S1,1188,2.7.3,markup,$$,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1190-S1,1190,2.7.3,sentence,即绝不会为了完成充电计划而按 5 倍价格紧急购电。,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1190-S2,1190,2.7.3,sentence,该规则本质上定义了参数化补救策略的**非前瞻、负荷优先响应映射**，其作用是保证日内补救与实际运行时的信息结构一致；,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1190-S3,1190,2.7.3,sentence,它不是“完整场景揭示后自由优化”的标准二阶段 recourse。,src/q2/policy.py:39#respond;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping;src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1192-S1,1192,2.7.4,markup,### 2.7.4 第二阶段场景能量平衡与未利用电量,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1194-S1,1194,2.7.4,sentence,上述补救规则满足场景能量平衡,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1196-S1,1196,2.7.4,markup,$$,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1197-S1,1197,2.7.4,formula_line,\boxed{,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1198-S1,1198,2.7.4,formula_line,g_\tau+r_\tau^{(s)}+q_\tau^{(s)},src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1199-S1,1199,2.7.4,formula_line,=,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1200-S1,1200,2.7.4,formula_line,n_\tau^{(s)}+c_\tau^{(s)}+w_\tau^{(s)}.,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1201-S1,1201,2.7.4,formula_line,},src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1202-S1,1202,2.7.4,markup,$$,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1204-S1,1204,2.7.4,sentence,当 $n_\tau^{(s)}<0$ 时，表示光伏大于负荷；,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1204-S2,1204,2.7.4,sentence,剩余光伏可优先用于储能充电，仍无法吸收的部分计入 $w_\tau^{(s)}$。,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1204-S3,1204,2.7.4,sentence,当第一阶段计划购电量最终没有全部被负荷或储能利用时，对应电量同样进入 $w_\tau^{(s)}$。,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1206-S1,1206,2.7.4,sentence,因此，$w_\tau^{(s)}$ 表示**无回售收益的未利用电量**：题目没有规定余电回售机制，故该部分不产生额外回售收入；,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1206-S2,1206,2.7.4,sentence,若其中包含已经计划购买但最终未利用的电量，其购电成本 $p_\tau g_\tau$ 仍然已经发生，不能理解为“免费电量”。,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:35#test_exact_indicator_mapping_fixed_random_paths,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1208-S1,1208,2.7.5,markup,### 2.7.5 第二阶段储能状态与效率口径,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1210-S1,1210,2.7.5,sentence,场景实际储能状态由第二阶段实际执行量更新：,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1212-S1,1212,2.7.5,markup,$$,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1213-S1,1213,2.7.5,formula_line,\boxed{,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1214-S1,1214,2.7.5,formula_line,E_\tau^{(s)},src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1215-S1,1215,2.7.5,formula_line,=,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1216-S1,1216,2.7.5,formula_line,E_{\tau-1}^{(s)},src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1217-S1,1217,2.7.5,formula_line,+\eta_c c_\tau^{(s)},src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1218-S1,1218,2.7.5,formula_line,-\frac{r_\tau^{(s)}}{\eta_d}.,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1219-S1,1219,2.7.5,formula_line,},src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1220-S1,1220,2.7.5,markup,$$,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1222-S1,1222,2.7.5,sentence,并满足,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1224-S1,1224,2.7.5,markup,$$,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1225-S1,1225,2.7.5,formula_line,1200\le E_\tau^{(s)}\le10800.,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
Q2F-L1226-S1,1226,2.7.5,markup,$$,src/q2/policy.py:39#respond;src/q2/policy.py:76#validate_replay;src/q2/optimization.py:19#build_model,src/q2/test_dispatch.py:14#test_load_priority_and_soc_clipping,main,True,False,processed/main/run_status.json;processed/main/dispatch.csv,主回放已完成73/334日；计算受限34日
